"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 11:26:58,5.78 W
2025-04-03 11:27:03,6.26 W
2025-04-03 11:27:08,5.73 W
2025-04-03 11:27:13,5.92 W
2025-04-03 11:27:18,5.57 W
2025-04-03 11:27:23,6.14 W
2025-04-03 11:27:28,5.77 W
2025-04-03 11:27:33,5.69 W
2025-04-03 11:27:38,5.91 W
2025-04-03 11:27:43,5.88 W
2025-04-03 11:27:48,5.64 W
2025-04-03 11:27:53,5.83 W
2025-04-03 11:27:58,5.81 W
2025-04-03 11:28:03,5.71 W
2025-04-03 11:28:08,5.77 W
2025-04-03 11:28:13,5.59 W
2025-04-03 11:28:18,5.49 W
2025-04-03 11:28:23,5.76 W
2025-04-03 11:28:28,5.64 W
2025-04-03 11:28:33,5.61 W
2025-04-03 11:28:38,5.83 W
2025-04-03 11:28:43,5.82 W
2025-04-03 11:28:48,5.50 W
2025-04-03 11:28:53,5.75 W
2025-04-03 11:28:58,5.88 W
2025-04-03 11:29:03,6.59 W
2025-04-03 11:29:08,6.33 W
2025-04-03 11:29:13,7.39 W
2025-04-03 11:29:18,6.81 W
2025-04-03 11:29:23,6.66 W
2025-04-03 11:29:28,6.70 W
2025-04-03 11:29:33,6.30 W
2025-04-03 11:29:38,5.48 W
2025-04-03 11:29:43,5.74 W
2025-04-03 11:29:48,5.36 W
2025-04-03 11:29:53,5.72 W
2025-04-03 11:29:58,5.68 W
2025-04-03 11:30:03,5.54 W
2025-04-03 11:30:08,6.05 W
2025-04-03 11:30:13,5.40 W
2025-04-03 11:30:18,6.46 W
2025-04-03 11:30:23,5.61 W
2025-04-03 11:30:28,5.84 W
2025-04-03 11:30:33,6.22 W
2025-04-03 11:30:38,5.48 W
2025-04-03 11:30:43,5.74 W
2025-04-03 11:30:48,5.58 W
2025-04-03 11:30:53,5.58 W
2025-04-03 11:30:58,5.66 W
2025-04-03 11:31:03,5.86 W
2025-04-03 11:31:08,5.81 W
2025-04-03 11:31:13,5.71 W
2025-04-03 11:31:18,5.91 W
2025-04-03 11:31:23,5.87 W
2025-04-03 11:31:28,5.70 W
