"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:30:23,26.5 W
2025-04-03 10:30:24,26.7 W
2025-04-03 10:30:24,27.0 W
2025-04-03 10:30:25,27.8 W
2025-04-03 10:30:25,27.2 W
2025-04-03 10:30:26,27.9 W
2025-04-03 10:30:26,26.0 W
2025-04-03 10:30:27,26.2 W
2025-04-03 10:30:27,26.3 W
2025-04-03 10:30:28,26.9 W
2025-04-03 10:30:28,26.4 W
2025-04-03 10:30:29,25.5 W
2025-04-03 10:30:29,26.0 W
2025-04-03 10:30:30,27.3 W
2025-04-03 10:30:30,27.0 W
2025-04-03 10:30:31,26.9 W
2025-04-03 10:30:31,25.5 W
2025-04-03 10:30:32,26.3 W
2025-04-03 10:30:32,27.5 W
2025-04-03 10:30:33,26.4 W
2025-04-03 10:30:33,26.5 W
2025-04-03 10:30:34,26.2 W
2025-04-03 10:30:34,25.4 W
2025-04-03 10:30:35,26.1 W
2025-04-03 10:30:35,27.2 W
2025-04-03 10:30:36,27.5 W
2025-04-03 10:30:36,26.6 W
2025-04-03 10:30:37,26.7 W
2025-04-03 10:30:37,25.6 W
2025-04-03 10:30:38,25.6 W
2025-04-03 10:30:38,25.5 W
2025-04-03 10:30:39,26.2 W
2025-04-03 10:30:39,25.7 W
2025-04-03 10:30:40,26.8 W
2025-04-03 10:30:40,27.2 W
2025-04-03 10:30:41,26.7 W
2025-04-03 10:30:41,25.7 W
2025-04-03 10:30:42,25.9 W
2025-04-03 10:30:42,26.4 W
2025-04-03 10:30:43,26.5 W
2025-04-03 10:30:43,26.3 W
2025-04-03 10:30:44,25.7 W
2025-04-03 10:30:44,26.1 W
2025-04-03 10:30:45,25.9 W
2025-04-03 10:30:45,26.3 W
2025-04-03 10:30:46,26.1 W
2025-04-03 10:30:46,25.7 W
2025-04-03 10:30:47,25.7 W
2025-04-03 10:30:47,25.6 W
2025-04-03 10:30:48,25.4 W
2025-04-03 10:30:48,26.6 W
2025-04-03 10:30:49,26.4 W
2025-04-03 10:30:49,25.5 W
2025-04-03 10:30:50,27.1 W
2025-04-03 10:30:50,26.7 W
2025-04-03 10:30:51,27.0 W
2025-04-03 10:30:51,26.5 W
2025-04-03 10:30:52,26.0 W
2025-04-03 10:30:52,26.2 W
2025-04-03 10:30:53,25.2 W
2025-04-03 10:30:53,25.5 W
2025-04-03 10:30:54,25.6 W
2025-04-03 10:30:54,26.0 W
2025-04-03 10:30:55,26.3 W
2025-04-03 10:30:56,26.1 W
2025-04-03 10:30:56,25.8 W
2025-04-03 10:30:57,25.1 W
2025-04-03 10:30:57,24.6 W
2025-04-03 10:30:58,24.8 W
2025-04-03 10:30:58,27.1 W
2025-04-03 10:30:59,26.4 W
2025-04-03 10:30:59,26.7 W
2025-04-03 10:31:00,26.0 W
2025-04-03 10:31:00,25.4 W
2025-04-03 10:31:01,24.6 W
2025-04-03 10:31:01,24.2 W
2025-04-03 10:31:02,24.6 W
2025-04-03 10:31:02,25.7 W
2025-04-03 10:31:03,26.4 W
2025-04-03 10:31:03,25.0 W
2025-04-03 10:31:04,26.8 W
2025-04-03 10:31:04,27.0 W
2025-04-03 10:31:05,27.4 W
2025-04-03 10:31:05,27.1 W
2025-04-03 10:31:06,27.9 W
2025-04-03 10:31:06,27.7 W
2025-04-03 10:31:07,27.9 W
2025-04-03 10:31:07,27.3 W
2025-04-03 10:31:08,27.2 W
2025-04-03 10:31:08,26.7 W
2025-04-03 10:31:09,28.1 W
2025-04-03 10:31:09,26.4 W
2025-04-03 10:31:10,25.7 W
2025-04-03 10:31:10,24.8 W
2025-04-03 10:31:11,24.8 W
2025-04-03 10:31:11,24.5 W
2025-04-03 10:31:12,27.8 W
2025-04-03 10:31:12,26.8 W
2025-04-03 10:31:13,26.2 W
2025-04-03 10:31:13,26.0 W
2025-04-03 10:31:14,26.9 W
2025-04-03 10:31:14,26.6 W
2025-04-03 10:31:15,26.2 W
2025-04-03 10:31:15,26.1 W
2025-04-03 10:31:16,26.0 W
2025-04-03 10:31:16,26.4 W
2025-04-03 10:31:17,25.4 W
2025-04-03 10:31:17,25.9 W
2025-04-03 10:31:18,25.7 W
2025-04-03 10:31:18,25.6 W
2025-04-03 10:31:19,27.0 W
2025-04-03 10:31:19,27.0 W
2025-04-03 10:31:20,26.4 W
2025-04-03 10:31:20,27.6 W
2025-04-03 10:31:21,27.3 W
2025-04-03 10:31:21,26.3 W
2025-04-03 10:31:22,27.2 W
2025-04-03 10:31:22,25.7 W
2025-04-03 10:31:23,27.5 W
2025-04-03 10:31:23,26.2 W
2025-04-03 10:31:24,27.3 W
2025-04-03 10:31:24,27.0 W
2025-04-03 10:31:25,27.8 W
2025-04-03 10:31:25,27.4 W
2025-04-03 10:31:26,27.7 W
2025-04-03 10:31:26,26.4 W
2025-04-03 10:31:27,25.5 W
2025-04-03 10:31:27,24.7 W
2025-04-03 10:31:28,25.6 W
2025-04-03 10:31:28,25.2 W
2025-04-03 10:31:29,26.5 W
2025-04-03 10:31:29,27.2 W
2025-04-03 10:31:30,26.1 W
2025-04-03 10:31:30,27.7 W
2025-04-03 10:31:31,25.2 W
2025-04-03 10:31:31,24.5 W
2025-04-03 10:31:32,25.7 W
2025-04-03 10:31:32,25.7 W
2025-04-03 10:31:33,25.9 W
2025-04-03 10:31:33,25.0 W
2025-04-03 10:31:34,25.1 W
2025-04-03 10:31:34,27.5 W
2025-04-03 10:31:35,26.8 W
2025-04-03 10:31:35,26.4 W
2025-04-03 10:31:36,26.6 W
2025-04-03 10:31:36,25.9 W
2025-04-03 10:31:37,25.9 W
2025-04-03 10:31:37,25.0 W
2025-04-03 10:31:38,24.7 W
2025-04-03 10:31:38,25.7 W
2025-04-03 10:31:39,25.1 W
2025-04-03 10:31:39,26.5 W
2025-04-03 10:31:40,26.4 W
2025-04-03 10:31:40,26.1 W
2025-04-03 10:31:41,26.2 W
2025-04-03 10:31:41,25.7 W
2025-04-03 10:31:42,25.3 W
2025-04-03 10:31:42,25.3 W
2025-04-03 10:31:43,25.9 W
2025-04-03 10:31:43,25.7 W
2025-04-03 10:31:44,26.3 W
2025-04-03 10:31:44,26.5 W
2025-04-03 10:31:45,26.3 W
2025-04-03 10:31:45,26.2 W
2025-04-03 10:31:46,26.7 W
2025-04-03 10:31:46,25.9 W
2025-04-03 10:31:47,25.0 W
2025-04-03 10:31:47,24.5 W
2025-04-03 10:31:48,25.1 W
2025-04-03 10:31:48,25.3 W
2025-04-03 10:31:49,25.1 W
2025-04-03 10:31:49,26.4 W
2025-04-03 10:31:50,25.2 W
2025-04-03 10:31:50,25.5 W
2025-04-03 10:31:51,27.3 W
2025-04-03 10:31:51,27.3 W
2025-04-03 10:31:52,26.6 W
2025-04-03 10:31:52,26.0 W
2025-04-03 10:31:53,27.2 W
2025-04-03 10:31:53,27.2 W
