Time,"power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 13:10:34,7.15 W
2025-04-03 13:10:39,7.17 W
2025-04-03 13:10:44,7.46 W
2025-04-03 13:10:49,7.29 W
2025-04-03 13:10:54,7.40 W
2025-04-03 13:10:59,7.36 W
2025-04-03 13:11:04,7.38 W
2025-04-03 13:11:09,7.23 W
2025-04-03 13:11:14,7.29 W
2025-04-03 13:11:19,7.38 W
2025-04-03 13:11:24,7.44 W
2025-04-03 13:11:29,7.26 W
2025-04-03 13:11:34,7.20 W
2025-04-03 13:11:39,7.83 W
2025-04-03 13:11:44,7.28 W
2025-04-03 13:11:49,7.20 W
2025-04-03 13:11:54,7.19 W
2025-04-03 13:11:59,7.32 W
2025-04-03 13:12:04,7.38 W
2025-04-03 13:12:09,7.24 W
2025-04-03 13:12:14,7.30 W
2025-04-03 13:12:19,6.87 W
2025-04-03 13:12:24,7.27 W
2025-04-03 13:12:29,6.94 W
2025-04-03 13:12:34,7.21 W
2025-04-03 13:12:39,6.96 W
2025-04-03 13:12:44,7.49 W
2025-04-03 13:12:49,7.24 W
2025-04-03 13:12:54,7.49 W
2025-04-03 13:12:59,7.06 W
2025-04-03 13:13:04,6.98 W
2025-04-03 13:13:09,7.26 W
2025-04-03 13:13:14,6.94 W
2025-04-03 13:13:19,6.90 W
2025-04-03 13:13:24,7.50 W
2025-04-03 13:13:29,7.11 W
2025-04-03 13:13:34,7.27 W
2025-04-03 13:13:39,6.84 W
2025-04-03 13:13:44,7.34 W
2025-04-03 13:13:49,7.33 W
2025-04-03 13:13:54,6.51 W
2025-04-03 13:13:59,7.13 W
2025-04-03 13:14:04,6.97 W
2025-04-03 13:14:09,7.35 W
2025-04-03 13:14:14,7.18 W
2025-04-03 13:14:19,6.97 W
2025-04-03 13:14:24,6.94 W
2025-04-03 13:14:29,7.99 W
2025-04-03 13:14:34,7.13 W
2025-04-03 13:14:39,7.2 W
2025-04-03 13:14:44,7.1 W
2025-04-03 13:14:49,7.24 W
2025-04-03 13:14:54,7.46 W
2025-04-03 13:14:59,7.13 W
2025-04-03 13:15:04,6.91 W
