"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 13:02:17,7.31 W
2025-04-03 13:02:22,7.30 W
2025-04-03 13:02:27,7.37 W
2025-04-03 13:02:32,7.28 W
2025-04-03 13:02:39,7.34 W
2025-04-03 13:02:44,7.48 W
2025-04-03 13:02:49,7.26 W
2025-04-03 13:02:54,7.11 W
2025-04-03 13:02:59,7.35 W
2025-04-03 13:03:04,7.44 W
2025-04-03 13:03:09,7.44 W
2025-04-03 13:03:14,7.52 W
2025-04-03 13:03:19,7.42 W
2025-04-03 13:03:24,7.03 W
2025-04-03 13:03:29,8.05 W
2025-04-03 13:03:34,9.36 W
2025-04-03 13:03:39,7.88 W
2025-04-03 13:03:44,8.07 W
2025-04-03 13:03:49,7.23 W
2025-04-03 13:03:54,7.45 W
2025-04-03 13:03:59,8.09 W
2025-04-03 13:04:04,7.43 W
2025-04-03 13:04:09,7.33 W
2025-04-03 13:04:14,7.48 W
2025-04-03 13:04:19,7.47 W
2025-04-03 13:04:24,7.40 W
2025-04-03 13:04:29,7.35 W
2025-04-03 13:04:34,7.53 W
2025-04-03 13:04:39,7.46 W
2025-04-03 13:04:44,7.37 W
2025-04-03 13:04:49,7.54 W
2025-04-03 13:04:54,7.27 W
2025-04-03 13:04:59,7.07 W
2025-04-03 13:05:04,7.67 W
2025-04-03 13:05:09,7.93 W
2025-04-03 13:05:14,7.45 W
2025-04-03 13:05:19,7.74 W
2025-04-03 13:05:24,7.02 W
2025-04-03 13:05:29,7.84 W
2025-04-03 13:05:34,7.97 W
2025-04-03 13:05:39,7.12 W
2025-04-03 13:05:44,7.93 W
2025-04-03 13:05:49,7.70 W
2025-04-03 13:05:54,7.08 W
2025-04-03 13:05:59,7.71 W
2025-04-03 13:06:04,7.64 W
2025-04-03 13:06:09,7.25 W
2025-04-03 13:06:14,7.81 W
2025-04-03 13:06:19,7.83 W
2025-04-03 13:06:24,7.16 W
2025-04-03 13:06:29,7.81 W
2025-04-03 13:06:34,8.71 W
2025-04-03 13:06:39,7.28 W
2025-04-03 13:06:44,8.57 W
