"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:57:10,30.4 W
2025-04-03 10:57:11,30.2 W
2025-04-03 10:57:11,30.0 W
2025-04-03 10:57:12,30.6 W
2025-04-03 10:57:12,29.9 W
2025-04-03 10:57:13,31.5 W
2025-04-03 10:57:13,31.2 W
2025-04-03 10:57:14,31.2 W
2025-04-03 10:57:14,30.8 W
2025-04-03 10:57:15,29.4 W
2025-04-03 10:57:15,29.0 W
2025-04-03 10:57:16,29.4 W
2025-04-03 10:57:16,28.6 W
2025-04-03 10:57:17,29.0 W
2025-04-03 10:57:17,30.2 W
2025-04-03 10:57:18,29.9 W
2025-04-03 10:57:18,30.1 W
2025-04-03 10:57:19,29.4 W
2025-04-03 10:57:19,29.3 W
2025-04-03 10:57:20,29.9 W
2025-04-03 10:57:20,28.7 W
2025-04-03 10:57:21,28.9 W
2025-04-03 10:57:21,30.2 W
2025-04-03 10:57:22,30.4 W
2025-04-03 10:57:22,32.3 W
2025-04-03 10:57:23,31.8 W
2025-04-03 10:57:23,30.1 W
2025-04-03 10:57:24,29.8 W
2025-04-03 10:57:24,28.8 W
2025-04-03 10:57:25,28.5 W
2025-04-03 10:57:25,28.3 W
2025-04-03 10:57:26,29.0 W
2025-04-03 10:57:26,28.5 W
2025-04-03 10:57:27,28.4 W
2025-04-03 10:57:27,29.3 W
2025-04-03 10:57:28,28.7 W
2025-04-03 10:57:28,28.4 W
2025-04-03 10:57:29,28.4 W
2025-04-03 10:57:29,28.6 W
2025-04-03 10:57:30,28.8 W
2025-04-03 10:57:30,28.8 W
2025-04-03 10:57:31,30.1 W
2025-04-03 10:57:31,28.7 W
2025-04-03 10:57:32,29.7 W
2025-04-03 10:57:32,28.8 W
2025-04-03 10:57:33,28.3 W
2025-04-03 10:57:33,28.9 W
2025-04-03 10:57:34,29.1 W
2025-04-03 10:57:34,28.5 W
2025-04-03 10:57:35,28.7 W
2025-04-03 10:57:35,28.8 W
2025-04-03 10:57:36,28.9 W
2025-04-03 10:57:36,29.3 W
2025-04-03 10:57:37,28.8 W
2025-04-03 10:57:37,28.7 W
2025-04-03 10:57:38,28.7 W
2025-04-03 10:57:38,28.7 W
2025-04-03 10:57:39,29.6 W
2025-04-03 10:57:39,29.0 W
2025-04-03 10:57:40,29.0 W
2025-04-03 10:57:40,28.5 W
2025-04-03 10:57:41,29.8 W
2025-04-03 10:57:41,29.4 W
2025-04-03 10:57:42,30.4 W
2025-04-03 10:57:42,30.5 W
2025-04-03 10:57:43,30.1 W
2025-04-03 10:57:43,31.0 W
2025-04-03 10:57:44,30.2 W
2025-04-03 10:57:44,30.9 W
2025-04-03 10:57:45,30.3 W
2025-04-03 10:57:45,30.1 W
2025-04-03 10:57:46,29.8 W
2025-04-03 10:57:46,29.2 W
2025-04-03 10:57:47,28.9 W
2025-04-03 10:57:47,30.4 W
2025-04-03 10:57:48,30.7 W
2025-04-03 10:57:48,30.3 W
2025-04-03 10:57:49,30.9 W
2025-04-03 10:57:49,30.4 W
2025-04-03 10:57:50,30.7 W
2025-04-03 10:57:50,30.3 W
2025-04-03 10:57:51,30.9 W
2025-04-03 10:57:51,31.1 W
2025-04-03 10:57:52,30.9 W
2025-04-03 10:57:52,30.3 W
2025-04-03 10:57:53,30.3 W
2025-04-03 10:57:53,29.5 W
2025-04-03 10:57:54,30.0 W
2025-04-03 10:57:54,29.9 W
2025-04-03 10:57:55,29.8 W
2025-04-03 10:57:55,29.4 W
2025-04-03 10:57:56,29.9 W
2025-04-03 10:57:56,30.0 W
2025-04-03 10:57:57,29.5 W
2025-04-03 10:57:57,29.9 W
2025-04-03 10:57:58,29.9 W
2025-04-03 10:57:58,30.9 W
2025-04-03 10:57:59,31.4 W
2025-04-03 10:57:59,30.6 W
2025-04-03 10:58:00,30.8 W
2025-04-03 10:58:00,29.9 W
2025-04-03 10:58:01,30.4 W
2025-04-03 10:58:01,30.4 W
2025-04-03 10:58:02,30.0 W
2025-04-03 10:58:02,29.6 W
2025-04-03 10:58:03,29.6 W
2025-04-03 10:58:03,30.1 W
2025-04-03 10:58:04,29.2 W
2025-04-03 10:58:04,29.1 W
2025-04-03 10:58:05,28.6 W
2025-04-03 10:58:05,29.3 W
2025-04-03 10:58:06,28.7 W
2025-04-03 10:58:06,28.8 W
2025-04-03 10:58:07,29.8 W
2025-04-03 10:58:07,30.5 W
2025-04-03 10:58:08,30.5 W
2025-04-03 10:58:08,30.4 W
2025-04-03 10:58:09,30.1 W
2025-04-03 10:58:09,30.6 W
2025-04-03 10:58:10,30.2 W
2025-04-03 10:58:10,30.5 W
2025-04-03 10:58:11,30.9 W
2025-04-03 10:58:11,30.6 W
2025-04-03 10:58:12,30.3 W
2025-04-03 10:58:12,30.6 W
2025-04-03 10:58:13,30.3 W
2025-04-03 10:58:13,29.8 W
2025-04-03 10:58:14,31.6 W
2025-04-03 10:58:14,31.7 W
2025-04-03 10:58:15,30.5 W
2025-04-03 10:58:15,29.9 W
2025-04-03 10:58:16,29.2 W
2025-04-03 10:58:16,28.6 W
2025-04-03 10:58:17,28.8 W
2025-04-03 10:58:17,28.6 W
2025-04-03 10:58:18,28.9 W
2025-04-03 10:58:18,28.6 W
2025-04-03 10:58:19,28.5 W
2025-04-03 10:58:19,28.9 W
2025-04-03 10:58:20,28.4 W
2025-04-03 10:58:20,28.4 W
2025-04-03 10:58:21,29.1 W
2025-04-03 10:58:21,28.1 W
2025-04-03 10:58:22,30.3 W
2025-04-03 10:58:22,30.8 W
2025-04-03 10:58:23,30.7 W
2025-04-03 10:58:23,31.2 W
2025-04-03 10:58:24,30.5 W
2025-04-03 10:58:24,30.9 W
2025-04-03 10:58:25,31.2 W
2025-04-03 10:58:25,31.1 W
2025-04-03 10:58:26,31.3 W
2025-04-03 10:58:26,31.1 W
2025-04-03 10:58:27,30.5 W
2025-04-03 10:58:27,29.9 W
2025-04-03 10:58:28,29.1 W
2025-04-03 10:58:28,28.7 W
2025-04-03 10:58:29,30.9 W
2025-04-03 10:58:29,30.2 W
2025-04-03 10:58:30,30.8 W
2025-04-03 10:58:30,29.3 W
2025-04-03 10:58:31,30.5 W
2025-04-03 10:58:31,30.3 W
2025-04-03 10:58:32,30.7 W
2025-04-03 10:58:32,30.4 W
2025-04-03 10:58:33,30.4 W
2025-04-03 10:58:33,30.7 W
2025-04-03 10:58:34,29.8 W
2025-04-03 10:58:34,30.6 W
2025-04-03 10:58:35,30.5 W
2025-04-03 10:58:35,30.3 W
2025-04-03 10:58:36,29.2 W
2025-04-03 10:58:36,29.7 W
2025-04-03 10:58:37,30.6 W
2025-04-03 10:58:37,30.0 W
2025-04-03 10:58:38,29.7 W
2025-04-03 10:58:38,30.4 W
2025-04-03 10:58:39,30.6 W
2025-04-03 10:58:39,29.9 W
2025-04-03 10:58:40,29.3 W
2025-04-03 10:58:40,29.3 W
2025-04-03 10:58:41,29.2 W
2025-04-03 10:58:41,29.5 W
2025-04-03 10:58:42,28.8 W
2025-04-03 10:58:42,28.6 W
2025-04-03 10:58:43,28.7 W
2025-04-03 10:58:43,28.9 W
2025-04-03 10:58:44,29.2 W
2025-04-03 10:58:44,29.5 W
2025-04-03 10:58:45,29.5 W
2025-04-03 10:58:45,30.7 W
2025-04-03 10:58:46,31.6 W
2025-04-03 10:58:46,30.4 W
2025-04-03 10:58:47,30.7 W
2025-04-03 10:58:47,30.7 W
2025-04-03 10:58:48,31.2 W
2025-04-03 10:58:48,29.7 W
2025-04-03 10:58:49,30.1 W
2025-04-03 10:58:49,30.2 W
2025-04-03 10:58:50,29.8 W
2025-04-03 10:58:50,29.8 W
2025-04-03 10:58:51,31.3 W
2025-04-03 10:58:51,29.8 W
2025-04-03 10:58:52,29.4 W
2025-04-03 10:58:52,30.3 W
2025-04-03 10:58:53,30.3 W
2025-04-03 10:58:53,29.9 W
2025-04-03 10:58:54,29.7 W
2025-04-03 10:58:54,29.4 W
2025-04-03 10:58:55,29.3 W
2025-04-03 10:58:55,32.7 W
2025-04-03 10:58:56,32.9 W
2025-04-03 10:58:56,33.8 W
2025-04-03 10:58:57,30.3 W
2025-04-03 10:58:57,28.9 W
2025-04-03 10:58:58,28.8 W
2025-04-03 10:58:58,29.4 W
2025-04-03 10:58:59,30.4 W
2025-04-03 10:58:59,29.5 W
2025-04-03 10:59:00,29.9 W
2025-04-03 10:59:00,31.3 W
2025-04-03 10:59:01,30.9 W
2025-04-03 10:59:01,29.5 W
2025-04-03 10:59:02,29.9 W
2025-04-03 10:59:02,29.7 W
2025-04-03 10:59:03,29.4 W
2025-04-03 10:59:03,28.8 W
2025-04-03 10:59:04,28.7 W
2025-04-03 10:59:04,28.8 W
2025-04-03 10:59:05,31.5 W
2025-04-03 10:59:05,31.7 W
2025-04-03 10:59:06,30.6 W
2025-04-03 10:59:06,30.6 W
2025-04-03 10:59:07,30.8 W
2025-04-03 10:59:07,30.5 W
2025-04-03 10:59:08,29.6 W
2025-04-03 10:59:08,29.3 W
2025-04-03 10:59:09,29.7 W
2025-04-03 10:59:09,29.8 W
2025-04-03 10:59:10,30.3 W
2025-04-03 10:59:10,29.6 W
2025-04-03 10:59:11,28.9 W
2025-04-03 10:59:11,28.4 W
2025-04-03 10:59:12,28.3 W
2025-04-03 10:59:12,28.4 W
2025-04-03 10:59:13,28.5 W
2025-04-03 10:59:13,29.5 W
2025-04-03 10:59:14,30.6 W
2025-04-03 10:59:14,30.2 W
2025-04-03 10:59:15,30.4 W
2025-04-03 10:59:15,30.6 W
2025-04-03 10:59:16,29.8 W
2025-04-03 10:59:16,29.3 W
2025-04-03 10:59:17,28.7 W
2025-04-03 10:59:17,28.6 W
2025-04-03 10:59:18,29.4 W
2025-04-03 10:59:18,29.2 W
2025-04-03 10:59:19,29.7 W
2025-04-03 10:59:19,31.0 W
2025-04-03 10:59:20,30.3 W
2025-04-03 10:59:20,29.4 W
2025-04-03 10:59:21,28.8 W
2025-04-03 10:59:21,29.3 W
2025-04-03 10:59:22,29.9 W
2025-04-03 10:59:22,29.7 W
2025-04-03 10:59:23,29.4 W
2025-04-03 10:59:23,29.1 W
2025-04-03 10:59:24,31.5 W
2025-04-03 10:59:24,31.5 W
2025-04-03 10:59:25,30.4 W
2025-04-03 10:59:25,29.7 W
2025-04-03 10:59:26,29.3 W
2025-04-03 10:59:26,29.0 W
2025-04-03 10:59:27,28.7 W
2025-04-03 10:59:27,28.9 W
2025-04-03 10:59:28,28.9 W
2025-04-03 10:59:28,28.5 W
2025-04-03 10:59:29,29.7 W
2025-04-03 10:59:29,29.1 W
2025-04-03 10:59:30,28.9 W
2025-04-03 10:59:30,28.7 W
2025-04-03 10:59:31,28.7 W
2025-04-03 10:59:31,29.2 W
2025-04-03 10:59:32,28.6 W
2025-04-03 10:59:32,29.7 W
2025-04-03 10:59:33,29.3 W
2025-04-03 10:59:33,29.6 W
