"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 12:09:48,30.5 W
2025-04-03 12:09:49,30.8 W
2025-04-03 12:09:49,31.4 W
2025-04-03 12:09:50,30.1 W
2025-04-03 12:09:50,29.9 W
2025-04-03 12:09:51,30.1 W
2025-04-03 12:09:51,31.1 W
2025-04-03 12:09:52,30.8 W
2025-04-03 12:09:52,31.0 W
2025-04-03 12:09:53,30.1 W
2025-04-03 12:09:53,29.7 W
2025-04-03 12:09:54,29.6 W
2025-04-03 12:09:54,29.7 W
2025-04-03 12:09:55,30.3 W
2025-04-03 12:09:55,30.4 W
2025-04-03 12:09:56,30.9 W
2025-04-03 12:09:56,31.4 W
2025-04-03 12:09:57,31.2 W
2025-04-03 12:09:57,31.1 W
2025-04-03 12:09:58,30.7 W
2025-04-03 12:09:58,30.9 W
2025-04-03 12:09:59,30.6 W
2025-04-03 12:09:59,31.3 W
2025-04-03 12:10:00,30.5 W
2025-04-03 12:10:00,30.5 W
2025-04-03 12:10:01,29.4 W
2025-04-03 12:10:01,29.6 W
2025-04-03 12:10:02,29.4 W
2025-04-03 12:10:02,30.6 W
2025-04-03 12:10:03,29.9 W
2025-04-03 12:10:03,29.7 W
2025-04-03 12:10:04,30.5 W
2025-04-03 12:10:04,30.9 W
2025-04-03 12:10:05,30.5 W
2025-04-03 12:10:05,30.7 W
2025-04-03 12:10:06,31.1 W
2025-04-03 12:10:06,31.1 W
2025-04-03 12:10:07,31.1 W
2025-04-03 12:10:07,30.0 W
2025-04-03 12:10:08,30.8 W
2025-04-03 12:10:08,30.3 W
2025-04-03 12:10:09,30.1 W
2025-04-03 12:10:09,30.9 W
2025-04-03 12:10:10,30.9 W
2025-04-03 12:10:10,31.5 W
2025-04-03 12:10:11,30.7 W
2025-04-03 12:10:11,30.0 W
2025-04-03 12:10:12,31.0 W
2025-04-03 12:10:12,30.0 W
2025-04-03 12:10:13,30.4 W
2025-04-03 12:10:13,30.3 W
2025-04-03 12:10:14,30.5 W
2025-04-03 12:10:15,30.8 W
2025-04-03 12:10:15,30.6 W
2025-04-03 12:10:16,30.2 W
2025-04-03 12:10:16,31.9 W
2025-04-03 12:10:17,31.2 W
2025-04-03 12:10:17,30.5 W
2025-04-03 12:10:18,30.0 W
2025-04-03 12:10:18,30.5 W
2025-04-03 12:10:19,30.2 W
2025-04-03 12:10:19,30.5 W
2025-04-03 12:10:20,30.2 W
2025-04-03 12:10:20,31.3 W
2025-04-03 12:10:21,30.5 W
2025-04-03 12:10:21,30.5 W
2025-04-03 12:10:22,30.9 W
2025-04-03 12:10:22,30.2 W
2025-04-03 12:10:23,29.5 W
2025-04-03 12:10:23,29.1 W
2025-04-03 12:10:24,30.1 W
2025-04-03 12:10:24,30.6 W
2025-04-03 12:10:25,31.4 W
2025-04-03 12:10:25,30.9 W
2025-04-03 12:10:26,31.0 W
2025-04-03 12:10:26,30.4 W
2025-04-03 12:10:27,30.6 W
2025-04-03 12:10:27,29.6 W
2025-04-03 12:10:28,30.2 W
2025-04-03 12:10:28,30.7 W
2025-04-03 12:10:29,30.3 W
2025-04-03 12:10:29,31.4 W
2025-04-03 12:10:30,31.3 W
2025-04-03 12:10:30,31.0 W
2025-04-03 12:10:31,30.8 W
2025-04-03 12:10:31,30.3 W
2025-04-03 12:10:32,30.4 W
2025-04-03 12:10:32,30.7 W
2025-04-03 12:10:33,29.1 W
2025-04-03 12:10:33,29.1 W
2025-04-03 12:10:34,30.8 W
2025-04-03 12:10:34,31.1 W
2025-04-03 12:10:35,30.2 W
2025-04-03 12:10:35,30.4 W
2025-04-03 12:10:36,31.1 W
2025-04-03 12:10:36,30.2 W
2025-04-03 12:10:37,29.6 W
2025-04-03 12:10:37,30.0 W
2025-04-03 12:10:38,29.8 W
2025-04-03 12:10:38,29.3 W
2025-04-03 12:10:39,30.0 W
2025-04-03 12:10:39,29.5 W
2025-04-03 12:10:40,28.9 W
2025-04-03 12:10:40,29.1 W
2025-04-03 12:10:41,29.4 W
2025-04-03 12:10:41,30.5 W
2025-04-03 12:10:42,30.9 W
2025-04-03 12:10:42,31.7 W
2025-04-03 12:10:43,30.9 W
2025-04-03 12:10:43,30.2 W
2025-04-03 12:10:44,29.7 W
2025-04-03 12:10:44,30.3 W
2025-04-03 12:10:45,29.8 W
2025-04-03 12:10:45,29.5 W
2025-04-03 12:10:46,31.2 W
2025-04-03 12:10:46,29.9 W
2025-04-03 12:10:47,30.6 W
2025-04-03 12:10:47,31.2 W
2025-04-03 12:10:48,31.5 W
2025-04-03 12:10:48,30.5 W
2025-04-03 12:10:49,31.0 W
2025-04-03 12:10:49,31.0 W
2025-04-03 12:10:50,31.1 W
2025-04-03 12:10:50,32.2 W
2025-04-03 12:10:51,31.6 W
2025-04-03 12:10:51,31.8 W
2025-04-03 12:10:52,30.7 W
2025-04-03 12:10:52,30.7 W
2025-04-03 12:10:53,31.4 W
2025-04-03 12:10:53,30.2 W
2025-04-03 12:10:54,30.5 W
