"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 10:35:20,7.38 W
2025-04-07 10:35:25,7.41 W
2025-04-07 10:35:30,7.47 W
2025-04-07 10:35:35,7.54 W
2025-04-07 10:35:40,7.54 W
2025-04-07 10:35:45,7.31 W
2025-04-07 10:35:50,7.38 W
2025-04-07 10:35:55,7.60 W
2025-04-07 10:36:00,7.45 W
2025-04-07 10:36:05,7.25 W
2025-04-07 10:36:10,7.34 W
2025-04-07 10:36:15,7.41 W
2025-04-07 10:36:20,7.47 W
2025-04-07 10:36:25,7.45 W
2025-04-07 10:36:30,7.23 W
2025-04-07 10:36:35,7.40 W
2025-04-07 10:36:40,7.42 W
2025-04-07 10:36:45,7.61 W
2025-04-07 10:36:50,7.36 W
2025-04-07 10:36:55,7.37 W
2025-04-07 10:37:00,7.45 W
2025-04-07 10:37:05,7.11 W
2025-04-07 10:37:10,7.42 W
2025-04-07 10:37:15,7.47 W
2025-04-07 10:37:20,7.30 W
2025-04-07 10:37:25,7.22 W
2025-04-07 10:37:30,7.46 W
2025-04-07 10:37:35,7.11 W
2025-04-07 10:37:40,7.31 W
2025-04-07 10:37:45,7.18 W
2025-04-07 10:37:50,7.38 W
2025-04-07 10:37:55,7.42 W
2025-04-07 10:38:00,7.44 W
2025-04-07 10:38:05,7.32 W
2025-04-07 10:38:10,7.12 W
2025-04-07 10:38:15,7.28 W
2025-04-07 10:38:20,7.35 W
2025-04-07 10:38:25,7.25 W
2025-04-07 10:38:30,7.41 W
2025-04-07 10:38:35,7.54 W
2025-04-07 10:38:40,7.40 W
2025-04-07 10:38:45,7.46 W
2025-04-07 10:38:50,7.31 W
2025-04-07 10:38:55,7.48 W
2025-04-07 10:39:00,7.47 W
2025-04-07 10:39:05,7.33 W
2025-04-07 10:39:10,7.42 W
2025-04-07 10:39:15,7.29 W
2025-04-07 10:39:20,7.35 W
2025-04-07 10:39:25,7.31 W
2025-04-07 10:39:30,7.46 W
2025-04-07 10:39:35,7.42 W
2025-04-07 10:39:40,7.42 W
2025-04-07 10:39:45,7.36 W
