"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 11:09:06,7.87 W
2025-04-07 11:09:11,7.83 W
2025-04-07 11:09:16,8.05 W
2025-04-07 11:09:21,8.02 W
2025-04-07 11:09:27,7.86 W
2025-04-07 11:09:32,7.84 W
2025-04-07 11:09:37,8.17 W
2025-04-07 11:09:42,7.77 W
2025-04-07 11:09:47,8.21 W
2025-04-07 11:09:52,8.21 W
2025-04-07 11:09:57,8.07 W
2025-04-07 11:10:02,8.29 W
2025-04-07 11:10:07,8.09 W
2025-04-07 11:10:12,7.97 W
2025-04-07 11:10:17,7.97 W
2025-04-07 11:10:22,8.23 W
2025-04-07 11:10:27,8.02 W
2025-04-07 11:10:32,8.02 W
2025-04-07 11:10:37,7.91 W
2025-04-07 11:10:42,7.87 W
2025-04-07 11:10:47,8.09 W
2025-04-07 11:10:52,8.05 W
2025-04-07 11:10:57,8.03 W
2025-04-07 11:11:02,8.28 W
2025-04-07 11:11:07,8.16 W
2025-04-07 11:11:12,8.26 W
2025-04-07 11:11:17,8.22 W
2025-04-07 11:11:22,8.25 W
2025-04-07 11:11:27,8.07 W
2025-04-07 11:11:32,8.03 W
2025-04-07 11:11:37,8.08 W
2025-04-07 11:11:42,7.72 W
2025-04-07 11:11:47,8.11 W
2025-04-07 11:11:52,8.08 W
2025-04-07 11:11:57,8.25 W
2025-04-07 11:12:02,8.02 W
2025-04-07 11:12:07,8.21 W
2025-04-07 11:12:12,7.67 W
2025-04-07 11:12:17,7.90 W
2025-04-07 11:12:22,8.12 W
2025-04-07 11:12:27,7.96 W
2025-04-07 11:12:32,7.72 W
2025-04-07 11:12:37,7.92 W
2025-04-07 11:12:42,7.95 W
2025-04-07 11:12:47,8.06 W
2025-04-07 11:12:52,8.04 W
2025-04-07 11:12:57,8.30 W
2025-04-07 11:13:02,8.14 W
2025-04-07 11:13:07,8.03 W
2025-04-07 11:13:12,8.01 W
2025-04-07 11:13:17,8.06 W
2025-04-07 11:13:22,7.78 W
2025-04-07 11:13:27,8.08 W
2025-04-07 11:13:32,8.07 W
2025-04-07 11:13:37,8.08 W
