"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-14 10:21:52,6.18 W
2025-04-14 10:21:57,6.45 W
2025-04-14 10:22:02,6.27 W
2025-04-14 10:22:07,6.39 W
2025-04-14 10:22:12,6.28 W
2025-04-14 10:22:17,6.46 W
2025-04-14 10:22:22,6.48 W
2025-04-14 10:22:27,6.31 W
2025-04-14 10:22:32,6.34 W
2025-04-14 10:22:37,6.45 W
2025-04-14 10:22:42,6.34 W
2025-04-14 10:22:47,6.34 W
2025-04-14 10:22:52,6.48 W
2025-04-14 10:22:57,6.36 W
2025-04-14 10:23:02,6.50 W
2025-04-14 10:23:07,6.41 W
2025-04-14 10:23:12,6.48 W
2025-04-14 10:23:17,6.39 W
2025-04-14 10:23:22,6.58 W
2025-04-14 10:23:27,6.59 W
2025-04-14 10:23:32,6.53 W
2025-04-14 10:23:37,6.39 W
2025-04-14 10:23:42,6.40 W
2025-04-14 10:23:47,6.34 W
2025-04-14 10:23:52,6.42 W
2025-04-14 10:23:57,6.36 W
2025-04-14 10:24:02,6.58 W
2025-04-14 10:24:07,6.40 W
2025-04-14 10:24:12,6.54 W
2025-04-14 10:24:17,6.76 W
2025-04-14 10:24:22,6.42 W
2025-04-14 10:24:27,6.50 W
2025-04-14 10:24:32,6.45 W
2025-04-14 10:24:37,6.59 W
2025-04-14 10:24:42,6.51 W
2025-04-14 10:24:47,6.41 W
2025-04-14 10:24:52,6.44 W
2025-04-14 10:24:57,6.57 W
2025-04-14 10:25:02,6.54 W
2025-04-14 10:25:07,6.60 W
2025-04-14 10:25:12,6.52 W
2025-04-14 10:25:17,6.45 W
2025-04-14 10:25:22,6.47 W
2025-04-14 10:25:27,6.55 W
2025-04-14 10:25:32,6.60 W
2025-04-14 10:25:37,6.49 W
2025-04-14 10:25:42,6.59 W
2025-04-14 10:25:47,6.49 W
2025-04-14 10:25:52,6.60 W
2025-04-14 10:25:57,6.52 W
2025-04-14 10:26:02,6.76 W
2025-04-14 10:26:07,6.58 W
2025-04-14 10:26:12,6.51 W
2025-04-14 10:26:17,6.56 W
2025-04-14 10:26:22,6.35 W
