"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 11:53:23,7.73 W
2025-04-07 11:53:28,7.98 W
2025-04-07 11:53:33,7.72 W
2025-04-07 11:53:38,7.76 W
2025-04-07 11:53:43,7.80 W
2025-04-07 11:53:48,7.85 W
2025-04-07 11:53:53,7.82 W
2025-04-07 11:53:58,8.20 W
2025-04-07 11:54:03,7.91 W
2025-04-07 11:54:08,7.89 W
2025-04-07 11:54:13,7.84 W
2025-04-07 11:54:18,7.88 W
2025-04-07 11:54:23,7.85 W
2025-04-07 11:54:28,7.81 W
2025-04-07 11:54:33,7.95 W
2025-04-07 11:54:38,7.85 W
2025-04-07 11:54:43,7.86 W
2025-04-07 11:54:48,7.73 W
2025-04-07 11:54:53,7.76 W
2025-04-07 11:54:58,7.97 W
2025-04-07 11:55:03,8.00 W
2025-04-07 11:55:08,7.94 W
2025-04-07 11:55:14,8.10 W
2025-04-07 11:55:19,7.85 W
2025-04-07 11:55:24,7.88 W
2025-04-07 11:55:29,7.96 W
2025-04-07 11:55:34,8.07 W
2025-04-07 11:55:39,8.11 W
2025-04-07 11:55:44,8.18 W
2025-04-07 11:55:49,7.86 W
2025-04-07 11:55:54,8.08 W
2025-04-07 11:55:59,8.08 W
2025-04-07 11:56:04,7.94 W
2025-04-07 11:56:09,7.91 W
2025-04-07 11:56:14,7.95 W
2025-04-07 11:56:19,7.98 W
2025-04-07 11:56:24,7.92 W
2025-04-07 11:56:29,7.91 W
2025-04-07 11:56:34,7.97 W
2025-04-07 11:56:39,7.88 W
2025-04-07 11:56:44,7.89 W
2025-04-07 11:56:49,7.76 W
2025-04-07 11:56:54,7.66 W
2025-04-07 11:56:59,7.97 W
2025-04-07 11:57:04,7.83 W
2025-04-07 11:57:09,7.98 W
2025-04-07 11:57:14,7.78 W
2025-04-07 11:57:19,8.01 W
2025-04-07 11:57:24,7.94 W
2025-04-07 11:57:29,7.90 W
2025-04-07 11:57:34,7.87 W
2025-04-07 11:57:39,7.90 W
2025-04-07 11:57:44,7.85 W
2025-04-07 11:57:49,8.00 W
2025-04-07 11:57:54,7.87 W
