"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 11:47:13,7.75 W
2025-04-07 11:47:18,7.84 W
2025-04-07 11:47:23,7.92 W
2025-04-07 11:47:28,7.96 W
2025-04-07 11:47:33,8.06 W
2025-04-07 11:47:38,7.93 W
2025-04-07 11:47:43,7.90 W
2025-04-07 11:47:48,8.01 W
2025-04-07 11:47:53,7.84 W
2025-04-07 11:47:58,7.74 W
2025-04-07 11:48:03,7.99 W
2025-04-07 11:48:08,7.93 W
2025-04-07 11:48:13,8.02 W
2025-04-07 11:48:18,7.87 W
2025-04-07 11:48:23,8.08 W
2025-04-07 11:48:28,8.02 W
2025-04-07 11:48:33,7.95 W
2025-04-07 11:48:38,8.07 W
2025-04-07 11:48:43,7.76 W
2025-04-07 11:48:48,7.63 W
2025-04-07 11:48:53,7.95 W
2025-04-07 11:48:58,7.75 W
2025-04-07 11:49:03,7.67 W
2025-04-07 11:49:08,8.32 W
2025-04-07 11:49:13,7.82 W
2025-04-07 11:49:18,7.93 W
2025-04-07 11:49:23,7.82 W
2025-04-07 11:49:28,8.12 W
2025-04-07 11:49:33,7.75 W
2025-04-07 11:49:38,8.40 W
2025-04-07 11:49:43,8.31 W
2025-04-07 11:49:48,7.61 W
2025-04-07 11:49:53,7.87 W
2025-04-07 11:49:58,7.83 W
2025-04-07 11:50:03,7.55 W
2025-04-07 11:50:08,8.05 W
2025-04-07 11:50:13,7.94 W
2025-04-07 11:50:18,8.27 W
2025-04-07 11:50:23,7.93 W
2025-04-07 11:50:28,8.00 W
2025-04-07 11:50:33,7.97 W
2025-04-07 11:50:38,7.93 W
2025-04-07 11:50:43,7.81 W
2025-04-07 11:50:48,7.88 W
2025-04-07 11:50:53,8.00 W
2025-04-07 11:50:58,7.82 W
2025-04-07 11:51:03,7.99 W
2025-04-07 11:51:08,7.89 W
2025-04-07 11:51:13,7.84 W
2025-04-07 11:51:18,7.57 W
2025-04-07 11:51:23,7.99 W
2025-04-07 11:51:28,7.76 W
2025-04-07 11:51:33,7.89 W
2025-04-07 11:51:38,7.98 W
2025-04-07 11:51:43,8.03 W
