Time,"power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:22:40,7.56 W
2025-04-03 10:22:45,7.27 W
2025-04-03 10:22:50,7.22 W
2025-04-03 10:22:55,7.20 W
2025-04-03 10:23:00,7.46 W
2025-04-03 10:23:05,7.33 W
2025-04-03 10:23:10,7.30 W
2025-04-03 10:23:15,7.20 W
2025-04-03 10:23:20,7.51 W
2025-04-03 10:23:25,7.46 W
2025-04-03 10:23:30,6.38 W
2025-04-03 10:23:35,6.31 W
2025-04-03 10:23:40,6.50 W
2025-04-03 10:23:45,6.37 W
2025-04-03 10:23:50,6.31 W
2025-04-03 10:23:55,6.34 W
2025-04-03 10:24:00,6.51 W
2025-04-03 10:24:05,7.30 W
2025-04-03 10:24:10,7.36 W
2025-04-03 10:24:15,7.32 W
2025-04-03 10:24:20,7.46 W
2025-04-03 10:24:25,7.14 W
2025-04-03 10:24:30,7.48 W
2025-04-03 10:24:35,7.56 W
2025-04-03 10:24:40,7.54 W
2025-04-03 10:24:45,7.40 W
2025-04-03 10:24:50,7.46 W
2025-04-03 10:24:55,7.49 W
2025-04-03 10:25:00,7.51 W
2025-04-03 10:25:05,7.28 W
2025-04-03 10:25:10,7.24 W
2025-04-03 10:25:15,7.43 W
2025-04-03 10:25:20,7.32 W
2025-04-03 10:25:25,7.46 W
2025-04-03 10:25:30,7.36 W
2025-04-03 10:25:35,7.37 W
2025-04-03 10:25:40,7.32 W
2025-04-03 10:25:45,7.22 W
2025-04-03 10:25:50,7.34 W
2025-04-03 10:25:55,7.30 W
2025-04-03 10:26:00,7.28 W
2025-04-03 10:26:05,7.47 W
2025-04-03 10:26:10,7.49 W
2025-04-03 10:26:15,7.37 W
2025-04-03 10:26:20,7.9 W
2025-04-03 10:26:26,7.17 W
2025-04-03 10:26:31,7.19 W
2025-04-03 10:26:36,7.57 W
2025-04-03 10:26:41,7.56 W
2025-04-03 10:26:46,7.21 W
2025-04-03 10:26:51,7.68 W
2025-04-03 10:26:56,7.86 W
2025-04-03 10:27:01,7.10 W
2025-04-03 10:27:06,7.48 W
2025-04-03 10:27:11,7.42 W
