"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 13:23:19,8.21 W
2025-04-03 13:23:24,7.06 W
2025-04-03 13:23:29,6.87 W
2025-04-03 13:23:34,6.73 W
2025-04-03 13:23:39,6.90 W
2025-04-03 13:23:44,7.03 W
2025-04-03 13:23:50,7.60 W
2025-04-03 13:23:55,6.59 W
2025-04-03 13:24:00,6.98 W
2025-04-03 13:24:05,6.60 W
2025-04-03 13:24:10,6.77 W
2025-04-03 13:24:15,6.81 W
2025-04-03 13:24:20,6.80 W
2025-04-03 13:24:25,6.77 W
2025-04-03 13:24:30,6.94 W
2025-04-03 13:24:35,9.64 W
2025-04-03 13:24:40,8.54 W
2025-04-03 13:24:45,7.81 W
2025-04-03 13:24:50,7.79 W
2025-04-03 13:24:55,7.35 W
2025-04-03 13:25:00,9.52 W
2025-04-03 13:25:05,8.24 W
2025-04-03 13:25:10,8.74 W
2025-04-03 13:25:15,7.34 W
2025-04-03 13:25:20,7.65 W
2025-04-03 13:25:25,8.20 W
2025-04-03 13:25:30,7.44 W
2025-04-03 13:25:35,6.75 W
2025-04-03 13:25:40,6.93 W
2025-04-03 13:25:45,6.85 W
2025-04-03 13:25:50,6.92 W
2025-04-03 13:25:55,6.76 W
2025-04-03 13:26:00,6.96 W
2025-04-03 13:26:05,7.07 W
2025-04-03 13:26:10,7.44 W
2025-04-03 13:26:15,6.42 W
2025-04-03 13:26:20,6.74 W
2025-04-03 13:26:25,7.54 W
2025-04-03 13:26:30,6.44 W
2025-04-03 13:26:35,6.91 W
2025-04-03 13:26:40,8.79 W
2025-04-03 13:26:45,8.70 W
2025-04-03 13:26:50,7.35 W
2025-04-03 13:26:55,6.83 W
2025-04-03 13:27:00,7.42 W
2025-04-03 13:27:05,7.60 W
2025-04-03 13:27:10,6.38 W
2025-04-03 13:27:15,6.95 W
2025-04-03 13:27:20,6.66 W
2025-04-03 13:27:25,6.63 W
2025-04-03 13:27:30,6.80 W
2025-04-03 13:27:35,6.70 W
2025-04-03 13:27:40,6.75 W
2025-04-03 13:27:45,6.63 W
2025-04-03 13:27:50,6.63 W
