"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 14:46:08,6.39 W
2025-04-03 14:46:13,6.32 W
2025-04-03 14:46:18,6.42 W
2025-04-03 14:46:23,6.28 W
2025-04-03 14:46:28,6.51 W
2025-04-03 14:46:33,6.36 W
2025-04-03 14:46:38,6.32 W
2025-04-03 14:46:43,6.40 W
2025-04-03 14:46:48,6.40 W
2025-04-03 14:46:53,6.35 W
2025-04-03 14:46:58,6.40 W
2025-04-03 14:47:03,6.35 W
2025-04-03 14:47:08,6.33 W
2025-04-03 14:47:13,6.35 W
2025-04-03 14:47:18,6.54 W
2025-04-03 14:47:23,6.45 W
2025-04-03 14:47:28,6.68 W
2025-04-03 14:47:33,6.35 W
2025-04-03 14:47:38,6.43 W
2025-04-03 14:47:43,6.58 W
2025-04-03 14:47:48,6.50 W
2025-04-03 14:47:53,6.57 W
2025-04-03 14:47:58,6.48 W
2025-04-03 14:48:03,6.54 W
2025-04-03 14:48:08,6.55 W
2025-04-03 14:48:13,6.64 W
2025-04-03 14:48:18,6.39 W
2025-04-03 14:48:23,6.45 W
2025-04-03 14:48:28,6.59 W
2025-04-03 14:48:33,6.36 W
2025-04-03 14:48:38,6.37 W
2025-04-03 14:48:43,6.49 W
2025-04-03 14:48:48,6.48 W
2025-04-03 14:48:53,6.59 W
2025-04-03 14:48:58,6.52 W
2025-04-03 14:49:03,6.41 W
2025-04-03 14:49:08,6.38 W
2025-04-03 14:49:13,6.50 W
2025-04-03 14:49:18,6.50 W
2025-04-03 14:49:23,6.45 W
2025-04-03 14:49:28,6.45 W
2025-04-03 14:49:33,6.50 W
2025-04-03 14:49:38,6.46 W
2025-04-03 14:49:43,6.28 W
2025-04-03 14:49:48,6.51 W
2025-04-03 14:49:53,6.43 W
2025-04-03 14:49:58,6.32 W
2025-04-03 14:50:03,6.40 W
2025-04-03 14:50:08,6.47 W
2025-04-03 14:50:13,6.48 W
2025-04-03 14:50:18,6.59 W
2025-04-03 14:50:23,6.50 W
2025-04-03 14:50:28,6.64 W
2025-04-03 14:50:33,6.52 W
2025-04-03 14:50:38,6.53 W
