"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-17 22:27:42,18.2 W
2025-04-17 22:27:42,19.9 W
2025-04-17 22:27:43,20.0 W
2025-04-17 22:27:43,21.0 W
2025-04-17 22:27:44,21.3 W
2025-04-17 22:27:44,19.9 W
2025-04-17 22:27:45,18.0 W
2025-04-17 22:27:45,16.3 W
2025-04-17 22:27:46,16.0 W
2025-04-17 22:27:46,16.1 W
2025-04-17 22:27:47,14.5 W
2025-04-17 22:27:47,14.5 W
2025-04-17 22:27:48,13.9 W
2025-04-17 22:27:48,13.8 W
2025-04-17 22:27:49,14.0 W
2025-04-17 22:27:49,14.6 W
2025-04-17 22:27:50,15.1 W
2025-04-17 22:27:50,15.0 W
2025-04-17 22:27:51,14.3 W
2025-04-17 22:27:51,13.9 W
2025-04-17 22:27:52,13.9 W
2025-04-17 22:27:52,13.8 W
2025-04-17 22:27:53,13.9 W
2025-04-17 22:27:53,13.9 W
2025-04-17 22:27:54,13.6 W
2025-04-17 22:27:54,14.3 W
2025-04-17 22:27:55,14.3 W
2025-04-17 22:27:55,14.5 W
2025-04-17 22:27:56,14.8 W
2025-04-17 22:27:56,15.1 W
2025-04-17 22:27:57,16.8 W
2025-04-17 22:27:57,24.8 W
2025-04-17 22:27:58,24.1 W
2025-04-17 22:27:58,17.2 W
2025-04-17 22:27:59,17.0 W
2025-04-17 22:27:59,17.5 W
2025-04-17 22:28:00,16.4 W
2025-04-17 22:28:00,14.9 W
2025-04-17 22:28:01,15.0 W
2025-04-17 22:28:01,17.0 W
2025-04-17 22:28:02,16.4 W
2025-04-17 22:28:02,15.9 W
2025-04-17 22:28:03,15.6 W
2025-04-17 22:28:03,19.7 W
2025-04-17 22:28:04,16.8 W
2025-04-17 22:28:04,17.6 W
2025-04-17 22:28:05,16.4 W
2025-04-17 22:28:05,15.2 W
2025-04-17 22:28:06,14.5 W
2025-04-17 22:28:06,13.9 W
2025-04-17 22:28:07,13.8 W
2025-04-17 22:28:07,14.2 W
2025-04-17 22:28:08,13.8 W
2025-04-17 22:28:08,15.5 W
2025-04-17 22:28:09,19.9 W
2025-04-17 22:28:09,21.2 W
2025-04-17 22:28:10,19.2 W
2025-04-17 22:28:10,19.4 W
2025-04-17 22:28:11,19.8 W
2025-04-17 22:28:11,18.4 W
2025-04-17 22:28:12,20.0 W
2025-04-17 22:28:12,16.9 W
2025-04-17 22:28:13,16.4 W
2025-04-17 22:28:13,18.5 W
2025-04-17 22:28:14,16.0 W
2025-04-17 22:28:14,18.1 W
2025-04-17 22:28:15,18.5 W
2025-04-17 22:28:15,19.9 W
2025-04-17 22:28:16,19.0 W
2025-04-17 22:28:16,18.6 W
2025-04-17 22:28:17,19.0 W
2025-04-17 22:28:17,19.2 W
2025-04-17 22:28:18,17.0 W
2025-04-17 22:28:18,18.1 W
2025-04-17 22:28:19,19.0 W
2025-04-17 22:28:19,19.3 W
2025-04-17 22:28:20,19.6 W
2025-04-17 22:28:20,18.4 W
2025-04-17 22:28:21,18.8 W
2025-04-17 22:28:21,18.2 W
2025-04-17 22:28:22,17.9 W
2025-04-17 22:28:22,18.6 W
2025-04-17 22:28:23,18.5 W
2025-04-17 22:28:23,15.3 W
2025-04-17 22:28:24,17.8 W
2025-04-17 22:28:24,18.0 W
2025-04-17 22:28:25,17.8 W
2025-04-17 22:28:25,16.8 W
2025-04-17 22:28:26,18.2 W
2025-04-17 22:28:26,16.0 W
2025-04-17 22:28:27,14.8 W
2025-04-17 22:28:27,15.6 W
2025-04-17 22:28:28,15.6 W
2025-04-17 22:28:28,14.7 W
2025-04-17 22:28:29,14.1 W
2025-04-17 22:28:29,15.8 W
2025-04-17 22:28:30,17.1 W
2025-04-17 22:28:30,17.0 W
2025-04-17 22:28:31,15.1 W
2025-04-17 22:28:31,14.5 W
2025-04-17 22:28:32,14.9 W
2025-04-17 22:28:32,18.0 W
2025-04-17 22:28:33,17.3 W
2025-04-17 22:28:33,18.4 W
2025-04-17 22:28:34,17.2 W
2025-04-17 22:28:34,17.7 W
2025-04-17 22:28:35,16.8 W
2025-04-17 22:28:35,15.2 W
2025-04-17 22:28:36,17.7 W
2025-04-17 22:28:36,16.6 W
2025-04-17 22:28:37,22.0 W
2025-04-17 22:28:37,23.7 W
2025-04-17 22:28:38,24.3 W
2025-04-17 22:28:38,24.2 W
2025-04-17 22:28:39,21.0 W
2025-04-17 22:28:39,22.0 W
2025-04-17 22:28:40,21.6 W
2025-04-17 22:28:40,21.9 W
2025-04-17 22:28:41,21.3 W
2025-04-17 22:28:41,20.8 W
2025-04-17 22:28:42,21.3 W
2025-04-17 22:28:42,20.5 W
2025-04-17 22:28:43,18.4 W
2025-04-17 22:28:43,17.0 W
2025-04-17 22:28:44,16.9 W
2025-04-17 22:28:44,18.2 W
2025-04-17 22:28:45,17.4 W
2025-04-17 22:28:45,18.1 W
2025-04-17 22:28:46,17.1 W
2025-04-17 22:28:46,14.5 W
2025-04-17 22:28:47,17.3 W
2025-04-17 22:28:47,16.2 W
2025-04-17 22:28:48,16.7 W
2025-04-17 22:28:48,16.9 W
2025-04-17 22:28:49,17.1 W
2025-04-17 22:28:49,19.1 W
2025-04-17 22:28:50,18.7 W
2025-04-17 22:28:50,18.3 W
2025-04-17 22:28:51,18.8 W
2025-04-17 22:28:51,19.5 W
2025-04-17 22:28:52,19.5 W
2025-04-17 22:28:52,16.7 W
2025-04-17 22:28:53,16.3 W
2025-04-17 22:28:53,17.7 W
2025-04-17 22:28:54,16.6 W
2025-04-17 22:28:55,16.5 W
2025-04-17 22:28:55,14.3 W
2025-04-17 22:28:56,13.9 W
2025-04-17 22:28:56,14.1 W
2025-04-17 22:28:57,14.1 W
2025-04-17 22:28:57,14.8 W
2025-04-17 22:28:58,15.5 W
2025-04-17 22:28:58,19.7 W
2025-04-17 22:28:59,19.1 W
2025-04-17 22:28:59,19.4 W
2025-04-17 22:29:00,19.8 W
2025-04-17 22:29:00,20.6 W
2025-04-17 22:29:01,18.8 W
2025-04-17 22:29:01,18.8 W
2025-04-17 22:29:02,16.7 W
2025-04-17 22:29:02,15.5 W
2025-04-17 22:29:03,15.6 W
