"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-02 11:21:30,13.1 W
2025-04-02 11:21:31,13.5 W
2025-04-02 11:21:31,13.7 W
2025-04-02 11:21:32,14.4 W
2025-04-02 11:21:32,13.4 W
2025-04-02 11:21:33,14.4 W
2025-04-02 11:21:33,14.8 W
2025-04-02 11:21:34,14.7 W
2025-04-02 11:21:34,14.9 W
2025-04-02 11:21:35,14.4 W
2025-04-02 11:21:35,13.7 W
2025-04-02 11:21:36,14.4 W
2025-04-02 11:21:36,13.0 W
2025-04-02 11:21:37,13.3 W
2025-04-02 11:21:37,13.1 W
2025-04-02 11:21:38,13.7 W
2025-04-02 11:21:38,14.8 W
2025-04-02 11:21:39,14.3 W
2025-04-02 11:21:39,14.9 W
2025-04-02 11:21:40,14.6 W
2025-04-02 11:21:40,14.6 W
2025-04-02 11:21:41,13.5 W
2025-04-02 11:21:41,14.6 W
2025-04-02 11:21:42,13.5 W
2025-04-02 11:21:42,13.0 W
2025-04-02 11:21:43,14.0 W
2025-04-02 11:21:43,13.7 W
2025-04-02 11:21:44,13.3 W
2025-04-02 11:21:44,13.9 W
2025-04-02 11:21:45,13.9 W
2025-04-02 11:21:45,13.9 W
2025-04-02 11:21:46,13.6 W
2025-04-02 11:21:46,13.0 W
2025-04-02 11:21:47,13.4 W
2025-04-02 11:21:47,13.3 W
2025-04-02 11:21:48,13.4 W
2025-04-02 11:21:48,13.0 W
2025-04-02 11:21:49,13.4 W
2025-04-02 11:21:49,14.7 W
2025-04-02 11:21:50,14.4 W
2025-04-02 11:21:50,14.0 W
2025-04-02 11:21:51,13.6 W
2025-04-02 11:21:51,13.1 W
2025-04-02 11:21:52,12.9 W
2025-04-02 11:21:52,14.4 W
2025-04-02 11:21:53,13.9 W
2025-04-02 11:21:53,13.6 W
2025-04-02 11:21:54,14.0 W
2025-04-02 11:21:54,13.9 W
2025-04-02 11:21:55,13.4 W
2025-04-02 11:21:55,13.3 W
2025-04-02 11:21:56,14.3 W
2025-04-02 11:21:56,14.7 W
2025-04-02 11:21:57,14.9 W
2025-04-02 11:21:57,14.9 W
2025-04-02 11:21:58,14.4 W
2025-04-02 11:21:58,13.4 W
2025-04-02 11:21:59,14.3 W
2025-04-02 11:21:59,13.6 W
2025-04-02 11:22:00,14.6 W
2025-04-02 11:22:00,14.6 W
2025-04-02 11:22:01,14.8 W
2025-04-02 11:22:01,14.0 W
2025-04-02 11:22:02,14.1 W
2025-04-02 11:22:02,13.9 W
2025-04-02 11:22:03,13.6 W
2025-04-02 11:22:03,13.9 W
2025-04-02 11:22:04,12.9 W
2025-04-02 11:22:04,13.8 W
2025-04-02 11:22:05,13.2 W
2025-04-02 11:22:05,13.7 W
2025-04-02 11:22:06,14.1 W
2025-04-02 11:22:06,13.1 W
2025-04-02 11:22:07,13.3 W
2025-04-02 11:22:07,14.3 W
2025-04-02 11:22:08,13.5 W
2025-04-02 11:22:08,13.5 W
2025-04-02 11:22:09,13.7 W
2025-04-02 11:22:09,13.1 W
2025-04-02 11:22:10,14.2 W
2025-04-02 11:22:10,13.3 W
2025-04-02 11:22:11,12.9 W
2025-04-02 11:22:11,13.6 W
2025-04-02 11:22:12,14.7 W
2025-04-02 11:22:12,13.7 W
2025-04-02 11:22:13,13.7 W
