Time,"power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-22 10:29:27,3.83 W
2025-04-22 10:29:32,3.34 W
2025-04-22 10:29:37,3.72 W
2025-04-22 10:29:42,3.24 W
2025-04-22 10:29:47,3.72 W
2025-04-22 10:29:52,3.59 W
2025-04-22 10:29:57,3.22 W
2025-04-22 10:30:02,3.77 W
2025-04-22 10:30:07,3.93 W
2025-04-22 10:30:12,3.87 W
2025-04-22 10:30:17,3.24 W
2025-04-22 10:30:22,3.30 W
2025-04-22 10:30:27,3.20 W
2025-04-22 10:30:32,3.62 W
2025-04-22 10:30:37,3.81 W
2025-04-22 10:30:42,3.61 W
2025-04-22 10:30:47,3.33 W
2025-04-22 10:30:52,3.37 W
2025-04-22 10:30:57,3.24 W
2025-04-22 10:31:02,3.20 W
2025-04-22 10:31:07,3.22 W
2025-04-22 10:31:12,3.25 W
2025-04-22 10:31:17,3.26 W
2025-04-22 10:31:22,3.35 W
2025-04-22 10:31:27,3.99 W
2025-04-22 10:31:32,3.53 W
2025-04-22 10:31:37,3.38 W
2025-04-22 10:31:42,3.50 W
2025-04-22 10:31:47,3.73 W
2025-04-22 10:31:52,3.81 W
2025-04-22 10:31:57,4.00 W
2025-04-22 10:32:02,4.06 W
2025-04-22 10:32:07,3.75 W
2025-04-22 10:32:12,3.22 W
2025-04-22 10:32:17,3.54 W
2025-04-22 10:32:22,3.43 W
2025-04-22 10:32:27,3.61 W
2025-04-22 10:32:32,3.73 W
2025-04-22 10:32:37,3.21 W
2025-04-22 10:32:42,3.82 W
2025-04-22 10:32:47,3.28 W
2025-04-22 10:32:52,3.43 W
2025-04-22 10:32:57,3.27 W
2025-04-22 10:33:02,3.59 W
2025-04-22 10:33:07,3.91 W
2025-04-22 10:33:12,3.08 W
2025-04-22 10:33:17,3.93 W
2025-04-22 10:33:22,3.76 W
2025-04-22 10:33:27,3.88 W
2025-04-22 10:33:32,3.39 W
2025-04-22 10:33:37,3.10 W
2025-04-22 10:33:42,3.36 W
2025-04-22 10:33:47,3.77 W
2025-04-22 10:33:52,3.41 W
2025-04-22 10:33:57,3.08 W
