Time,"power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-22 10:48:53,3.54 W
2025-04-22 10:48:58,3.74 W
2025-04-22 10:49:03,3.48 W
2025-04-22 10:49:08,3.52 W
2025-04-22 10:49:13,4.08 W
2025-04-22 10:49:18,3.16 W
2025-04-22 10:49:23,4.04 W
2025-04-22 10:49:28,3.31 W
2025-04-22 10:49:33,3.89 W
2025-04-22 10:49:38,3.89 W
2025-04-22 10:49:43,3.74 W
2025-04-22 10:49:48,3.85 W
2025-04-22 10:49:53,3.85 W
2025-04-22 10:49:58,3.60 W
2025-04-22 10:50:03,3.64 W
2025-04-22 10:50:08,3.72 W
2025-04-22 10:50:13,3.81 W
2025-04-22 10:50:18,3.92 W
2025-04-22 10:50:23,3.46 W
2025-04-22 10:50:28,3.47 W
2025-04-22 10:50:33,3.49 W
2025-04-22 10:50:38,3.50 W
2025-04-22 10:50:43,3.50 W
2025-04-22 10:50:48,3.77 W
2025-04-22 10:50:53,3.59 W
2025-04-22 10:50:58,3.55 W
2025-04-22 10:51:03,3.47 W
2025-04-22 10:51:08,3.72 W
2025-04-22 10:51:13,3.68 W
2025-04-22 10:51:18,3.50 W
2025-04-22 10:51:23,3.75 W
2025-04-22 10:51:28,3.65 W
2025-04-22 10:51:33,3.62 W
2025-04-22 10:51:38,3.50 W
2025-04-22 10:51:43,3.54 W
2025-04-22 10:51:48,3.86 W
2025-04-22 10:51:53,3.41 W
2025-04-22 10:51:58,3.39 W
2025-04-22 10:52:03,3.35 W
2025-04-22 10:52:08,3.67 W
2025-04-22 10:52:13,3.54 W
2025-04-22 10:52:18,3.55 W
2025-04-22 10:52:23,3.48 W
2025-04-22 10:52:28,3.37 W
2025-04-22 10:52:33,3.53 W
2025-04-22 10:52:38,3.40 W
2025-04-22 10:52:43,3.76 W
2025-04-22 10:52:48,4.04 W
2025-04-22 10:52:53,3.22 W
2025-04-22 10:52:58,3.59 W
2025-04-22 10:53:03,3.94 W
2025-04-22 10:53:08,3.63 W
2025-04-22 10:53:13,3.64 W
2025-04-22 10:53:18,3.56 W
2025-04-22 10:53:23,3.70 W
