"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 14:50:10,31.1 W
2025-04-03 14:50:11,31.1 W
2025-04-03 14:50:11,31.5 W
2025-04-03 14:50:12,32.4 W
2025-04-03 14:50:12,31.7 W
2025-04-03 14:50:13,31.6 W
2025-04-03 14:50:13,31.1 W
2025-04-03 14:50:14,32.5 W
2025-04-03 14:50:14,32.2 W
2025-04-03 14:50:15,32.3 W
2025-04-03 14:50:15,32.2 W
2025-04-03 14:50:16,32.1 W
2025-04-03 14:50:16,31.2 W
2025-04-03 14:50:17,31.9 W
2025-04-03 14:50:17,32.5 W
2025-04-03 14:50:18,34.0 W
2025-04-03 14:50:18,32.8 W
2025-04-03 14:50:19,33.7 W
2025-04-03 14:50:19,32.7 W
2025-04-03 14:50:20,33.2 W
2025-04-03 14:50:20,32.0 W
2025-04-03 14:50:21,33.9 W
2025-04-03 14:50:21,32.2 W
2025-04-03 14:50:22,32.0 W
2025-04-03 14:50:22,32.8 W
2025-04-03 14:50:23,31.9 W
2025-04-03 14:50:23,31.8 W
2025-04-03 14:50:24,33.1 W
2025-04-03 14:50:24,33.1 W
2025-04-03 14:50:25,32.9 W
2025-04-03 14:50:25,33.8 W
2025-04-03 14:50:26,33.5 W
2025-04-03 14:50:26,33.6 W
2025-04-03 14:50:27,34.0 W
2025-04-03 14:50:27,33.5 W
2025-04-03 14:50:28,33.6 W
2025-04-03 14:50:28,32.9 W
2025-04-03 14:50:29,33.2 W
2025-04-03 14:50:29,33.2 W
2025-04-03 14:50:30,32.6 W
2025-04-03 14:50:30,32.1 W
2025-04-03 14:50:31,31.5 W
2025-04-03 14:50:31,31.7 W
2025-04-03 14:50:32,31.3 W
2025-04-03 14:50:32,31.8 W
2025-04-03 14:50:33,32.7 W
2025-04-03 14:50:33,32.4 W
2025-04-03 14:50:34,33.8 W
2025-04-03 14:50:34,33.2 W
2025-04-03 14:50:35,32.7 W
2025-04-03 14:50:35,32.3 W
2025-04-03 14:50:36,31.9 W
2025-04-03 14:50:36,33.0 W
2025-04-03 14:50:37,32.3 W
2025-04-03 14:50:37,31.8 W
2025-04-03 14:50:38,31.7 W
2025-04-03 14:50:38,30.7 W
2025-04-03 14:50:39,31.7 W
2025-04-03 14:50:39,32.6 W
2025-04-03 14:50:40,33.3 W
2025-04-03 14:50:40,33.1 W
2025-04-03 14:50:41,33.3 W
2025-04-03 14:50:41,32.4 W
2025-04-03 14:50:42,33.6 W
2025-04-03 14:50:42,33.3 W
2025-04-03 14:50:43,33.2 W
2025-04-03 14:50:43,32.3 W
2025-04-03 14:50:44,32.4 W
2025-04-03 14:50:44,31.5 W
2025-04-03 14:50:45,32.1 W
2025-04-03 14:50:45,32.3 W
2025-04-03 14:50:46,32.0 W
2025-04-03 14:50:46,33.5 W
2025-04-03 14:50:47,32.8 W
2025-04-03 14:50:47,32.8 W
2025-04-03 14:50:48,33.4 W
2025-04-03 14:50:48,32.6 W
2025-04-03 14:50:49,33.5 W
2025-04-03 14:50:49,31.9 W
2025-04-03 14:50:50,32.9 W
2025-04-03 14:50:50,32.2 W
2025-04-03 14:50:51,33.3 W
2025-04-03 14:50:51,32.2 W
2025-04-03 14:50:52,33.0 W
2025-04-03 14:50:52,31.8 W
2025-04-03 14:50:53,34.1 W
2025-04-03 14:50:53,32.1 W
2025-04-03 14:50:54,33.4 W
2025-04-03 14:50:54,32.4 W
2025-04-03 14:50:55,33.7 W
2025-04-03 14:50:55,34.3 W
2025-04-03 14:50:56,32.8 W
2025-04-03 14:50:56,33.6 W
2025-04-03 14:50:57,33.4 W
2025-04-03 14:50:57,32.9 W
2025-04-03 14:50:58,33.4 W
