"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 15:35:24,6.81 W
2025-04-03 15:35:29,7.12 W
2025-04-03 15:35:34,6.82 W
2025-04-03 15:35:39,6.88 W
2025-04-03 15:35:44,6.97 W
2025-04-03 15:35:49,7.02 W
2025-04-03 15:35:54,6.97 W
2025-04-03 15:35:59,7.00 W
2025-04-03 15:36:04,7.05 W
2025-04-03 15:36:09,6.78 W
2025-04-03 15:36:14,6.93 W
2025-04-03 15:36:19,6.92 W
2025-04-03 15:36:24,7.00 W
2025-04-03 15:36:29,7.10 W
2025-04-03 15:36:34,7.03 W
2025-04-03 15:36:39,6.94 W
2025-04-03 15:36:44,7.11 W
2025-04-03 15:36:49,6.79 W
2025-04-03 15:36:54,6.81 W
2025-04-03 15:36:59,6.95 W
2025-04-03 15:37:04,7.10 W
2025-04-03 15:37:09,6.84 W
2025-04-03 15:37:14,6.73 W
2025-04-03 15:37:19,6.95 W
2025-04-03 15:37:24,6.98 W
2025-04-03 15:37:29,6.90 W
2025-04-03 15:37:34,7.11 W
2025-04-03 15:37:39,7.00 W
2025-04-03 15:37:44,7.02 W
2025-04-03 15:37:49,6.82 W
2025-04-03 15:37:54,7.02 W
2025-04-03 15:37:59,6.94 W
2025-04-03 15:38:04,6.99 W
2025-04-03 15:38:09,7.03 W
2025-04-03 15:38:14,7.07 W
2025-04-03 15:38:20,6.86 W
2025-04-03 15:38:25,6.88 W
2025-04-03 15:38:30,6.99 W
2025-04-03 15:38:35,6.81 W
2025-04-03 15:38:40,7.12 W
2025-04-03 15:38:45,7.15 W
2025-04-03 15:38:50,8.06 W
2025-04-03 15:38:55,8.84 W
2025-04-03 15:39:00,11.2 W
2025-04-03 15:39:05,9.19 W
2025-04-03 15:39:10,8.03 W
2025-04-03 15:39:15,7.45 W
2025-04-03 15:39:20,7.56 W
2025-04-03 15:39:25,8.75 W
2025-04-03 15:39:30,7.64 W
2025-04-03 15:39:35,7.16 W
2025-04-03 15:39:40,8.58 W
2025-04-03 15:39:45,7.61 W
2025-04-03 15:39:50,7.73 W
2025-04-03 15:39:55,9.53 W
