"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 15:42:10,10.2 W
2025-04-03 15:42:15,9.52 W
2025-04-03 15:42:20,9.13 W
2025-04-03 15:42:25,7.56 W
2025-04-03 15:42:30,8.55 W
2025-04-03 15:42:35,7.67 W
2025-04-03 15:42:40,9.60 W
2025-04-03 15:42:45,9.55 W
2025-04-03 15:42:50,9.29 W
2025-04-03 15:42:55,9.65 W
2025-04-03 15:43:00,10.2 W
2025-04-03 15:43:05,9.46 W
2025-04-03 15:43:10,8.24 W
2025-04-03 15:43:15,8.20 W
2025-04-03 15:43:20,9.21 W
2025-04-03 15:43:25,11.7 W
2025-04-03 15:43:30,12.5 W
2025-04-03 15:43:35,15.4 W
2025-04-03 15:43:40,10.8 W
2025-04-03 15:43:45,13.2 W
2025-04-03 15:43:50,10.9 W
2025-04-03 15:43:55,9.48 W
2025-04-03 15:44:00,10.2 W
2025-04-03 15:44:05,8.83 W
2025-04-03 15:44:10,9.64 W
2025-04-03 15:44:15,9.67 W
2025-04-03 15:44:20,8.57 W
2025-04-03 15:44:25,9.65 W
2025-04-03 15:44:30,9.93 W
2025-04-03 15:44:35,9.80 W
2025-04-03 15:44:40,9.79 W
2025-04-03 15:44:45,9.46 W
2025-04-03 15:44:50,9.33 W
2025-04-03 15:44:55,9.10 W
2025-04-03 15:45:00,8.53 W
2025-04-03 15:45:05,7.75 W
2025-04-03 15:45:10,7.67 W
2025-04-03 15:45:15,7.47 W
2025-04-03 15:45:20,7.29 W
2025-04-03 15:45:25,7.58 W
2025-04-03 15:45:30,7.13 W
2025-04-03 15:45:35,7.31 W
2025-04-03 15:45:40,7.34 W
2025-04-03 15:45:45,7.47 W
2025-04-03 15:45:50,7.35 W
2025-04-03 15:45:55,7.18 W
2025-04-03 15:46:00,7.20 W
2025-04-03 15:46:05,7.34 W
2025-04-03 15:46:10,7.14 W
2025-04-03 15:46:15,7.09 W
2025-04-03 15:46:20,7.13 W
2025-04-03 15:46:25,7.07 W
2025-04-03 15:46:30,7.12 W
2025-04-03 15:46:35,7.22 W
2025-04-03 15:46:40,7.21 W
