"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-14 07:24:16,4.32 W
2025-04-14 07:24:21,4.30 W
2025-04-14 07:24:26,4.16 W
2025-04-14 07:24:31,4.14 W
2025-04-14 07:24:36,4.10 W
2025-04-14 07:24:41,4.00 W
2025-04-14 07:24:46,4.17 W
2025-04-14 07:24:51,4.34 W
2025-04-14 07:24:56,4.56 W
2025-04-14 07:25:01,6.31 W
2025-04-14 07:25:06,5.41 W
2025-04-14 07:25:11,5.15 W
2025-04-14 07:25:16,5.18 W
2025-04-14 07:25:21,5.17 W
2025-04-14 07:25:26,4.29 W
2025-04-14 07:25:31,4.28 W
2025-04-14 07:25:36,4.13 W
2025-04-14 07:25:41,4.16 W
2025-04-14 07:25:46,4.03 W
2025-04-14 07:25:52,4.15 W
2025-04-14 07:25:57,4.13 W
2025-04-14 07:26:02,4.24 W
2025-04-14 07:26:07,4.68 W
2025-04-14 07:26:12,4.42 W
2025-04-14 07:26:17,4.29 W
2025-04-14 07:26:22,4.23 W
2025-04-14 07:26:27,4.14 W
2025-04-14 07:26:32,4.29 W
2025-04-14 07:26:37,4.12 W
2025-04-14 07:26:42,3.98 W
2025-04-14 07:26:47,4.00 W
2025-04-14 07:26:52,4.14 W
2025-04-14 07:26:57,4.12 W
2025-04-14 07:27:02,3.88 W
2025-04-14 07:27:07,4.29 W
2025-04-14 07:27:12,4.17 W
2025-04-14 07:27:17,4.19 W
2025-04-14 07:27:22,4.38 W
2025-04-14 07:27:27,4.09 W
2025-04-14 07:27:32,4.09 W
2025-04-14 07:27:37,4.00 W
2025-04-14 07:27:42,4.32 W
2025-04-14 07:27:47,4.15 W
2025-04-14 07:27:52,4.01 W
2025-04-14 07:27:57,4.02 W
2025-04-14 07:28:02,4.11 W
2025-04-14 07:28:07,4.32 W
2025-04-14 07:28:12,4.09 W
2025-04-14 07:28:17,4.25 W
2025-04-14 07:28:22,4.25 W
2025-04-14 07:28:27,4.25 W
2025-04-14 07:28:32,4.14 W
2025-04-14 07:28:37,4.02 W
2025-04-14 07:28:42,4.25 W
2025-04-14 07:28:47,4.13 W
