"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 12:47:02,33.5 W
2025-04-03 12:47:02,36.0 W
2025-04-03 12:47:03,33.5 W
2025-04-03 12:47:03,35.5 W
2025-04-03 12:47:04,33.7 W
2025-04-03 12:47:04,36.3 W
2025-04-03 12:47:05,32.9 W
2025-04-03 12:47:05,36.2 W
2025-04-03 12:47:06,32.9 W
2025-04-03 12:47:06,35.7 W
2025-04-03 12:47:07,33.4 W
2025-04-03 12:47:07,35.6 W
2025-04-03 12:47:08,32.8 W
2025-04-03 12:47:08,35.9 W
2025-04-03 12:47:09,33.0 W
2025-04-03 12:47:09,35.5 W
2025-04-03 12:47:10,32.4 W
2025-04-03 12:47:10,35.3 W
2025-04-03 12:47:11,32.2 W
2025-04-03 12:47:11,35.2 W
2025-04-03 12:47:12,32.6 W
2025-04-03 12:47:12,35.2 W
2025-04-03 12:47:13,32.8 W
2025-04-03 12:47:13,35.2 W
2025-04-03 12:47:14,31.9 W
2025-04-03 12:47:14,35.3 W
2025-04-03 12:47:15,32.3 W
2025-04-03 12:47:15,35.2 W
2025-04-03 12:47:16,32.2 W
2025-04-03 12:47:16,34.9 W
2025-04-03 12:47:17,32.4 W
2025-04-03 12:47:17,34.5 W
2025-04-03 12:47:18,32.6 W
2025-04-03 12:47:18,34.9 W
2025-04-03 12:47:19,32.8 W
2025-04-03 12:47:19,34.8 W
2025-04-03 12:47:20,34.2 W
2025-04-03 12:47:20,35.1 W
2025-04-03 12:47:21,34.2 W
2025-04-03 12:47:21,33.6 W
2025-04-03 12:47:22,34.5 W
2025-04-03 12:47:22,32.7 W
2025-04-03 12:47:23,34.1 W
2025-04-03 12:47:23,32.5 W
2025-04-03 12:47:24,34.5 W
2025-04-03 12:47:24,32.5 W
2025-04-03 12:47:25,34.9 W
2025-04-03 12:47:25,33.1 W
2025-04-03 12:47:26,34.8 W
2025-04-03 12:47:26,33.1 W
2025-04-03 12:47:27,35.4 W
2025-04-03 12:47:27,32.6 W
2025-04-03 12:47:28,35.5 W
2025-04-03 12:47:28,33.2 W
2025-04-03 12:47:29,35.1 W
2025-04-03 12:47:29,32.2 W
2025-04-03 12:47:30,35.1 W
2025-04-03 12:47:30,31.8 W
2025-04-03 12:47:31,35.0 W
2025-04-03 12:47:31,32.0 W
2025-04-03 12:47:32,34.9 W
2025-04-03 12:47:32,31.8 W
2025-04-03 12:47:33,34.8 W
2025-04-03 12:47:33,32.7 W
2025-04-03 12:47:34,35.9 W
2025-04-03 12:47:34,32.7 W
2025-04-03 12:47:35,35.3 W
2025-04-03 12:47:35,32.6 W
2025-04-03 12:47:36,35.1 W
2025-04-03 12:47:36,31.9 W
2025-04-03 12:47:37,34.3 W
2025-04-03 12:47:37,32.0 W
2025-04-03 12:47:38,33.6 W
2025-04-03 12:47:38,34.0 W
2025-04-03 12:47:39,33.9 W
2025-04-03 12:47:39,34.8 W
2025-04-03 12:47:40,33.4 W
2025-04-03 12:47:40,34.6 W
2025-04-03 12:47:41,34.7 W
2025-04-03 12:47:41,34.3 W
2025-04-03 12:47:42,35.2 W
2025-04-03 12:47:42,33.9 W
2025-04-03 12:47:43,35.8 W
2025-04-03 12:47:43,33.6 W
2025-04-03 12:47:44,35.1 W
2025-04-03 12:47:44,33.4 W
2025-04-03 12:47:45,35.1 W
2025-04-03 12:47:45,33.8 W
2025-04-03 12:47:46,34.2 W
2025-04-03 12:47:46,34.7 W
2025-04-03 12:47:47,33.3 W
2025-04-03 12:47:47,35.4 W
2025-04-03 12:47:48,33.3 W
2025-04-03 12:47:48,35.2 W
2025-04-03 12:47:49,32.9 W
2025-04-03 12:47:49,33.9 W
2025-04-03 12:47:50,33.8 W
2025-04-03 12:47:50,34.0 W
2025-04-03 12:47:51,33.7 W
2025-04-03 12:47:51,33.1 W
2025-04-03 12:47:52,35.7 W
2025-04-03 12:47:52,33.6 W
2025-04-03 12:47:53,33.6 W
2025-04-03 12:47:53,34.8 W
2025-04-03 12:47:54,33.8 W
2025-04-03 12:47:54,35.4 W
2025-04-03 12:47:55,33.4 W
2025-04-03 12:47:55,33.0 W
2025-04-03 12:47:56,34.9 W
2025-04-03 12:47:56,31.6 W
2025-04-03 12:47:57,34.8 W
2025-04-03 12:47:57,32.8 W
2025-04-03 12:47:58,35.5 W
2025-04-03 12:47:58,33.3 W
2025-04-03 12:47:59,35.3 W
2025-04-03 12:47:59,32.6 W
2025-04-03 12:48:00,35.0 W
2025-04-03 12:48:00,32.3 W
2025-04-03 12:48:01,35.4 W
2025-04-03 12:48:01,32.7 W
2025-04-03 12:48:02,35.5 W
2025-04-03 12:48:02,32.8 W
2025-04-03 12:48:03,35.1 W
2025-04-03 12:48:03,33.7 W
2025-04-03 12:48:04,35.5 W
2025-04-03 12:48:05,34.1 W
2025-04-03 12:48:05,34.9 W
2025-04-03 12:48:06,34.2 W
2025-04-03 12:48:06,33.6 W
2025-04-03 12:48:07,34.4 W
2025-04-03 12:48:07,32.9 W
2025-04-03 12:48:08,35.6 W
2025-04-03 12:48:08,33.3 W
2025-04-03 12:48:09,34.9 W
2025-04-03 12:48:09,32.7 W
2025-04-03 12:48:10,34.8 W
2025-04-03 12:48:10,33.6 W
2025-04-03 12:48:11,36.1 W
2025-04-03 12:48:11,32.8 W
2025-04-03 12:48:12,35.8 W
2025-04-03 12:48:12,33.2 W
2025-04-03 12:48:13,35.1 W
2025-04-03 12:48:13,33.1 W
2025-04-03 12:48:14,35.3 W
2025-04-03 12:48:14,32.6 W
2025-04-03 12:48:15,35.3 W
2025-04-03 12:48:15,33.0 W
2025-04-03 12:48:16,35.8 W
2025-04-03 12:48:16,33.1 W
2025-04-03 12:48:17,35.4 W
2025-04-03 12:48:17,33.1 W
2025-04-03 12:48:18,36.0 W
2025-04-03 12:48:18,34.3 W
2025-04-03 12:48:19,36.0 W
2025-04-03 12:48:19,32.5 W
2025-04-03 12:48:20,36.0 W
2025-04-03 12:48:20,32.8 W
2025-04-03 12:48:21,35.3 W
2025-04-03 12:48:21,32.1 W
2025-04-03 12:48:22,35.7 W
2025-04-03 12:48:22,32.5 W
2025-04-03 12:48:23,35.2 W
2025-04-03 12:48:23,32.0 W
2025-04-03 12:48:24,34.5 W
2025-04-03 12:48:24,31.6 W
2025-04-03 12:48:25,35.1 W
2025-04-03 12:48:25,32.7 W
2025-04-03 12:48:26,35.6 W
2025-04-03 12:48:26,32.7 W
