"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 09:51:04,6.66 W
2025-04-03 09:51:09,6.71 W
2025-04-03 09:51:14,6.71 W
2025-04-03 09:51:19,6.55 W
2025-04-03 09:51:24,6.55 W
2025-04-03 09:51:29,6.64 W
2025-04-03 09:51:34,6.76 W
2025-04-03 09:51:39,6.50 W
2025-04-03 09:51:44,6.64 W
2025-04-03 09:51:49,6.44 W
2025-04-03 09:51:54,6.74 W
2025-04-03 09:51:59,6.52 W
2025-04-03 09:52:04,6.60 W
2025-04-03 09:52:09,6.66 W
2025-04-03 09:52:14,6.72 W
2025-04-03 09:52:19,6.65 W
2025-04-03 09:52:24,6.68 W
2025-04-03 09:52:29,6.59 W
2025-04-03 09:52:34,6.94 W
2025-04-03 09:52:39,6.68 W
2025-04-03 09:52:44,6.57 W
2025-04-03 09:52:49,6.89 W
2025-04-03 09:52:54,6.78 W
2025-04-03 09:52:59,6.66 W
2025-04-03 09:53:04,6.87 W
2025-04-03 09:53:09,6.77 W
2025-04-03 09:53:14,6.79 W
2025-04-03 09:53:19,6.64 W
2025-04-03 09:53:24,6.61 W
2025-04-03 09:53:29,6.65 W
2025-04-03 09:53:34,6.69 W
2025-04-03 09:53:39,6.76 W
2025-04-03 09:53:44,6.56 W
2025-04-03 09:53:49,6.60 W
2025-04-03 09:53:54,6.59 W
2025-04-03 09:53:59,6.63 W
2025-04-03 09:54:04,6.85 W
2025-04-03 09:54:09,6.66 W
2025-04-03 09:54:14,6.61 W
2025-04-03 09:54:19,6.66 W
2025-04-03 09:54:24,6.75 W
2025-04-03 09:54:29,6.78 W
2025-04-03 09:54:34,6.94 W
2025-04-03 09:54:39,6.50 W
2025-04-03 09:54:44,6.69 W
2025-04-03 09:54:49,6.76 W
2025-04-03 09:54:54,6.68 W
2025-04-03 09:54:59,6.71 W
2025-04-03 09:55:04,6.65 W
2025-04-03 09:55:09,6.65 W
2025-04-03 09:55:14,6.77 W
2025-04-03 09:55:19,6.66 W
2025-04-03 09:55:24,6.65 W
2025-04-03 09:55:29,6.57 W
2025-04-03 09:55:34,6.57 W
