"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:15:30,10.0 W
2025-04-03 10:15:35,9.83 W
2025-04-03 10:15:40,8.29 W
2025-04-03 10:15:45,7.49 W
2025-04-03 10:15:50,7.50 W
2025-04-03 10:15:55,7.41 W
2025-04-03 10:16:00,7.62 W
2025-04-03 10:16:05,7.35 W
2025-04-03 10:16:10,7.37 W
2025-04-03 10:16:15,7.14 W
2025-04-03 10:16:20,7.20 W
2025-04-03 10:16:25,7.41 W
2025-04-03 10:16:30,7.29 W
2025-04-03 10:16:35,7.38 W
2025-04-03 10:16:40,7.49 W
2025-04-03 10:16:45,7.39 W
2025-04-03 10:16:50,7.28 W
2025-04-03 10:16:55,7.41 W
2025-04-03 10:17:00,7.56 W
2025-04-03 10:17:05,7.44 W
2025-04-03 10:17:10,7.49 W
2025-04-03 10:17:15,7.23 W
2025-04-03 10:17:20,7.14 W
2025-04-03 10:17:25,7.37 W
2025-04-03 10:17:30,7.12 W
2025-04-03 10:17:35,7.53 W
2025-04-03 10:17:40,7.18 W
2025-04-03 10:17:45,7.46 W
2025-04-03 10:17:50,7.49 W
2025-04-03 10:17:55,7.47 W
2025-04-03 10:18:00,7.35 W
2025-04-03 10:18:05,7.32 W
2025-04-03 10:18:10,7.33 W
2025-04-03 10:18:15,7.41 W
2025-04-03 10:18:20,7.10 W
2025-04-03 10:18:25,7.14 W
2025-04-03 10:18:30,7.20 W
2025-04-03 10:18:35,7.32 W
2025-04-03 10:18:40,7.45 W
2025-04-03 10:18:45,7.19 W
2025-04-03 10:18:50,7.10 W
2025-04-03 10:18:55,7.13 W
2025-04-03 10:19:00,7.38 W
2025-04-03 10:19:05,7.38 W
2025-04-03 10:19:10,7.08 W
2025-04-03 10:19:15,7.23 W
2025-04-03 10:19:20,7.44 W
2025-04-03 10:19:25,7.39 W
2025-04-03 10:19:30,7.29 W
2025-04-03 10:19:35,7.46 W
2025-04-03 10:19:40,7.24 W
2025-04-03 10:19:45,7.35 W
2025-04-03 10:19:50,7.49 W
2025-04-03 10:19:55,7.33 W
2025-04-03 10:20:00,7.58 W
