"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 09:42:34,27.3 W
2025-04-03 09:42:34,26.6 W
2025-04-03 09:42:35,27.1 W
2025-04-03 09:42:35,28.9 W
2025-04-03 09:42:36,26.7 W
2025-04-03 09:42:36,27.0 W
2025-04-03 09:42:37,25.6 W
2025-04-03 09:42:37,25.4 W
2025-04-03 09:42:38,25.1 W
2025-04-03 09:42:38,25.1 W
2025-04-03 09:42:39,25.2 W
2025-04-03 09:42:39,24.3 W
2025-04-03 09:42:40,26.0 W
2025-04-03 09:42:40,24.8 W
2025-04-03 09:42:41,25.2 W
2025-04-03 09:42:41,25.2 W
2025-04-03 09:42:42,24.6 W
2025-04-03 09:42:42,24.5 W
2025-04-03 09:42:43,26.1 W
2025-04-03 09:42:43,25.0 W
2025-04-03 09:42:44,25.2 W
2025-04-03 09:42:44,25.3 W
2025-04-03 09:42:45,24.7 W
2025-04-03 09:42:45,23.7 W
2025-04-03 09:42:46,23.2 W
2025-04-03 09:42:46,23.3 W
2025-04-03 09:42:47,24.0 W
2025-04-03 09:42:47,26.6 W
2025-04-03 09:42:48,27.0 W
2025-04-03 09:42:48,26.5 W
2025-04-03 09:42:49,27.6 W
2025-04-03 09:42:49,26.9 W
2025-04-03 09:42:50,26.8 W
2025-04-03 09:42:50,25.7 W
2025-04-03 09:42:51,25.4 W
2025-04-03 09:42:51,25.6 W
2025-04-03 09:42:52,24.6 W
2025-04-03 09:42:52,23.8 W
2025-04-03 09:42:53,25.5 W
2025-04-03 09:42:53,25.3 W
2025-04-03 09:42:54,24.8 W
2025-04-03 09:42:54,23.7 W
2025-04-03 09:42:55,24.1 W
2025-04-03 09:42:55,27.3 W
2025-04-03 09:42:56,25.9 W
2025-04-03 09:42:56,24.9 W
2025-04-03 09:42:57,25.2 W
2025-04-03 09:42:57,27.2 W
2025-04-03 09:42:58,28.2 W
2025-04-03 09:42:58,24.6 W
2025-04-03 09:42:59,25.6 W
2025-04-03 09:42:59,24.6 W
2025-04-03 09:43:00,25.4 W
2025-04-03 09:43:00,25.9 W
2025-04-03 09:43:01,25.4 W
2025-04-03 09:43:01,26.0 W
2025-04-03 09:43:02,26.4 W
2025-04-03 09:43:02,29.0 W
2025-04-03 09:43:03,26.5 W
2025-04-03 09:43:03,25.8 W
2025-04-03 09:43:04,25.3 W
2025-04-03 09:43:04,25.0 W
2025-04-03 09:43:05,24.5 W
2025-04-03 09:43:05,24.4 W
2025-04-03 09:43:06,23.7 W
2025-04-03 09:43:06,24.3 W
2025-04-03 09:43:07,26.6 W
2025-04-03 09:43:07,23.7 W
2025-04-03 09:43:08,25.0 W
2025-04-03 09:43:08,26.6 W
2025-04-03 09:43:09,25.1 W
2025-04-03 09:43:09,26.1 W
2025-04-03 09:43:10,26.4 W
2025-04-03 09:43:10,26.5 W
2025-04-03 09:43:11,26.6 W
2025-04-03 09:43:11,26.2 W
2025-04-03 09:43:12,25.0 W
2025-04-03 09:43:12,25.2 W
2025-04-03 09:43:13,25.5 W
2025-04-03 09:43:13,26.6 W
2025-04-03 09:43:14,26.1 W
2025-04-03 09:43:14,25.5 W
2025-04-03 09:43:15,26.4 W
2025-04-03 09:43:15,27.7 W
2025-04-03 09:43:16,25.6 W
2025-04-03 09:43:16,25.5 W
2025-04-03 09:43:17,25.5 W
2025-04-03 09:43:17,25.7 W
2025-04-03 09:43:18,23.4 W
2025-04-03 09:43:18,23.5 W
2025-04-03 09:43:19,23.9 W
2025-04-03 09:43:19,25.6 W
2025-04-03 09:43:20,27.3 W
2025-04-03 09:43:20,25.0 W
2025-04-03 09:43:21,25.4 W
2025-04-03 09:43:21,25.8 W
2025-04-03 09:43:22,26.5 W
2025-04-03 09:43:22,26.0 W
2025-04-03 09:43:23,26.2 W
2025-04-03 09:43:23,25.1 W
2025-04-03 09:43:24,24.9 W
2025-04-03 09:43:24,24.5 W
2025-04-03 09:43:25,24.6 W
2025-04-03 09:43:25,24.3 W
2025-04-03 09:43:26,26.5 W
2025-04-03 09:43:26,26.8 W
2025-04-03 09:43:27,27.6 W
2025-04-03 09:43:27,26.4 W
2025-04-03 09:43:28,27.3 W
2025-04-03 09:43:28,25.9 W
2025-04-03 09:43:29,27.7 W
2025-04-03 09:43:29,26.0 W
2025-04-03 09:43:30,25.4 W
2025-04-03 09:43:30,25.8 W
2025-04-03 09:43:31,26.2 W
2025-04-03 09:43:31,25.3 W
2025-04-03 09:43:32,25.6 W
2025-04-03 09:43:32,27.5 W
2025-04-03 09:43:33,27.0 W
2025-04-03 09:43:33,28.0 W
2025-04-03 09:43:34,27.0 W
2025-04-03 09:43:34,26.2 W
2025-04-03 09:43:35,27.3 W
2025-04-03 09:43:35,27.7 W
2025-04-03 09:43:36,26.6 W
2025-04-03 09:43:36,27.3 W
2025-04-03 09:43:37,27.5 W
2025-04-03 09:43:37,26.3 W
2025-04-03 09:43:38,28.8 W
2025-04-03 09:43:38,27.5 W
2025-04-03 09:43:39,26.8 W
2025-04-03 09:43:39,27.4 W
2025-04-03 09:43:40,26.3 W
2025-04-03 09:43:40,26.2 W
2025-04-03 09:43:41,26.4 W
2025-04-03 09:43:41,26.9 W
2025-04-03 09:43:42,25.8 W
2025-04-03 09:43:42,25.8 W
2025-04-03 09:43:43,26.1 W
2025-04-03 09:43:43,26.5 W
2025-04-03 09:43:44,27.1 W
2025-04-03 09:43:44,26.2 W
2025-04-03 09:43:45,25.3 W
2025-04-03 09:43:45,25.4 W
2025-04-03 09:43:46,26.7 W
2025-04-03 09:43:46,26.1 W
2025-04-03 09:43:47,26.8 W
2025-04-03 09:43:48,25.4 W
2025-04-03 09:43:48,25.6 W
2025-04-03 09:43:49,25.8 W
2025-04-03 09:43:49,26.5 W
2025-04-03 09:43:50,26.9 W
2025-04-03 09:43:50,25.3 W
2025-04-03 09:43:51,26.7 W
2025-04-03 09:43:51,25.1 W
2025-04-03 09:43:52,25.6 W
2025-04-03 09:43:52,25.8 W
2025-04-03 09:43:53,25.0 W
2025-04-03 09:43:53,25.2 W
2025-04-03 09:43:54,26.1 W
2025-04-03 09:43:54,27.0 W
2025-04-03 09:43:55,26.2 W
2025-04-03 09:43:55,25.8 W
2025-04-03 09:43:56,26.2 W
2025-04-03 09:43:56,26.8 W
2025-04-03 09:43:57,23.8 W
2025-04-03 09:43:57,23.5 W
2025-04-03 09:43:58,24.8 W
2025-04-03 09:43:58,24.4 W
2025-04-03 09:43:59,26.3 W
2025-04-03 09:43:59,27.2 W
2025-04-03 09:44:00,26.2 W
2025-04-03 09:44:00,27.7 W
2025-04-03 09:44:01,26.4 W
2025-04-03 09:44:01,24.8 W
2025-04-03 09:44:02,25.9 W
2025-04-03 09:44:02,26.4 W
2025-04-03 09:44:03,26.5 W
2025-04-03 09:44:03,25.6 W
2025-04-03 09:44:04,26.8 W
2025-04-03 09:44:04,26.5 W
2025-04-03 09:44:05,26.6 W
2025-04-03 09:44:05,26.3 W
2025-04-03 09:44:06,24.6 W
2025-04-03 09:44:06,24.1 W
2025-04-03 09:44:07,24.9 W
2025-04-03 09:44:07,24.7 W
2025-04-03 09:44:08,23.8 W
2025-04-03 09:44:08,24.5 W
2025-04-03 09:44:09,25.9 W
2025-04-03 09:44:09,25.1 W
2025-04-03 09:44:10,24.9 W
2025-04-03 09:44:10,26.7 W
2025-04-03 09:44:11,25.4 W
2025-04-03 09:44:11,23.8 W
2025-04-03 09:44:12,23.7 W
2025-04-03 09:44:12,26.1 W
2025-04-03 09:44:13,26.4 W
2025-04-03 09:44:13,26.5 W
2025-04-03 09:44:14,26.2 W
2025-04-03 09:44:14,26.7 W
2025-04-03 09:44:15,25.5 W
2025-04-03 09:44:15,24.2 W
2025-04-03 09:44:16,24.7 W
2025-04-03 09:44:16,25.0 W
2025-04-03 09:44:17,25.3 W
2025-04-03 09:44:17,25.2 W
2025-04-03 09:44:18,23.9 W
2025-04-03 09:44:18,25.6 W
2025-04-03 09:44:19,26.0 W
2025-04-03 09:44:19,26.9 W
2025-04-03 09:44:20,25.6 W
2025-04-03 09:44:20,25.6 W
2025-04-03 09:44:21,24.9 W
2025-04-03 09:44:21,25.4 W
2025-04-03 09:44:22,25.5 W
2025-04-03 09:44:22,25.4 W
2025-04-03 09:44:23,25.5 W
2025-04-03 09:44:23,26.6 W
2025-04-03 09:44:24,26.4 W
2025-04-03 09:44:24,24.8 W
2025-04-03 09:44:25,23.9 W
2025-04-03 09:44:25,24.3 W
2025-04-03 09:44:26,25.8 W
2025-04-03 09:44:26,25.7 W
2025-04-03 09:44:27,25.6 W
2025-04-03 09:44:27,25.9 W
2025-04-03 09:44:28,26.2 W
2025-04-03 09:44:28,27.0 W
2025-04-03 09:44:29,26.6 W
2025-04-03 09:44:29,24.7 W
2025-04-03 09:44:30,24.9 W
2025-04-03 09:44:30,25.0 W
2025-04-03 09:44:31,25.2 W
2025-04-03 09:44:31,25.2 W
2025-04-03 09:44:32,24.2 W
2025-04-03 09:44:32,26.5 W
2025-04-03 09:44:33,25.5 W
2025-04-03 09:44:33,26.4 W
2025-04-03 09:44:34,25.3 W
2025-04-03 09:44:34,24.1 W
2025-04-03 09:44:35,24.2 W
2025-04-03 09:44:35,24.0 W
2025-04-03 09:44:36,24.5 W
2025-04-03 09:44:36,23.4 W
2025-04-03 09:44:37,23.3 W
2025-04-03 09:44:37,23.5 W
2025-04-03 09:44:38,25.0 W
2025-04-03 09:44:38,23.0 W
2025-04-03 09:44:39,23.3 W
2025-04-03 09:44:39,23.2 W
2025-04-03 09:44:40,23.0 W
2025-04-03 09:44:40,23.0 W
2025-04-03 09:44:41,23.3 W
2025-04-03 09:44:41,22.8 W
2025-04-03 09:44:42,23.9 W
2025-04-03 09:44:42,23.9 W
2025-04-03 09:44:43,22.8 W
2025-04-03 09:44:43,22.9 W
2025-04-03 09:44:44,23.7 W
2025-04-03 09:44:44,23.3 W
2025-04-03 09:44:45,24.8 W
2025-04-03 09:44:45,26.5 W
2025-04-03 09:44:46,26.8 W
2025-04-03 09:44:46,26.5 W
2025-04-03 09:44:47,27.0 W
2025-04-03 09:44:47,27.5 W
2025-04-03 09:44:48,27.4 W
2025-04-03 09:44:48,26.7 W
2025-04-03 09:44:49,25.6 W
2025-04-03 09:44:49,25.0 W
2025-04-03 09:44:50,25.2 W
2025-04-03 09:44:50,24.9 W
2025-04-03 09:44:51,23.7 W
2025-04-03 09:44:51,23.5 W
2025-04-03 09:44:52,24.6 W
2025-04-03 09:44:52,24.6 W
2025-04-03 09:44:53,23.7 W
2025-04-03 09:44:53,23.1 W
2025-04-03 09:44:54,23.5 W
2025-04-03 09:44:54,23.1 W
2025-04-03 09:44:55,23.8 W
2025-04-03 09:44:55,23.5 W
2025-04-03 09:44:56,24.9 W
2025-04-03 09:44:56,23.6 W
2025-04-03 09:44:57,24.5 W
2025-04-03 09:44:57,23.3 W
2025-04-03 09:44:58,23.8 W
2025-04-03 09:44:58,23.4 W
2025-04-03 09:44:59,23.9 W
2025-04-03 09:44:59,23.2 W
2025-04-03 09:45:00,23.6 W
2025-04-03 09:45:00,24.5 W
2025-04-03 09:45:01,23.8 W
2025-04-03 09:45:01,24.7 W
2025-04-03 09:45:02,23.6 W
2025-04-03 09:45:02,23.0 W
2025-04-03 09:45:03,23.1 W
2025-04-03 09:45:03,23.2 W
2025-04-03 09:45:04,23.3 W
2025-04-03 09:45:04,23.4 W
2025-04-03 09:45:05,24.1 W
2025-04-03 09:45:05,23.4 W
2025-04-03 09:45:06,25.8 W
2025-04-03 09:45:06,23.8 W
2025-04-03 09:45:07,23.7 W
2025-04-03 09:45:07,27.3 W
2025-04-03 09:45:08,26.3 W
2025-04-03 09:45:08,25.7 W
2025-04-03 09:45:09,26.0 W
2025-04-03 09:45:09,26.1 W
2025-04-03 09:45:10,25.0 W
2025-04-03 09:45:10,25.0 W
2025-04-03 09:45:11,24.6 W
2025-04-03 09:45:11,23.6 W
2025-04-03 09:45:12,23.8 W
2025-04-03 09:45:12,26.9 W
2025-04-03 09:45:13,26.1 W
2025-04-03 09:45:13,27.1 W
2025-04-03 09:45:14,26.5 W
2025-04-03 09:45:14,27.7 W
2025-04-03 09:45:15,27.1 W
2025-04-03 09:45:15,25.5 W
2025-04-03 09:45:16,25.8 W
2025-04-03 09:45:16,25.6 W
2025-04-03 09:45:17,26.0 W
2025-04-03 09:45:17,25.5 W
2025-04-03 09:45:18,27.0 W
2025-04-03 09:45:18,25.4 W
2025-04-03 09:45:19,26.0 W
2025-04-03 09:45:19,27.9 W
2025-04-03 09:45:20,25.0 W
2025-04-03 09:45:20,24.1 W
2025-04-03 09:45:21,24.3 W
2025-04-03 09:45:21,24.0 W
2025-04-03 09:45:22,24.4 W
2025-04-03 09:45:22,24.3 W
2025-04-03 09:45:23,24.6 W
2025-04-03 09:45:23,26.5 W
2025-04-03 09:45:24,24.4 W
2025-04-03 09:45:24,26.8 W
2025-04-03 09:45:25,25.0 W
2025-04-03 09:45:25,25.3 W
2025-04-03 09:45:26,25.0 W
2025-04-03 09:45:26,24.5 W
2025-04-03 09:45:27,24.2 W
2025-04-03 09:45:27,24.7 W
2025-04-03 09:45:28,25.0 W
2025-04-03 09:45:28,24.8 W
2025-04-03 09:45:29,23.2 W
2025-04-03 09:45:29,23.3 W
2025-04-03 09:45:30,23.0 W
2025-04-03 09:45:30,24.3 W
2025-04-03 09:45:31,26.7 W
2025-04-03 09:45:31,26.3 W
2025-04-03 09:45:32,26.7 W
2025-04-03 09:45:32,27.5 W
2025-04-03 09:45:33,27.1 W
2025-04-03 09:45:33,26.8 W
2025-04-03 09:45:34,25.9 W
2025-04-03 09:45:34,25.0 W
2025-04-03 09:45:35,26.4 W
2025-04-03 09:45:35,27.6 W
2025-04-03 09:45:36,26.6 W
2025-04-03 09:45:36,27.5 W
2025-04-03 09:45:37,26.2 W
2025-04-03 09:45:37,25.0 W
2025-04-03 09:45:38,24.1 W
2025-04-03 09:45:38,23.7 W
2025-04-03 09:45:39,23.0 W
2025-04-03 09:45:39,23.1 W
2025-04-03 09:45:40,23.2 W
2025-04-03 09:45:40,23.3 W
2025-04-03 09:45:41,24.8 W
2025-04-03 09:45:41,26.8 W
2025-04-03 09:45:42,25.3 W
2025-04-03 09:45:42,25.9 W
2025-04-03 09:45:43,24.6 W
2025-04-03 09:45:43,24.5 W
2025-04-03 09:45:44,23.7 W
2025-04-03 09:45:44,24.7 W
2025-04-03 09:45:45,26.7 W
2025-04-03 09:45:45,24.4 W
2025-04-03 09:45:46,25.0 W
2025-04-03 09:45:46,26.1 W
2025-04-03 09:45:47,24.2 W
2025-04-03 09:45:47,23.9 W
2025-04-03 09:45:48,26.0 W
2025-04-03 09:45:48,24.0 W
2025-04-03 09:45:49,24.3 W
2025-04-03 09:45:49,24.4 W
2025-04-03 09:45:50,25.4 W
2025-04-03 09:45:50,24.7 W
2025-04-03 09:45:51,24.2 W
2025-04-03 09:45:51,24.2 W
2025-04-03 09:45:52,23.6 W
2025-04-03 09:45:52,24.7 W
2025-04-03 09:45:53,23.7 W
2025-04-03 09:45:53,23.8 W
2025-04-03 09:45:54,23.2 W
2025-04-03 09:45:54,23.5 W
2025-04-03 09:45:55,25.3 W
2025-04-03 09:45:55,23.7 W
2025-04-03 09:45:56,25.4 W
2025-04-03 09:45:56,24.2 W
2025-04-03 09:45:57,23.7 W
2025-04-03 09:45:57,25.7 W
2025-04-03 09:45:58,25.2 W
2025-04-03 09:45:58,23.1 W
