"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-13 13:21:51,5.54 W
2025-04-13 13:21:56,5.59 W
2025-04-13 13:22:01,5.42 W
2025-04-13 13:22:06,5.46 W
2025-04-13 13:22:11,5.60 W
2025-04-13 13:22:16,5.33 W
2025-04-13 13:22:21,5.41 W
2025-04-13 13:22:26,5.43 W
2025-04-13 13:22:31,5.53 W
2025-04-13 13:22:36,5.48 W
2025-04-13 13:22:41,5.57 W
2025-04-13 13:22:46,5.37 W
2025-04-13 13:22:51,5.31 W
2025-04-13 13:22:56,5.39 W
2025-04-13 13:23:01,5.43 W
2025-04-13 13:23:06,5.33 W
2025-04-13 13:23:11,5.38 W
2025-04-13 13:23:16,5.27 W
2025-04-13 13:23:21,5.29 W
2025-04-13 13:23:26,5.34 W
2025-04-13 13:23:31,5.34 W
2025-04-13 13:23:36,5.26 W
2025-04-13 13:23:41,5.33 W
2025-04-13 13:23:46,5.41 W
2025-04-13 13:23:51,5.38 W
2025-04-13 13:23:56,5.44 W
2025-04-13 13:24:01,5.10 W
2025-04-13 13:24:06,5.18 W
2025-04-13 13:24:11,5.50 W
2025-04-13 13:24:16,5.33 W
2025-04-13 13:24:21,5.32 W
2025-04-13 13:24:26,5.33 W
2025-04-13 13:24:31,5.30 W
2025-04-13 13:24:36,5.33 W
2025-04-13 13:24:41,5.24 W
2025-04-13 13:24:46,5.33 W
2025-04-13 13:24:51,5.27 W
2025-04-13 13:24:56,5.14 W
2025-04-13 13:25:01,5.26 W
2025-04-13 13:25:06,5.32 W
2025-04-13 13:25:11,5.49 W
2025-04-13 13:25:16,5.27 W
2025-04-13 13:25:21,5.23 W
2025-04-13 13:25:26,5.40 W
2025-04-13 13:25:31,5.18 W
2025-04-13 13:25:36,5.30 W
2025-04-13 13:25:41,5.36 W
2025-04-13 13:25:46,5.39 W
2025-04-13 13:25:51,5.23 W
2025-04-13 13:25:56,5.40 W
2025-04-13 13:26:01,5.38 W
2025-04-13 13:26:06,5.29 W
2025-04-13 13:26:11,5.57 W
2025-04-13 13:26:16,5.33 W
