"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-13 13:33:46,5.43 W
2025-04-13 13:33:51,5.31 W
2025-04-13 13:33:56,5.34 W
2025-04-13 13:34:01,5.28 W
2025-04-13 13:34:06,5.44 W
2025-04-13 13:34:11,5.42 W
2025-04-13 13:34:16,5.35 W
2025-04-13 13:34:21,5.22 W
2025-04-13 13:34:26,5.16 W
2025-04-13 13:34:31,5.22 W
2025-04-13 13:34:36,5.37 W
2025-04-13 13:34:41,5.33 W
2025-04-13 13:34:46,5.34 W
2025-04-13 13:34:51,5.37 W
2025-04-13 13:34:56,5.33 W
2025-04-13 13:35:01,5.17 W
2025-04-13 13:35:06,5.20 W
2025-04-13 13:35:11,5.33 W
2025-04-13 13:35:16,5.20 W
2025-04-13 13:35:21,5.19 W
2025-04-13 13:35:26,5.27 W
2025-04-13 13:35:31,5.40 W
2025-04-13 13:35:36,5.27 W
2025-04-13 13:35:41,5.11 W
2025-04-13 13:35:46,5.22 W
2025-04-13 13:35:51,5.24 W
2025-04-13 13:35:56,5.13 W
2025-04-13 13:36:01,5.28 W
2025-04-13 13:36:06,5.20 W
2025-04-13 13:36:11,5.41 W
2025-04-13 13:36:17,5.16 W
2025-04-13 13:36:22,5.20 W
2025-04-13 13:36:27,5.12 W
2025-04-13 13:36:32,5.21 W
2025-04-13 13:36:37,5.24 W
2025-04-13 13:36:42,5.17 W
2025-04-13 13:36:47,5.15 W
2025-04-13 13:36:52,5.16 W
2025-04-13 13:36:57,5.21 W
2025-04-13 13:37:02,5.12 W
2025-04-13 13:37:07,5.14 W
2025-04-13 13:37:12,5.38 W
2025-04-13 13:37:17,5.20 W
2025-04-13 13:37:22,5.16 W
2025-04-13 13:37:27,5.20 W
2025-04-13 13:37:32,5.13 W
2025-04-13 13:37:37,5.12 W
2025-04-13 13:37:42,5.06 W
2025-04-13 13:37:47,5.15 W
2025-04-13 13:37:52,5.21 W
2025-04-13 13:37:57,5.10 W
2025-04-13 13:38:02,5.13 W
2025-04-13 13:38:07,5.09 W
2025-04-13 13:38:12,5.25 W
2025-04-13 13:38:17,5.38 W
