"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-14 06:58:31,3.78 W
2025-04-14 06:58:36,3.56 W
2025-04-14 06:58:41,3.66 W
2025-04-14 06:58:46,4.00 W
2025-04-14 06:58:51,3.85 W
2025-04-14 06:58:56,4.27 W
2025-04-14 06:59:01,3.70 W
2025-04-14 06:59:06,3.64 W
2025-04-14 06:59:11,4.18 W
2025-04-14 06:59:16,3.88 W
2025-04-14 06:59:21,3.79 W
2025-04-14 06:59:26,4.23 W
2025-04-14 06:59:31,3.90 W
2025-04-14 06:59:36,3.89 W
2025-04-14 06:59:41,3.89 W
2025-04-14 06:59:46,3.63 W
2025-04-14 06:59:51,3.70 W
2025-04-14 06:59:56,4.67 W
2025-04-14 07:00:01,3.81 W
2025-04-14 07:00:06,3.75 W
2025-04-14 07:00:11,3.65 W
2025-04-14 07:00:16,3.58 W
2025-04-14 07:00:21,4.15 W
2025-04-14 07:00:26,4.27 W
2025-04-14 07:00:31,3.64 W
2025-04-14 07:00:36,3.58 W
2025-04-14 07:00:41,3.70 W
2025-04-14 07:00:46,4.00 W
2025-04-14 07:00:51,3.82 W
2025-04-14 07:00:56,4.16 W
2025-04-14 07:01:01,3.78 W
2025-04-14 07:01:06,3.66 W
2025-04-14 07:01:11,4.18 W
2025-04-14 07:01:16,3.73 W
2025-04-14 07:01:21,3.72 W
2025-04-14 07:01:26,4.15 W
2025-04-14 07:01:31,3.57 W
2025-04-14 07:01:36,4.03 W
2025-04-14 07:01:41,3.82 W
2025-04-14 07:01:46,3.73 W
2025-04-14 07:01:51,3.82 W
2025-04-14 07:01:56,4.62 W
2025-04-14 07:02:01,3.84 W
2025-04-14 07:02:06,3.75 W
2025-04-14 07:02:11,3.64 W
2025-04-14 07:02:16,3.69 W
2025-04-14 07:02:21,4.23 W
2025-04-14 07:02:26,4.29 W
2025-04-14 07:02:31,3.71 W
2025-04-14 07:02:36,3.62 W
2025-04-14 07:02:41,3.69 W
2025-04-14 07:02:46,5.76 W
2025-04-14 07:02:51,5.87 W
2025-04-14 07:02:56,5.65 W
2025-04-14 07:03:01,5.17 W
