"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 10:19:44,6.34 W
2025-04-07 10:19:49,6.24 W
2025-04-07 10:19:54,6.33 W
2025-04-07 10:19:59,6.23 W
2025-04-07 10:20:04,6.26 W
2025-04-07 10:20:09,6.33 W
2025-04-07 10:20:14,6.33 W
2025-04-07 10:20:19,6.09 W
2025-04-07 10:20:24,6.37 W
2025-04-07 10:20:29,6.20 W
2025-04-07 10:20:34,6.27 W
2025-04-07 10:20:39,8.48 W
2025-04-07 10:20:44,6.11 W
2025-04-07 10:20:49,6.14 W
2025-04-07 10:20:54,6.09 W
2025-04-07 10:20:59,6.04 W
2025-04-07 10:21:04,6.34 W
2025-04-07 10:21:09,6.29 W
2025-04-07 10:21:14,6.29 W
2025-04-07 10:21:19,6.06 W
2025-04-07 10:21:24,6.36 W
2025-04-07 10:21:29,6.15 W
2025-04-07 10:21:34,6.38 W
2025-04-07 10:21:39,6.14 W
2025-04-07 10:21:44,6.21 W
2025-04-07 10:21:49,6.19 W
2025-04-07 10:21:54,6.27 W
2025-04-07 10:21:59,6.36 W
2025-04-07 10:22:04,6.21 W
2025-04-07 10:22:09,6.05 W
2025-04-07 10:22:14,6.16 W
2025-04-07 10:22:19,6.23 W
2025-04-07 10:22:24,6.19 W
2025-04-07 10:22:29,6.32 W
2025-04-07 10:22:34,6.20 W
2025-04-07 10:22:39,6.14 W
2025-04-07 10:22:44,6.40 W
2025-04-07 10:22:49,6.27 W
2025-04-07 10:22:55,6.29 W
2025-04-07 10:23:00,6.37 W
2025-04-07 10:23:05,6.39 W
2025-04-07 10:23:10,6.16 W
2025-04-07 10:23:15,6.54 W
2025-04-07 10:23:20,5.97 W
2025-04-07 10:23:25,6.24 W
2025-04-07 10:23:30,6.19 W
2025-04-07 10:23:35,6.08 W
2025-04-07 10:23:40,6.26 W
2025-04-07 10:23:45,6.19 W
2025-04-07 10:23:50,6.23 W
2025-04-07 10:23:55,6.15 W
2025-04-07 10:24:00,6.33 W
2025-04-07 10:24:05,6.16 W
2025-04-07 10:24:10,6.29 W
2025-04-07 10:24:15,6.41 W
