"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 10:13:24,7.59 W
2025-04-07 10:13:29,6.16 W
2025-04-07 10:13:34,6.22 W
2025-04-07 10:13:39,6.13 W
2025-04-07 10:13:44,6.12 W
2025-04-07 10:13:49,6.22 W
2025-04-07 10:13:54,6.21 W
2025-04-07 10:13:59,6.39 W
2025-04-07 10:14:04,6.16 W
2025-04-07 10:14:09,5.99 W
2025-04-07 10:14:14,6.08 W
2025-04-07 10:14:19,6.12 W
2025-04-07 10:14:24,6.25 W
2025-04-07 10:14:29,6.19 W
2025-04-07 10:14:34,6.07 W
2025-04-07 10:14:39,6.23 W
2025-04-07 10:14:44,6.38 W
2025-04-07 10:14:49,6.19 W
2025-04-07 10:14:54,6.29 W
2025-04-07 10:14:59,6.44 W
2025-04-07 10:15:04,6.16 W
2025-04-07 10:15:09,6.31 W
2025-04-07 10:15:14,6.11 W
2025-04-07 10:15:19,6.17 W
2025-04-07 10:15:24,6.23 W
2025-04-07 10:15:29,6.43 W
2025-04-07 10:15:34,6.31 W
2025-04-07 10:15:39,6.19 W
2025-04-07 10:15:44,6.20 W
2025-04-07 10:15:49,6.04 W
2025-04-07 10:15:54,6.24 W
2025-04-07 10:15:59,6.38 W
2025-04-07 10:16:04,6.15 W
2025-04-07 10:16:09,6.17 W
2025-04-07 10:16:14,6.16 W
2025-04-07 10:16:19,6.15 W
2025-04-07 10:16:24,6.12 W
2025-04-07 10:16:29,6.20 W
2025-04-07 10:16:34,5.95 W
2025-04-07 10:16:39,6.15 W
2025-04-07 10:16:44,6.05 W
2025-04-07 10:16:49,6.04 W
2025-04-07 10:16:54,6.27 W
2025-04-07 10:16:59,6.21 W
2025-04-07 10:17:04,6.19 W
2025-04-07 10:17:09,5.96 W
2025-04-07 10:17:14,6.01 W
2025-04-07 10:17:19,6.29 W
2025-04-07 10:17:24,6.16 W
2025-04-07 10:17:29,6.21 W
2025-04-07 10:17:34,6.22 W
2025-04-07 10:17:39,6.14 W
2025-04-07 10:17:44,6.29 W
2025-04-07 10:17:49,6.20 W
2025-04-07 10:17:54,6.03 W
