"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-02 12:48:50,30.5 W
2025-04-02 12:48:50,32.5 W
2025-04-02 12:48:51,31.5 W
2025-04-02 12:48:51,32.1 W
2025-04-02 12:48:52,30.7 W
2025-04-02 12:48:52,30.6 W
2025-04-02 12:48:53,31.4 W
2025-04-02 12:48:53,31.5 W
2025-04-02 12:48:54,31.3 W
2025-04-02 12:48:54,32.3 W
2025-04-02 12:48:55,32.5 W
2025-04-02 12:48:55,31.5 W
2025-04-02 12:48:56,31.4 W
2025-04-02 12:48:56,31.7 W
2025-04-02 12:48:57,31.7 W
2025-04-02 12:48:57,30.9 W
2025-04-02 12:48:58,30.4 W
2025-04-02 12:48:58,31.5 W
2025-04-02 12:48:59,30.5 W
2025-04-02 12:48:59,30.8 W
2025-04-02 12:49:00,30.2 W
2025-04-02 12:49:00,31.4 W
2025-04-02 12:49:01,30.8 W
2025-04-02 12:49:01,29.8 W
2025-04-02 12:49:02,31.2 W
2025-04-02 12:49:02,30.9 W
2025-04-02 12:49:03,31.7 W
2025-04-02 12:49:03,32.4 W
2025-04-02 12:49:04,31.7 W
2025-04-02 12:49:04,30.8 W
2025-04-02 12:49:05,31.1 W
2025-04-02 12:49:05,32.1 W
2025-04-02 12:49:06,30.3 W
2025-04-02 12:49:06,30.8 W
2025-04-02 12:49:07,31.3 W
2025-04-02 12:49:07,31.8 W
2025-04-02 12:49:08,30.3 W
2025-04-02 12:49:08,30.6 W
2025-04-02 12:49:09,30.8 W
2025-04-02 12:49:09,31.4 W
2025-04-02 12:49:10,31.1 W
2025-04-02 12:49:10,31.1 W
2025-04-02 12:49:11,31.0 W
2025-04-02 12:49:11,31.4 W
2025-04-02 12:49:12,31.6 W
2025-04-02 12:49:12,31.4 W
2025-04-02 12:49:13,31.5 W
2025-04-02 12:49:13,32.1 W
2025-04-02 12:49:14,31.4 W
2025-04-02 12:49:14,31.2 W
2025-04-02 12:49:15,31.1 W
2025-04-02 12:49:15,31.6 W
2025-04-02 12:49:16,30.9 W
2025-04-02 12:49:16,31.1 W
2025-04-02 12:49:17,31.4 W
2025-04-02 12:49:17,31.6 W
2025-04-02 12:49:18,31.2 W
2025-04-02 12:49:18,30.8 W
2025-04-02 12:49:19,30.7 W
2025-04-02 12:49:19,31.9 W
2025-04-02 12:49:20,30.9 W
2025-04-02 12:49:20,30.4 W
2025-04-02 12:49:21,32.1 W
2025-04-02 12:49:21,30.9 W
2025-04-02 12:49:22,30.1 W
2025-04-02 12:49:22,31.2 W
2025-04-02 12:49:23,31.9 W
2025-04-02 12:49:23,31.5 W
2025-04-02 12:49:24,31.0 W
2025-04-02 12:49:24,32.2 W
2025-04-02 12:49:25,32.5 W
2025-04-02 12:49:25,31.0 W
2025-04-02 12:49:26,31.7 W
2025-04-02 12:49:26,31.3 W
2025-04-02 12:49:27,30.6 W
2025-04-02 12:49:27,31.9 W
2025-04-02 12:49:28,30.2 W
2025-04-02 12:49:28,31.4 W
2025-04-02 12:49:29,31.5 W
2025-04-02 12:49:29,30.8 W
2025-04-02 12:49:30,32.5 W
2025-04-02 12:49:30,31.2 W
2025-04-02 12:49:31,31.8 W
2025-04-02 12:49:31,31.2 W
2025-04-02 12:49:32,31.9 W
2025-04-02 12:49:32,31.8 W
2025-04-02 12:49:33,30.4 W
2025-04-02 12:49:33,32.3 W
2025-04-02 12:49:34,29.9 W
2025-04-02 12:49:34,31.5 W
2025-04-02 12:49:35,31.0 W
2025-04-02 12:49:35,31.4 W
2025-04-02 12:49:36,31.2 W
2025-04-02 12:49:36,31.7 W
2025-04-02 12:49:37,31.5 W
2025-04-02 12:49:37,32.1 W
2025-04-02 12:49:38,31.9 W
2025-04-02 12:49:38,31.9 W
