"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-02 11:39:21,31.1 W
2025-04-02 11:39:22,30.5 W
2025-04-02 11:39:22,31.2 W
2025-04-02 11:39:23,30.9 W
2025-04-02 11:39:23,30.9 W
2025-04-02 11:39:24,31.7 W
2025-04-02 11:39:24,30.6 W
2025-04-02 11:39:25,30.4 W
2025-04-02 11:39:25,31.5 W
2025-04-02 11:39:26,32.3 W
2025-04-02 11:39:26,30.3 W
2025-04-02 11:39:27,31.1 W
2025-04-02 11:39:27,31.2 W
2025-04-02 11:39:28,30.7 W
2025-04-02 11:39:28,30.3 W
2025-04-02 11:39:29,31.3 W
2025-04-02 11:39:29,31.5 W
2025-04-02 11:39:30,31.4 W
2025-04-02 11:39:30,31.4 W
2025-04-02 11:39:31,31.7 W
2025-04-02 11:39:31,32.0 W
2025-04-02 11:39:32,31.6 W
2025-04-02 11:39:32,31.6 W
2025-04-02 11:39:33,32.0 W
2025-04-02 11:39:33,31.8 W
2025-04-02 11:39:34,31.7 W
2025-04-02 11:39:34,31.9 W
2025-04-02 11:39:35,31.7 W
2025-04-02 11:39:35,30.9 W
2025-04-02 11:39:36,32.4 W
2025-04-02 11:39:36,32.6 W
2025-04-02 11:39:37,32.6 W
2025-04-02 11:39:37,32.2 W
2025-04-02 11:39:38,31.8 W
2025-04-02 11:39:38,31.5 W
2025-04-02 11:39:39,31.3 W
2025-04-02 11:39:39,32.2 W
2025-04-02 11:39:40,31.4 W
2025-04-02 11:39:40,31.1 W
2025-04-02 11:39:41,30.9 W
2025-04-02 11:39:41,31.2 W
2025-04-02 11:39:42,30.6 W
2025-04-02 11:39:42,31.1 W
2025-04-02 11:39:43,31.9 W
2025-04-02 11:39:43,31.8 W
2025-04-02 11:39:44,31.9 W
2025-04-02 11:39:44,31.9 W
2025-04-02 11:39:45,31.4 W
2025-04-02 11:39:45,31.9 W
2025-04-02 11:39:46,31.5 W
2025-04-02 11:39:46,31.2 W
2025-04-02 11:39:47,30.4 W
2025-04-02 11:39:47,31.0 W
2025-04-02 11:39:48,31.5 W
2025-04-02 11:39:48,31.2 W
2025-04-02 11:39:49,32.2 W
2025-04-02 11:39:49,31.5 W
2025-04-02 11:39:50,31.9 W
2025-04-02 11:39:50,31.1 W
2025-04-02 11:39:51,31.2 W
2025-04-02 11:39:51,31.5 W
2025-04-02 11:39:52,31.5 W
2025-04-02 11:39:52,30.3 W
2025-04-02 11:39:53,31.7 W
2025-04-02 11:39:53,31.6 W
2025-04-02 11:39:54,30.2 W
2025-04-02 11:39:54,30.3 W
2025-04-02 11:39:55,31.4 W
2025-04-02 11:39:55,31.9 W
2025-04-02 11:39:56,31.7 W
2025-04-02 11:39:56,32.0 W
2025-04-02 11:39:57,32.7 W
2025-04-02 11:39:57,32.0 W
2025-04-02 11:39:58,31.5 W
2025-04-02 11:39:58,31.3 W
2025-04-02 11:39:59,32.9 W
2025-04-02 11:39:59,30.3 W
2025-04-02 11:40:00,31.1 W
2025-04-02 11:40:00,31.7 W
2025-04-02 11:40:01,31.1 W
2025-04-02 11:40:01,30.6 W
2025-04-02 11:40:02,30.2 W
2025-04-02 11:40:02,32.1 W
2025-04-02 11:40:03,31.3 W
2025-04-02 11:40:03,31.1 W
2025-04-02 11:40:04,30.3 W
2025-04-02 11:40:04,31.4 W
2025-04-02 11:40:05,31.3 W
2025-04-02 11:40:05,30.2 W
2025-04-02 11:40:06,31.3 W
2025-04-02 11:40:06,31.5 W
2025-04-02 11:40:07,30.8 W
2025-04-02 11:40:07,30.0 W
2025-04-02 11:40:08,31.6 W
2025-04-02 11:40:08,31.2 W
2025-04-02 11:40:09,30.8 W
2025-04-02 11:40:09,30.5 W
2025-04-02 11:40:10,30.9 W
2025-04-02 11:40:10,30.9 W
2025-04-02 11:40:11,30.8 W
2025-04-02 11:40:11,30.1 W
2025-04-02 11:40:12,29.7 W
2025-04-02 11:40:12,30.2 W
2025-04-02 11:40:13,30.4 W
2025-04-02 11:40:13,30.2 W
2025-04-02 11:40:14,30.4 W
2025-04-02 11:40:14,31.2 W
2025-04-02 11:40:15,32.6 W
2025-04-02 11:40:15,32.2 W
2025-04-02 11:40:16,31.7 W
2025-04-02 11:40:16,31.2 W
2025-04-02 11:40:17,30.6 W
2025-04-02 11:40:17,31.4 W
2025-04-02 11:40:18,31.3 W
2025-04-02 11:40:18,32.8 W
2025-04-02 11:40:19,31.7 W
2025-04-02 11:40:19,32.2 W
2025-04-02 11:40:20,32.2 W
2025-04-02 11:40:20,31.6 W
2025-04-02 11:40:21,31.8 W
2025-04-02 11:40:21,31.8 W
2025-04-02 11:40:22,32.0 W
2025-04-02 11:40:22,32.5 W
2025-04-02 11:40:23,31.9 W
2025-04-02 11:40:23,31.2 W
2025-04-02 11:40:24,31.6 W
2025-04-02 11:40:24,31.9 W
2025-04-02 11:40:25,31.2 W
2025-04-02 11:40:25,31.9 W
2025-04-02 11:40:26,31.6 W
2025-04-02 11:40:26,31.6 W
2025-04-02 11:40:27,31.9 W
2025-04-02 11:40:27,31.8 W
2025-04-02 11:40:28,31.7 W
2025-04-02 11:40:28,31.9 W
2025-04-02 11:40:29,32.0 W
2025-04-02 11:40:29,32.0 W
2025-04-02 11:40:30,31.1 W
2025-04-02 11:40:30,31.2 W
2025-04-02 11:40:31,31.1 W
2025-04-02 11:40:31,31.1 W
2025-04-02 11:40:32,31.6 W
2025-04-02 11:40:32,30.5 W
2025-04-02 11:40:33,32.0 W
2025-04-02 11:40:33,31.1 W
2025-04-02 11:40:34,32.7 W
2025-04-02 11:40:34,32.0 W
2025-04-02 11:40:35,31.6 W
2025-04-02 11:40:35,32.6 W
2025-04-02 11:40:36,31.5 W
2025-04-02 11:40:36,31.9 W
2025-04-02 11:40:37,31.5 W
2025-04-02 11:40:37,31.9 W
2025-04-02 11:40:38,31.6 W
2025-04-02 11:40:38,31.4 W
2025-04-02 11:40:39,31.4 W
2025-04-02 11:40:39,31.8 W
2025-04-02 11:40:40,32.0 W
2025-04-02 11:40:40,31.6 W
2025-04-02 11:40:41,31.4 W
2025-04-02 11:40:41,31.0 W
2025-04-02 11:40:42,31.4 W
2025-04-02 11:40:42,31.4 W
2025-04-02 11:40:43,31.7 W
2025-04-02 11:40:43,31.9 W
2025-04-02 11:40:44,32.2 W
2025-04-02 11:40:44,32.2 W
2025-04-02 11:40:45,30.8 W
2025-04-02 11:40:45,31.0 W
2025-04-02 11:40:46,31.1 W
2025-04-02 11:40:46,30.8 W
2025-04-02 11:40:47,31.0 W
2025-04-02 11:40:47,31.3 W
2025-04-02 11:40:48,31.3 W
2025-04-02 11:40:48,31.5 W
2025-04-02 11:40:49,32.0 W
2025-04-02 11:40:49,32.6 W
2025-04-02 11:40:50,31.4 W
2025-04-02 11:40:50,31.2 W
2025-04-02 11:40:51,32.6 W
2025-04-02 11:40:51,33.4 W
2025-04-02 11:40:52,31.8 W
2025-04-02 11:40:52,31.8 W
2025-04-02 11:40:53,32.3 W
2025-04-02 11:40:53,31.9 W
2025-04-02 11:40:54,30.9 W
2025-04-02 11:40:54,31.1 W
2025-04-02 11:40:55,32.5 W
2025-04-02 11:40:55,32.3 W
2025-04-02 11:40:56,30.6 W
2025-04-02 11:40:56,32.2 W
2025-04-02 11:40:57,31.7 W
2025-04-02 11:40:57,30.8 W
2025-04-02 11:40:58,31.4 W
2025-04-02 11:40:58,31.2 W
2025-04-02 11:40:59,30.7 W
2025-04-02 11:40:59,32.4 W
2025-04-02 11:41:00,32.1 W
2025-04-02 11:41:00,31.1 W
2025-04-02 11:41:01,32.0 W
2025-04-02 11:41:01,31.7 W
2025-04-02 11:41:02,30.8 W
2025-04-02 11:41:02,31.1 W
2025-04-02 11:41:03,31.4 W
2025-04-02 11:41:03,30.4 W
2025-04-02 11:41:04,31.6 W
2025-04-02 11:41:04,31.9 W
2025-04-02 11:41:05,31.2 W
2025-04-02 11:41:05,32.4 W
2025-04-02 11:41:06,31.8 W
2025-04-02 11:41:06,31.1 W
2025-04-02 11:41:07,31.6 W
2025-04-02 11:41:07,31.0 W
2025-04-02 11:41:08,30.6 W
2025-04-02 11:41:08,31.5 W
2025-04-02 11:41:09,31.7 W
2025-04-02 11:41:09,31.2 W
2025-04-02 11:41:10,31.3 W
2025-04-02 11:41:10,31.7 W
2025-04-02 11:41:11,31.3 W
2025-04-02 11:41:11,30.3 W
2025-04-02 11:41:12,30.2 W
2025-04-02 11:41:12,30.9 W
2025-04-02 11:41:13,30.8 W
2025-04-02 11:41:13,31.0 W
2025-04-02 11:41:14,31.8 W
2025-04-02 11:41:14,31.4 W
2025-04-02 11:41:15,31.3 W
2025-04-02 11:41:15,32.1 W
2025-04-02 11:41:16,31.7 W
2025-04-02 11:41:16,31.1 W
2025-04-02 11:41:17,31.0 W
2025-04-02 11:41:17,31.1 W
2025-04-02 11:41:18,31.7 W
2025-04-02 11:41:18,31.1 W
2025-04-02 11:41:19,31.8 W
2025-04-02 11:41:19,31.8 W
2025-04-02 11:41:20,31.8 W
2025-04-02 11:41:20,31.2 W
2025-04-02 11:41:21,31.7 W
2025-04-02 11:41:21,32.0 W
2025-04-02 11:41:22,30.9 W
2025-04-02 11:41:22,31.9 W
2025-04-02 11:41:23,31.1 W
2025-04-02 11:41:23,31.8 W
2025-04-02 11:41:24,31.6 W
2025-04-02 11:41:24,31.2 W
2025-04-02 11:41:25,31.7 W
2025-04-02 11:41:25,31.8 W
2025-04-02 11:41:26,31.4 W
2025-04-02 11:41:26,31.1 W
2025-04-02 11:41:27,30.9 W
2025-04-02 11:41:27,31.4 W
2025-04-02 11:41:28,31.8 W
2025-04-02 11:41:28,31.9 W
