"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 13:16:48,30.0 W
2025-04-03 13:16:49,34.5 W
2025-04-03 13:16:49,30.2 W
2025-04-03 13:16:50,34.3 W
2025-04-03 13:16:50,30.5 W
2025-04-03 13:16:51,34.1 W
2025-04-03 13:16:51,30.2 W
2025-04-03 13:16:52,33.3 W
2025-04-03 13:16:52,31.3 W
2025-04-03 13:16:53,32.4 W
2025-04-03 13:16:53,32.7 W
2025-04-03 13:16:54,32.8 W
2025-04-03 13:16:54,33.9 W
2025-04-03 13:16:55,32.6 W
2025-04-03 13:16:55,33.7 W
2025-04-03 13:16:56,33.0 W
2025-04-03 13:16:56,33.0 W
2025-04-03 13:16:57,33.8 W
2025-04-03 13:16:57,32.0 W
2025-04-03 13:16:58,34.7 W
2025-04-03 13:16:58,31.8 W
2025-04-03 13:16:59,33.9 W
2025-04-03 13:16:59,31.9 W
2025-04-03 13:17:00,33.0 W
2025-04-03 13:17:00,32.2 W
2025-04-03 13:17:01,32.8 W
2025-04-03 13:17:01,33.0 W
2025-04-03 13:17:02,32.4 W
2025-04-03 13:17:02,33.2 W
2025-04-03 13:17:03,32.0 W
2025-04-03 13:17:03,33.5 W
2025-04-03 13:17:04,32.6 W
2025-04-03 13:17:04,33.0 W
2025-04-03 13:17:05,33.9 W
2025-04-03 13:17:05,31.6 W
2025-04-03 13:17:06,34.6 W
2025-04-03 13:17:06,30.6 W
2025-04-03 13:17:07,34.6 W
2025-04-03 13:17:07,31.3 W
2025-04-03 13:17:08,33.9 W
2025-04-03 13:17:08,31.8 W
2025-04-03 13:17:09,33.4 W
2025-04-03 13:17:09,32.3 W
2025-04-03 13:17:10,33.5 W
2025-04-03 13:17:10,32.6 W
2025-04-03 13:17:11,33.4 W
2025-04-03 13:17:11,32.4 W
2025-04-03 13:17:12,33.0 W
2025-04-03 13:17:12,32.8 W
2025-04-03 13:17:13,33.0 W
2025-04-03 13:17:13,32.0 W
2025-04-03 13:17:14,34.1 W
2025-04-03 13:17:14,31.1 W
2025-04-03 13:17:15,34.5 W
2025-04-03 13:17:15,31.0 W
2025-04-03 13:17:16,34.1 W
2025-04-03 13:17:16,31.2 W
2025-04-03 13:17:17,33.9 W
2025-04-03 13:17:17,31.8 W
2025-04-03 13:17:18,32.7 W
2025-04-03 13:17:18,32.0 W
2025-04-03 13:17:19,32.5 W
2025-04-03 13:17:19,32.9 W
2025-04-03 13:17:20,32.0 W
2025-04-03 13:17:20,32.8 W
2025-04-03 13:17:21,31.7 W
2025-04-03 13:17:21,33.4 W
2025-04-03 13:17:22,32.3 W
2025-04-03 13:17:22,33.5 W
2025-04-03 13:17:23,33.9 W
2025-04-03 13:17:23,32.4 W
2025-04-03 13:17:24,35.3 W
2025-04-03 13:17:24,31.7 W
2025-04-03 13:17:25,33.7 W
2025-04-03 13:17:25,32.5 W
2025-04-03 13:17:26,32.3 W
2025-04-03 13:17:26,32.9 W
2025-04-03 13:17:27,32.7 W
2025-04-03 13:17:27,33.5 W
2025-04-03 13:17:28,31.9 W
2025-04-03 13:17:28,33.5 W
2025-04-03 13:17:29,31.3 W
2025-04-03 13:17:29,34.8 W
2025-04-03 13:17:30,30.9 W
2025-04-03 13:17:30,35.2 W
2025-04-03 13:17:31,31.6 W
2025-04-03 13:17:31,35.1 W
2025-04-03 13:17:32,31.5 W
2025-04-03 13:17:32,33.1 W
2025-04-03 13:17:33,33.7 W
2025-04-03 13:17:33,34.3 W
2025-04-03 13:17:34,34.7 W
2025-04-03 13:17:34,34.8 W
2025-04-03 13:17:35,35.1 W
2025-04-03 13:17:35,34.4 W
2025-04-03 13:17:36,35.1 W
2025-04-03 13:17:36,34.3 W
2025-04-03 13:17:37,34.8 W
2025-04-03 13:17:37,33.2 W
2025-04-03 13:17:38,32.5 W
2025-04-03 13:17:38,32.4 W
