"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-02 09:32:20,31.1 W
2025-04-02 09:32:21,30.2 W
2025-04-02 09:32:21,30.3 W
2025-04-02 09:32:22,31.5 W
2025-04-02 09:32:22,30.0 W
2025-04-02 09:32:23,30.4 W
2025-04-02 09:32:23,30.9 W
2025-04-02 09:32:24,30.3 W
2025-04-02 09:32:24,29.8 W
2025-04-02 09:32:25,31.2 W
2025-04-02 09:32:25,30.3 W
2025-04-02 09:32:26,30.6 W
2025-04-02 09:32:26,30.7 W
2025-04-02 09:32:27,30.2 W
2025-04-02 09:32:27,31.2 W
2025-04-02 09:32:28,30.1 W
2025-04-02 09:32:28,30.4 W
2025-04-02 09:32:29,30.9 W
2025-04-02 09:32:29,30.6 W
2025-04-02 09:32:30,29.9 W
2025-04-02 09:32:30,30.9 W
2025-04-02 09:32:31,30.0 W
2025-04-02 09:32:31,30.5 W
2025-04-02 09:32:32,31.0 W
2025-04-02 09:32:32,29.9 W
2025-04-02 09:32:33,30.8 W
2025-04-02 09:32:33,29.9 W
2025-04-02 09:32:34,31.1 W
2025-04-02 09:32:34,30.2 W
2025-04-02 09:32:35,31.4 W
2025-04-02 09:32:35,30.1 W
2025-04-02 09:32:36,31.3 W
2025-04-02 09:32:36,30.0 W
2025-04-02 09:32:37,30.4 W
2025-04-02 09:32:37,31.1 W
2025-04-02 09:32:38,30.1 W
2025-04-02 09:32:38,31.1 W
2025-04-02 09:32:39,30.2 W
2025-04-02 09:32:39,30.4 W
2025-04-02 09:32:40,31.8 W
2025-04-02 09:32:40,30.6 W
2025-04-02 09:32:41,31.7 W
2025-04-02 09:32:41,30.5 W
2025-04-02 09:32:42,31.4 W
2025-04-02 09:32:42,30.1 W
2025-04-02 09:32:43,31.1 W
2025-04-02 09:32:43,30.2 W
2025-04-02 09:32:44,30.3 W
2025-04-02 09:32:44,30.9 W
2025-04-02 09:32:45,30.0 W
2025-04-02 09:32:45,30.9 W
2025-04-02 09:32:46,30.5 W
2025-04-02 09:32:46,30.4 W
2025-04-02 09:32:47,30.4 W
2025-04-02 09:32:47,30.7 W
2025-04-02 09:32:48,30.3 W
2025-04-02 09:32:48,31.3 W
2025-04-02 09:32:49,30.2 W
2025-04-02 09:32:49,30.7 W
2025-04-02 09:32:50,30.5 W
2025-04-02 09:32:50,29.9 W
2025-04-02 09:32:51,30.9 W
2025-04-02 09:32:51,30.5 W
2025-04-02 09:32:52,30.0 W
2025-04-02 09:32:52,31.0 W
2025-04-02 09:32:53,29.5 W
2025-04-02 09:32:53,31.1 W
2025-04-02 09:32:54,30.1 W
2025-04-02 09:32:54,30.9 W
2025-04-02 09:32:55,30.5 W
2025-04-02 09:32:55,30.8 W
2025-04-02 09:32:56,30.1 W
2025-04-02 09:32:56,30.8 W
2025-04-02 09:32:57,30.3 W
2025-04-02 09:32:57,30.1 W
2025-04-02 09:32:58,31.4 W
2025-04-02 09:32:58,29.9 W
2025-04-02 09:32:59,30.8 W
2025-04-02 09:32:59,30.7 W
2025-04-02 09:33:00,30.2 W
2025-04-02 09:33:00,30.9 W
2025-04-02 09:33:01,30.4 W
2025-04-02 09:33:01,30.9 W
2025-04-02 09:33:02,30.8 W
2025-04-02 09:33:02,30.3 W
2025-04-02 09:33:03,30.2 W
2025-04-02 09:33:03,31.1 W
2025-04-02 09:33:04,30.4 W
2025-04-02 09:33:04,30.6 W
2025-04-02 09:33:05,30.8 W
2025-04-02 09:33:05,29.8 W
2025-04-02 09:33:06,30.6 W
2025-04-02 09:33:06,29.8 W
2025-04-02 09:33:07,29.6 W
2025-04-02 09:33:07,29.8 W
2025-04-02 09:33:08,30.1 W
2025-04-02 09:33:08,30.4 W
2025-04-02 09:33:09,30.6 W
2025-04-02 09:33:09,30.2 W
2025-04-02 09:33:10,30.3 W
2025-04-02 09:33:10,30.2 W
2025-04-02 09:33:11,31.0 W
2025-04-02 09:33:11,30.2 W
2025-04-02 09:33:12,30.3 W
2025-04-02 09:33:12,30.2 W
