"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-02 09:49:40,31.3 W
2025-04-02 09:49:41,31.3 W
2025-04-02 09:49:41,30.4 W
2025-04-02 09:49:42,31.1 W
2025-04-02 09:49:42,30.2 W
2025-04-02 09:49:43,30.6 W
2025-04-02 09:49:43,30.2 W
2025-04-02 09:49:44,30.4 W
2025-04-02 09:49:44,30.6 W
2025-04-02 09:49:45,31.1 W
2025-04-02 09:49:45,30.4 W
2025-04-02 09:49:46,31.6 W
2025-04-02 09:49:46,30.6 W
2025-04-02 09:49:47,31.1 W
2025-04-02 09:49:47,31.0 W
2025-04-02 09:49:48,31.8 W
2025-04-02 09:49:48,31.4 W
2025-04-02 09:49:49,31.9 W
2025-04-02 09:49:49,31.3 W
2025-04-02 09:49:50,30.5 W
2025-04-02 09:49:50,31.5 W
2025-04-02 09:49:51,31.1 W
2025-04-02 09:49:51,31.4 W
2025-04-02 09:49:52,31.1 W
2025-04-02 09:49:52,30.2 W
2025-04-02 09:49:53,31.2 W
2025-04-02 09:49:53,31.0 W
2025-04-02 09:49:54,30.2 W
2025-04-02 09:49:54,31.3 W
2025-04-02 09:49:55,30.8 W
2025-04-02 09:49:55,30.5 W
2025-04-02 09:49:56,30.5 W
2025-04-02 09:49:56,31.3 W
2025-04-02 09:49:57,30.7 W
2025-04-02 09:49:57,30.7 W
2025-04-02 09:49:58,31.2 W
2025-04-02 09:49:58,30.9 W
2025-04-02 09:49:59,30.9 W
2025-04-02 09:49:59,31.0 W
2025-04-02 09:50:00,29.7 W
2025-04-02 09:50:00,31.0 W
2025-04-02 09:50:01,29.7 W
2025-04-02 09:50:01,31.1 W
2025-04-02 09:50:02,30.4 W
2025-04-02 09:50:02,30.1 W
2025-04-02 09:50:03,30.9 W
2025-04-02 09:50:03,30.6 W
2025-04-02 09:50:04,31.2 W
2025-04-02 09:50:04,31.7 W
2025-04-02 09:50:05,31.0 W
2025-04-02 09:50:05,30.5 W
2025-04-02 09:50:06,31.5 W
2025-04-02 09:50:06,30.5 W
2025-04-02 09:50:07,31.5 W
2025-04-02 09:50:07,30.7 W
2025-04-02 09:50:08,31.0 W
2025-04-02 09:50:08,30.6 W
2025-04-02 09:50:09,31.5 W
2025-04-02 09:50:09,30.2 W
2025-04-02 09:50:10,30.9 W
2025-04-02 09:50:10,31.3 W
2025-04-02 09:50:11,29.8 W
2025-04-02 09:50:11,31.0 W
2025-04-02 09:50:12,30.6 W
2025-04-02 09:50:12,30.4 W
2025-04-02 09:50:13,31.5 W
2025-04-02 09:50:13,30.9 W
2025-04-02 09:50:14,31.6 W
2025-04-02 09:50:14,31.6 W
2025-04-02 09:50:15,31.4 W
2025-04-02 09:50:15,31.2 W
2025-04-02 09:50:16,31.7 W
2025-04-02 09:50:16,30.5 W
2025-04-02 09:50:17,30.4 W
2025-04-02 09:50:17,30.7 W
2025-04-02 09:50:18,30.1 W
2025-04-02 09:50:18,30.9 W
2025-04-02 09:50:19,29.9 W
2025-04-02 09:50:19,30.5 W
2025-04-02 09:50:20,31.0 W
2025-04-02 09:50:20,31.2 W
2025-04-02 09:50:21,30.8 W
2025-04-02 09:50:21,31.2 W
2025-04-02 09:50:22,31.0 W
2025-04-02 09:50:22,30.0 W
2025-04-02 09:50:23,31.1 W
2025-04-02 09:50:23,30.2 W
2025-04-02 09:50:24,30.4 W
2025-04-02 09:50:24,30.3 W
2025-04-02 09:50:25,29.8 W
2025-04-02 09:50:25,30.5 W
2025-04-02 09:50:26,30.1 W
2025-04-02 09:50:26,30.5 W
2025-04-02 09:50:27,30.7 W
2025-04-02 09:50:27,30.3 W
2025-04-02 09:50:28,30.6 W
2025-04-02 09:50:28,30.8 W
2025-04-02 09:50:29,30.7 W
2025-04-02 09:50:29,30.4 W
2025-04-02 09:50:30,30.3 W
2025-04-02 09:50:30,30.0 W
2025-04-02 09:50:31,30.6 W
2025-04-02 09:50:31,29.9 W
2025-04-02 09:50:32,30.2 W
2025-04-02 09:50:32,30.6 W
2025-04-02 09:50:33,30.4 W
2025-04-02 09:50:33,31.5 W
2025-04-02 09:50:34,30.9 W
2025-04-02 09:50:34,31.5 W
2025-04-02 09:50:35,32.1 W
2025-04-02 09:50:35,32.1 W
2025-04-02 09:50:36,30.6 W
2025-04-02 09:50:36,31.9 W
2025-04-02 09:50:37,30.7 W
2025-04-02 09:50:37,30.5 W
2025-04-02 09:50:38,32.3 W
2025-04-02 09:50:38,31.1 W
2025-04-02 09:50:39,31.7 W
2025-04-02 09:50:39,32.0 W
2025-04-02 09:50:40,32.4 W
2025-04-02 09:50:40,31.6 W
2025-04-02 09:50:41,31.2 W
2025-04-02 09:50:41,31.1 W
2025-04-02 09:50:42,33.7 W
2025-04-02 09:50:42,32.5 W
2025-04-02 09:50:43,32.4 W
2025-04-02 09:50:43,31.8 W
2025-04-02 09:50:44,33.7 W
2025-04-02 09:50:44,32.2 W
2025-04-02 09:50:45,29.9 W
2025-04-02 09:50:45,31.7 W
2025-04-02 09:50:46,32.0 W
2025-04-02 09:50:46,32.6 W
2025-04-02 09:50:47,33.8 W
2025-04-02 09:50:47,33.0 W
2025-04-02 09:50:48,32.4 W
2025-04-02 09:50:48,33.0 W
2025-04-02 09:50:49,30.6 W
2025-04-02 09:50:49,30.4 W
2025-04-02 09:50:50,30.5 W
2025-04-02 09:50:50,31.8 W
2025-04-02 09:50:51,31.3 W
2025-04-02 09:50:51,30.9 W
2025-04-02 09:50:52,31.5 W
2025-04-02 09:50:52,31.3 W
2025-04-02 09:50:53,30.3 W
2025-04-02 09:50:53,31.3 W
2025-04-02 09:50:54,31.1 W
2025-04-02 09:50:54,30.1 W
2025-04-02 09:50:55,30.5 W
