"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-23 12:25:00,5.52 W
2025-04-23 12:25:05,5.31 W
2025-04-23 12:25:10,5.05 W
2025-04-23 12:25:15,5.37 W
2025-04-23 12:25:20,5.92 W
2025-04-23 12:25:25,5.69 W
2025-04-23 12:25:30,5.53 W
2025-04-23 12:25:35,5.35 W
2025-04-23 12:25:40,5.23 W
2025-04-23 12:25:45,5.86 W
2025-04-23 12:25:50,5.07 W
2025-04-23 12:25:55,5.00 W
2025-04-23 12:26:00,5.80 W
2025-04-23 12:26:05,5.32 W
2025-04-23 12:26:10,5.61 W
2025-04-23 12:26:15,5.86 W
2025-04-23 12:26:20,5.15 W
2025-04-23 12:26:25,5.18 W
2025-04-23 12:26:30,5.15 W
2025-04-23 12:26:35,5.56 W
2025-04-23 12:26:40,5.16 W
2025-04-23 12:26:45,5.77 W
2025-04-23 12:26:50,5.37 W
2025-04-23 12:26:55,5.98 W
2025-04-23 12:27:00,5.25 W
2025-04-23 12:27:05,5.56 W
2025-04-23 12:27:10,5.82 W
2025-04-23 12:27:15,5.96 W
2025-04-23 12:27:20,5.44 W
2025-04-23 12:27:25,5.62 W
2025-04-23 12:27:30,5.88 W
2025-04-23 12:27:35,5.77 W
2025-04-23 12:27:40,5.60 W
2025-04-23 12:27:45,5.52 W
2025-04-23 12:27:50,5.20 W
2025-04-23 12:27:55,5.55 W
2025-04-23 12:28:00,5.79 W
2025-04-23 12:28:05,5.72 W
2025-04-23 12:28:10,5.45 W
2025-04-23 12:28:15,5.57 W
2025-04-23 12:28:20,5.45 W
2025-04-23 12:28:25,5.41 W
2025-04-23 12:28:30,5.68 W
2025-04-23 12:28:35,5.56 W
2025-04-23 12:28:40,5.68 W
2025-04-23 12:28:45,5.65 W
2025-04-23 12:28:50,5.99 W
2025-04-23 12:28:55,5.49 W
2025-04-23 12:29:00,5.97 W
2025-04-23 12:29:05,5.14 W
2025-04-23 12:29:10,5.46 W
2025-04-23 12:29:15,5.46 W
2025-04-23 12:29:20,5.89 W
2025-04-23 12:29:25,5.29 W
2025-04-23 12:29:30,5.12 W
