"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-23 12:40:21,5.28 W
2025-04-23 12:40:26,5.62 W
2025-04-23 12:40:31,5.73 W
2025-04-23 12:40:36,5.45 W
2025-04-23 12:40:41,6.18 W
2025-04-23 12:40:46,5.53 W
2025-04-23 12:40:51,5.70 W
2025-04-23 12:40:56,5.70 W
2025-04-23 12:41:01,5.47 W
2025-04-23 12:41:06,5.85 W
2025-04-23 12:41:11,5.47 W
2025-04-23 12:41:16,5.43 W
2025-04-23 12:41:21,5.53 W
2025-04-23 12:41:26,5.66 W
2025-04-23 12:41:31,5.29 W
2025-04-23 12:41:36,5.14 W
2025-04-23 12:41:41,5.0 W
2025-04-23 12:41:46,5.31 W
2025-04-23 12:41:51,5.45 W
2025-04-23 12:41:56,5.52 W
2025-04-23 12:42:01,5.56 W
2025-04-23 12:42:06,5.61 W
2025-04-23 12:42:11,5.61 W
2025-04-23 12:42:16,5.51 W
2025-04-23 12:42:21,5.57 W
2025-04-23 12:42:26,5.46 W
2025-04-23 12:42:31,5.58 W
2025-04-23 12:42:36,5.50 W
2025-04-23 12:42:41,5.28 W
2025-04-23 12:42:46,5.34 W
2025-04-23 12:42:51,5.51 W
2025-04-23 12:42:56,5.40 W
2025-04-23 12:43:01,5.38 W
2025-04-23 12:43:06,5.48 W
2025-04-23 12:43:11,5.70 W
2025-04-23 12:43:16,5.69 W
2025-04-23 12:43:21,5.33 W
2025-04-23 12:43:26,5.44 W
2025-04-23 12:43:31,5.47 W
2025-04-23 12:43:36,5.31 W
2025-04-23 12:43:41,5.29 W
2025-04-23 12:43:46,5.34 W
2025-04-23 12:43:51,5.40 W
2025-04-23 12:43:56,5.37 W
2025-04-23 12:44:01,5.50 W
2025-04-23 12:44:06,5.41 W
2025-04-23 12:44:11,5.41 W
2025-04-23 12:44:16,5.48 W
2025-04-23 12:44:21,5.38 W
2025-04-23 12:44:26,5.30 W
2025-04-23 12:44:31,5.43 W
2025-04-23 12:44:36,5.80 W
2025-04-23 12:44:41,5.31 W
2025-04-23 12:44:46,5.25 W
2025-04-23 12:44:51,5.35 W
