"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-14 07:30:37,6.76 W
2025-04-14 07:30:42,5.94 W
2025-04-14 07:30:47,5.19 W
2025-04-14 07:30:52,4.84 W
2025-04-14 07:30:57,5.40 W
2025-04-14 07:31:02,5.59 W
2025-04-14 07:31:07,5.57 W
2025-04-14 07:31:12,5.00 W
2025-04-14 07:31:17,5.05 W
2025-04-14 07:31:22,5.99 W
2025-04-14 07:31:27,5.72 W
2025-04-14 07:31:32,5.74 W
2025-04-14 07:31:37,5.25 W
2025-04-14 07:31:42,6.00 W
2025-04-14 07:31:47,6.12 W
2025-04-14 07:31:52,5.06 W
2025-04-14 07:31:57,5.20 W
2025-04-14 07:32:02,5.34 W
2025-04-14 07:32:07,5.61 W
2025-04-14 07:32:12,5.67 W
2025-04-14 07:32:17,5.90 W
2025-04-14 07:32:22,4.72 W
2025-04-14 07:32:27,5.26 W
2025-04-14 07:32:32,5.99 W
2025-04-14 07:32:37,5.45 W
2025-04-14 07:32:42,4.98 W
2025-04-14 07:32:47,5.13 W
2025-04-14 07:32:52,5.00 W
2025-04-14 07:32:57,4.61 W
2025-04-14 07:33:02,4.45 W
2025-04-14 07:33:07,4.59 W
2025-04-14 07:33:12,4.34 W
2025-04-14 07:33:17,4.06 W
2025-04-14 07:33:22,4.40 W
2025-04-14 07:33:27,4.34 W
2025-04-14 07:33:32,4.12 W
2025-04-14 07:33:37,4.32 W
2025-04-14 07:33:42,4.37 W
2025-04-14 07:33:47,4.31 W
2025-04-14 07:33:52,4.61 W
2025-04-14 07:33:57,4.28 W
2025-04-14 07:34:02,4.21 W
2025-04-14 07:34:07,4.50 W
2025-04-14 07:34:12,4.19 W
2025-04-14 07:34:17,4.35 W
2025-04-14 07:34:22,4.35 W
2025-04-14 07:34:27,4.29 W
2025-04-14 07:34:32,4.17 W
2025-04-14 07:34:37,4.18 W
2025-04-14 07:34:42,4.35 W
2025-04-14 07:34:47,4.27 W
2025-04-14 07:34:52,4.34 W
2025-04-14 07:34:57,4.20 W
2025-04-14 07:35:02,4.13 W
2025-04-14 07:35:07,4.45 W
