"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-14 08:05:43,5.23 W
2025-04-14 08:05:48,5.09 W
2025-04-14 08:05:53,5.04 W
2025-04-14 08:05:58,5.91 W
2025-04-14 08:06:03,5.15 W
2025-04-14 08:06:08,5.17 W
2025-04-14 08:06:13,5.20 W
2025-04-14 08:06:18,5.52 W
2025-04-14 08:06:23,5.18 W
2025-04-14 08:06:28,5.33 W
2025-04-14 08:06:33,5.54 W
2025-04-14 08:06:38,5.55 W
2025-04-14 08:06:43,5.53 W
2025-04-14 08:06:48,5.53 W
2025-04-14 08:06:53,5.59 W
2025-04-14 08:06:58,5.84 W
2025-04-14 08:07:03,5.88 W
2025-04-14 08:07:08,5.96 W
2025-04-14 08:07:13,5.21 W
2025-04-14 08:07:18,5.19 W
2025-04-14 08:07:23,5.99 W
2025-04-14 08:07:28,5.52 W
2025-04-14 08:07:33,5.54 W
2025-04-14 08:07:38,5.99 W
2025-04-14 08:07:43,5.49 W
2025-04-14 08:07:48,6.90 W
2025-04-14 08:07:53,6.28 W
2025-04-14 08:07:58,5.14 W
2025-04-14 08:08:03,5.01 W
2025-04-14 08:08:08,6.64 W
2025-04-14 08:08:13,5.14 W
2025-04-14 08:08:18,5.06 W
2025-04-14 08:08:23,5.43 W
2025-04-14 08:08:28,5.22 W
2025-04-14 08:08:33,6.08 W
2025-04-14 08:08:38,5.07 W
2025-04-14 08:08:43,5.86 W
2025-04-14 08:08:48,5.95 W
2025-04-14 08:08:53,5.80 W
2025-04-14 08:08:58,5.10 W
2025-04-14 08:09:03,5.21 W
2025-04-14 08:09:08,5.18 W
2025-04-14 08:09:13,5.36 W
2025-04-14 08:09:18,5.55 W
2025-04-14 08:09:23,5.27 W
2025-04-14 08:09:28,5.12 W
2025-04-14 08:09:33,5.53 W
2025-04-14 08:09:38,5.15 W
2025-04-14 08:09:43,5.57 W
2025-04-14 08:09:48,5.58 W
2025-04-14 08:09:53,5.22 W
2025-04-14 08:09:58,5.58 W
2025-04-14 08:10:03,5.18 W
2025-04-14 08:10:08,5.29 W
2025-04-14 08:10:13,5.50 W
