"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-14 07:37:12,5.30 W
2025-04-14 07:37:17,5.17 W
2025-04-14 07:37:22,6.52 W
2025-04-14 07:37:27,5.33 W
2025-04-14 07:37:32,5.33 W
2025-04-14 07:37:37,4.93 W
2025-04-14 07:37:42,4.97 W
2025-04-14 07:37:47,4.18 W
2025-04-14 07:37:52,4.33 W
2025-04-14 07:37:57,4.70 W
2025-04-14 07:38:02,4.40 W
2025-04-14 07:38:07,4.61 W
2025-04-14 07:38:12,4.41 W
2025-04-14 07:38:17,4.23 W
2025-04-14 07:38:22,4.53 W
2025-04-14 07:38:27,4.60 W
2025-04-14 07:38:32,4.35 W
2025-04-14 07:38:37,4.36 W
2025-04-14 07:38:42,4.15 W
2025-04-14 07:38:47,4.39 W
2025-04-14 07:38:52,4.22 W
2025-04-14 07:38:57,4.33 W
2025-04-14 07:39:02,4.41 W
2025-04-14 07:39:07,4.52 W
2025-04-14 07:39:12,4.36 W
2025-04-14 07:39:17,4.35 W
2025-04-14 07:39:22,4.33 W
2025-04-14 07:39:27,4.43 W
2025-04-14 07:39:32,4.28 W
2025-04-14 07:39:37,4.21 W
2025-04-14 07:39:42,4.28 W
2025-04-14 07:39:47,4.15 W
2025-04-14 07:39:52,4.19 W
2025-04-14 07:39:57,4.21 W
2025-04-14 07:40:02,4.02 W
2025-04-14 07:40:07,4.78 W
2025-04-14 07:40:12,4.29 W
2025-04-14 07:40:17,4.23 W
2025-04-14 07:40:22,4.26 W
2025-04-14 07:40:27,4.51 W
2025-04-14 07:40:32,4.22 W
2025-04-14 07:40:37,4.15 W
2025-04-14 07:40:42,4.21 W
2025-04-14 07:40:47,4.23 W
2025-04-14 07:40:52,4.26 W
2025-04-14 07:40:57,4.12 W
2025-04-14 07:41:02,4.38 W
2025-04-14 07:41:07,4.27 W
2025-04-14 07:41:12,4.30 W
2025-04-14 07:41:17,4.19 W
2025-04-14 07:41:22,4.19 W
2025-04-14 07:41:27,4.31 W
2025-04-14 07:41:32,4.24 W
2025-04-14 07:41:37,4.19 W
2025-04-14 07:41:42,4.12 W
