Time,"power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:30:06,7.36 W
2025-04-03 10:30:11,7.32 W
2025-04-03 10:30:16,7.03 W
2025-04-03 10:30:21,7.34 W
2025-04-03 10:30:26,7.56 W
2025-04-03 10:30:31,7.29 W
2025-04-03 10:30:36,7.66 W
2025-04-03 10:30:41,7.17 W
2025-04-03 10:30:46,7.30 W
2025-04-03 10:30:51,7.19 W
2025-04-03 10:30:56,7.21 W
2025-04-03 10:31:01,7.37 W
2025-04-03 10:31:06,7.37 W
2025-04-03 10:31:11,7.31 W
2025-04-03 10:31:16,7.15 W
2025-04-03 10:31:21,7.11 W
2025-04-03 10:31:26,7.48 W
2025-04-03 10:31:31,7.35 W
2025-04-03 10:31:36,7.48 W
2025-04-03 10:31:41,7.20 W
2025-04-03 10:31:46,7.30 W
2025-04-03 10:31:51,7.15 W
2025-04-03 10:31:56,7.23 W
2025-04-03 10:32:01,7.24 W
2025-04-03 10:32:06,7.34 W
2025-04-03 10:32:11,7.14 W
2025-04-03 10:32:16,7.31 W
2025-04-03 10:32:21,7.10 W
2025-04-03 10:32:26,7.28 W
2025-04-03 10:32:31,7.37 W
2025-04-03 10:32:36,6.93 W
2025-04-03 10:32:41,7.20 W
2025-04-03 10:32:46,7.20 W
2025-04-03 10:32:51,7.42 W
2025-04-03 10:32:56,7.25 W
2025-04-03 10:33:01,7.46 W
2025-04-03 10:33:06,7.32 W
2025-04-03 10:33:11,7.52 W
2025-04-03 10:33:16,7.13 W
2025-04-03 10:33:21,7.41 W
2025-04-03 10:33:26,7.31 W
2025-04-03 10:33:31,7.22 W
2025-04-03 10:33:36,7.23 W
2025-04-03 10:33:41,7.11 W
2025-04-03 10:33:46,7.25 W
2025-04-03 10:33:51,7.27 W
2025-04-03 10:33:56,7.41 W
2025-04-03 10:34:01,7.28 W
2025-04-03 10:34:06,7.20 W
2025-04-03 10:34:11,7.40 W
2025-04-03 10:34:16,7.17 W
2025-04-03 10:34:21,7.40 W
2025-04-03 10:34:26,7.3 W
2025-04-03 10:34:31,7.86 W
2025-04-03 10:34:36,7.81 W
