"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 09:08:42,31.7 W
2025-04-03 09:08:42,30.7 W
2025-04-03 09:08:43,30.1 W
2025-04-03 09:08:43,30.3 W
2025-04-03 09:08:44,29.9 W
2025-04-03 09:08:44,29.9 W
2025-04-03 09:08:45,30.2 W
2025-04-03 09:08:45,30.6 W
2025-04-03 09:08:46,29.6 W
2025-04-03 09:08:46,30.5 W
2025-04-03 09:08:47,30.2 W
2025-04-03 09:08:47,31.6 W
2025-04-03 09:08:48,31.6 W
2025-04-03 09:08:48,31.3 W
2025-04-03 09:08:49,30.9 W
2025-04-03 09:08:49,31.1 W
2025-04-03 09:08:50,31.6 W
2025-04-03 09:08:50,30.2 W
2025-04-03 09:08:51,30.3 W
2025-04-03 09:08:51,30.1 W
2025-04-03 09:08:52,30.2 W
2025-04-03 09:08:52,31.7 W
2025-04-03 09:08:53,31.2 W
2025-04-03 09:08:53,31.7 W
2025-04-03 09:08:54,32.3 W
2025-04-03 09:08:54,31.6 W
2025-04-03 09:08:55,31.6 W
2025-04-03 09:08:55,31.7 W
2025-04-03 09:08:56,30.6 W
2025-04-03 09:08:56,30.7 W
2025-04-03 09:08:57,30.8 W
2025-04-03 09:08:57,32.3 W
2025-04-03 09:08:58,30.8 W
2025-04-03 09:08:58,31.8 W
2025-04-03 09:08:59,31.2 W
2025-04-03 09:08:59,30.9 W
2025-04-03 09:09:00,31.3 W
2025-04-03 09:09:00,32.4 W
2025-04-03 09:09:01,31.1 W
2025-04-03 09:09:01,31.3 W
2025-04-03 09:09:02,31.6 W
2025-04-03 09:09:02,30.8 W
2025-04-03 09:09:03,31.0 W
2025-04-03 09:09:03,32.1 W
2025-04-03 09:09:04,31.6 W
2025-04-03 09:09:04,31.7 W
2025-04-03 09:09:05,31.1 W
2025-04-03 09:09:05,31.6 W
2025-04-03 09:09:06,31.1 W
2025-04-03 09:09:06,31.3 W
2025-04-03 09:09:07,30.8 W
2025-04-03 09:09:07,31.0 W
2025-04-03 09:09:08,32.3 W
2025-04-03 09:09:08,31.2 W
2025-04-03 09:09:09,32.1 W
2025-04-03 09:09:09,32.1 W
2025-04-03 09:09:10,30.7 W
2025-04-03 09:09:10,31.1 W
2025-04-03 09:09:11,31.3 W
2025-04-03 09:09:11,32.0 W
2025-04-03 09:09:12,31.2 W
2025-04-03 09:09:12,30.9 W
2025-04-03 09:09:13,31.3 W
2025-04-03 09:09:13,30.9 W
2025-04-03 09:09:14,31.7 W
2025-04-03 09:09:14,31.0 W
2025-04-03 09:09:15,30.6 W
2025-04-03 09:09:15,31.0 W
2025-04-03 09:09:16,30.1 W
2025-04-03 09:09:16,31.8 W
2025-04-03 09:09:17,31.7 W
2025-04-03 09:09:17,31.1 W
2025-04-03 09:09:18,31.1 W
2025-04-03 09:09:18,31.0 W
2025-04-03 09:09:19,32.3 W
2025-04-03 09:09:19,29.8 W
2025-04-03 09:09:20,30.9 W
2025-04-03 09:09:20,31.0 W
2025-04-03 09:09:21,32.6 W
2025-04-03 09:09:21,31.7 W
2025-04-03 09:09:22,32.2 W
2025-04-03 09:09:22,30.7 W
2025-04-03 09:09:23,32.2 W
2025-04-03 09:09:23,31.8 W
2025-04-03 09:09:24,31.6 W
2025-04-03 09:09:24,31.8 W
2025-04-03 09:09:25,30.9 W
