"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 08:45:58,31.5 W
2025-04-03 08:45:59,31.8 W
2025-04-03 08:45:59,32.1 W
2025-04-03 08:46:00,30.5 W
2025-04-03 08:46:00,31.4 W
2025-04-03 08:46:01,31.3 W
2025-04-03 08:46:01,31.1 W
2025-04-03 08:46:02,31.4 W
2025-04-03 08:46:02,31.3 W
2025-04-03 08:46:03,32.0 W
2025-04-03 08:46:03,31.1 W
2025-04-03 08:46:04,30.9 W
2025-04-03 08:46:04,30.1 W
2025-04-03 08:46:05,30.2 W
2025-04-03 08:46:05,30.2 W
2025-04-03 08:46:06,29.9 W
2025-04-03 08:46:06,29.7 W
2025-04-03 08:46:07,29.9 W
2025-04-03 08:46:07,29.7 W
2025-04-03 08:46:08,29.8 W
2025-04-03 08:46:08,29.3 W
2025-04-03 08:46:09,30.3 W
2025-04-03 08:46:09,29.9 W
2025-04-03 08:46:10,29.8 W
2025-04-03 08:46:10,30.0 W
2025-04-03 08:46:11,30.8 W
2025-04-03 08:46:11,31.7 W
2025-04-03 08:46:12,31.9 W
2025-04-03 08:46:12,31.7 W
2025-04-03 08:46:13,32.6 W
2025-04-03 08:46:13,32.1 W
2025-04-03 08:46:14,31.9 W
2025-04-03 08:46:14,32.0 W
2025-04-03 08:46:15,33.2 W
2025-04-03 08:46:15,33.4 W
2025-04-03 08:46:16,30.4 W
2025-04-03 08:46:16,30.3 W
2025-04-03 08:46:17,32.1 W
2025-04-03 08:46:17,30.7 W
2025-04-03 08:46:18,29.9 W
2025-04-03 08:46:18,30.2 W
2025-04-03 08:46:19,30.0 W
2025-04-03 08:46:19,29.8 W
2025-04-03 08:46:20,29.7 W
2025-04-03 08:46:20,30.1 W
2025-04-03 08:46:21,30.3 W
2025-04-03 08:46:21,30.0 W
2025-04-03 08:46:22,30.1 W
2025-04-03 08:46:22,30.1 W
2025-04-03 08:46:23,30.3 W
2025-04-03 08:46:23,29.8 W
2025-04-03 08:46:24,30.0 W
2025-04-03 08:46:24,30.1 W
2025-04-03 08:46:25,30.2 W
2025-04-03 08:46:25,31.7 W
2025-04-03 08:46:26,30.4 W
2025-04-03 08:46:26,31.0 W
2025-04-03 08:46:27,30.3 W
2025-04-03 08:46:27,31.2 W
2025-04-03 08:46:28,31.2 W
2025-04-03 08:46:28,31.9 W
2025-04-03 08:46:29,32.0 W
2025-04-03 08:46:29,31.3 W
2025-04-03 08:46:30,31.3 W
2025-04-03 08:46:30,31.6 W
2025-04-03 08:46:31,31.9 W
2025-04-03 08:46:31,31.8 W
2025-04-03 08:46:32,32.2 W
2025-04-03 08:46:32,31.9 W
2025-04-03 08:46:33,31.0 W
2025-04-03 08:46:33,31.1 W
2025-04-03 08:46:34,31.6 W
2025-04-03 08:46:34,31.7 W
2025-04-03 08:46:35,31.7 W
2025-04-03 08:46:35,31.7 W
2025-04-03 08:46:36,29.8 W
2025-04-03 08:46:36,31.8 W
2025-04-03 08:46:37,31.1 W
2025-04-03 08:46:37,32.0 W
2025-04-03 08:46:38,31.3 W
2025-04-03 08:46:38,31.0 W
2025-04-03 08:46:39,31.2 W
2025-04-03 08:46:39,31.3 W
2025-04-03 08:46:40,31.0 W
2025-04-03 08:46:40,30.6 W
2025-04-03 08:46:41,31.2 W
2025-04-03 08:46:41,31.8 W
2025-04-03 08:46:42,31.6 W
2025-04-03 08:46:42,32.4 W
2025-04-03 08:46:43,32.0 W
2025-04-03 08:46:43,31.9 W
2025-04-03 08:46:44,31.5 W
2025-04-03 08:46:44,31.3 W
2025-04-03 08:46:45,30.9 W
2025-04-03 08:46:45,31.8 W
2025-04-03 08:46:46,31.1 W
2025-04-03 08:46:46,31.8 W
2025-04-03 08:46:47,31.3 W
2025-04-03 08:46:47,31.6 W
2025-04-03 08:46:48,31.8 W
2025-04-03 08:46:48,31.1 W
2025-04-03 08:46:49,31.3 W
2025-04-03 08:46:49,30.8 W
2025-04-03 08:46:50,31.3 W
2025-04-03 08:46:50,32.4 W
2025-04-03 08:46:51,32.4 W
2025-04-03 08:46:51,31.6 W
2025-04-03 08:46:52,31.9 W
2025-04-03 08:46:52,31.0 W
2025-04-03 08:46:53,30.9 W
2025-04-03 08:46:53,31.4 W
2025-04-03 08:46:54,31.3 W
2025-04-03 08:46:54,31.5 W
2025-04-03 08:46:55,31.6 W
2025-04-03 08:46:55,31.9 W
2025-04-03 08:46:56,31.8 W
2025-04-03 08:46:56,31.8 W
2025-04-03 08:46:57,32.1 W
2025-04-03 08:46:57,31.9 W
2025-04-03 08:46:58,31.6 W
2025-04-03 08:46:58,31.3 W
2025-04-03 08:46:59,32.0 W
2025-04-03 08:46:59,31.3 W
2025-04-03 08:47:00,31.7 W
2025-04-03 08:47:00,31.1 W
2025-04-03 08:47:01,30.7 W
2025-04-03 08:47:01,30.7 W
2025-04-03 08:47:02,31.8 W
2025-04-03 08:47:02,30.9 W
2025-04-03 08:47:03,31.5 W
2025-04-03 08:47:03,31.1 W
2025-04-03 08:47:04,31.9 W
