"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 14:06:01,6.78 W
2025-04-03 14:06:06,6.83 W
2025-04-03 14:06:11,6.93 W
2025-04-03 14:06:16,7.05 W
2025-04-03 14:06:21,7.04 W
2025-04-03 14:06:26,6.79 W
2025-04-03 14:06:31,7.63 W
2025-04-03 14:06:36,7.16 W
2025-04-03 14:06:41,7.60 W
2025-04-03 14:06:46,7.67 W
2025-04-03 14:06:51,6.82 W
2025-04-03 14:06:56,6.75 W
2025-04-03 14:07:01,6.39 W
2025-04-03 14:07:06,6.83 W
2025-04-03 14:07:11,7.69 W
2025-04-03 14:07:16,7.35 W
2025-04-03 14:07:21,6.74 W
2025-04-03 14:07:26,7.25 W
2025-04-03 14:07:31,7.63 W
2025-04-03 14:07:36,6.79 W
2025-04-03 14:07:41,7.27 W
2025-04-03 14:07:46,6.70 W
2025-04-03 14:07:51,6.59 W
2025-04-03 14:07:56,7.17 W
2025-04-03 14:08:01,6.98 W
2025-04-03 14:08:06,6.40 W
2025-04-03 14:08:11,7.65 W
2025-04-03 14:08:16,6.35 W
2025-04-03 14:08:21,7.63 W
2025-04-03 14:08:26,6.55 W
2025-04-03 14:08:31,6.49 W
2025-04-03 14:08:36,6.34 W
2025-04-03 14:08:41,6.58 W
2025-04-03 14:08:46,6.57 W
2025-04-03 14:08:51,6.59 W
2025-04-03 14:08:56,6.58 W
2025-04-03 14:09:01,7.66 W
2025-04-03 14:09:06,6.79 W
2025-04-03 14:09:11,6.77 W
2025-04-03 14:09:16,6.51 W
2025-04-03 14:09:21,6.49 W
2025-04-03 14:09:26,7.17 W
2025-04-03 14:09:31,6.36 W
2025-04-03 14:09:36,6.89 W
2025-04-03 14:09:41,7.24 W
2025-04-03 14:09:46,6.92 W
2025-04-03 14:09:51,6.01 W
2025-04-03 14:09:56,6.98 W
2025-04-03 14:10:01,7.41 W
2025-04-03 14:10:06,7.65 W
2025-04-03 14:10:11,6.44 W
2025-04-03 14:10:16,7.69 W
2025-04-03 14:10:21,6.73 W
2025-04-03 14:10:26,7.64 W
2025-04-03 14:10:31,7.69 W
