"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-14 10:11:11,6.12 W
2025-04-14 10:11:16,5.97 W
2025-04-14 10:11:21,6.10 W
2025-04-14 10:11:26,6.03 W
2025-04-14 10:11:31,6.27 W
2025-04-14 10:11:36,5.99 W
2025-04-14 10:11:41,6.06 W
2025-04-14 10:11:46,6.07 W
2025-04-14 10:11:51,6.05 W
2025-04-14 10:11:56,6.13 W
2025-04-14 10:12:01,6.02 W
2025-04-14 10:12:06,6.13 W
2025-04-14 10:12:11,6.33 W
2025-04-14 10:12:16,6.36 W
2025-04-14 10:12:21,6.23 W
2025-04-14 10:12:26,6.26 W
2025-04-14 10:12:31,6.44 W
2025-04-14 10:12:36,6.25 W
2025-04-14 10:12:41,6.40 W
2025-04-14 10:12:46,6.38 W
2025-04-14 10:12:51,6.12 W
2025-04-14 10:12:56,6.34 W
2025-04-14 10:13:01,6.21 W
2025-04-14 10:13:06,6.13 W
2025-04-14 10:13:11,6.25 W
2025-04-14 10:13:16,6.37 W
2025-04-14 10:13:22,6.39 W
2025-04-14 10:13:27,6.36 W
2025-04-14 10:13:32,6.60 W
2025-04-14 10:13:37,6.22 W
2025-04-14 10:13:42,6.23 W
2025-04-14 10:13:47,6.30 W
2025-04-14 10:13:52,6.26 W
2025-04-14 10:13:57,6.20 W
2025-04-14 10:14:02,6.24 W
2025-04-14 10:14:07,6.20 W
2025-04-14 10:14:12,6.13 W
2025-04-14 10:14:17,6.20 W
2025-04-14 10:14:22,6.21 W
2025-04-14 10:14:27,6.13 W
2025-04-14 10:14:32,6.31 W
2025-04-14 10:14:37,6.13 W
2025-04-14 10:14:42,6.18 W
2025-04-14 10:14:47,6.19 W
2025-04-14 10:14:52,6.17 W
2025-04-14 10:14:57,6.27 W
2025-04-14 10:15:02,6.19 W
2025-04-14 10:15:07,6.26 W
2025-04-14 10:15:12,6.24 W
2025-04-14 10:15:17,6.38 W
2025-04-14 10:15:22,6.32 W
2025-04-14 10:15:27,6.32 W
2025-04-14 10:15:32,6.51 W
2025-04-14 10:15:37,6.29 W
