"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 08:32:20,36.9 W
2025-04-03 08:32:20,36.1 W
2025-04-03 08:32:21,34.2 W
2025-04-03 08:32:21,33.1 W
2025-04-03 08:32:22,34.7 W
2025-04-03 08:32:22,35.8 W
2025-04-03 08:32:23,35.4 W
2025-04-03 08:32:23,35.7 W
2025-04-03 08:32:24,33.9 W
2025-04-03 08:32:24,33.0 W
2025-04-03 08:32:25,32.6 W
2025-04-03 08:32:25,35.2 W
2025-04-03 08:32:26,32.4 W
2025-04-03 08:32:26,32.2 W
2025-04-03 08:32:27,32.0 W
2025-04-03 08:32:27,34.0 W
2025-04-03 08:32:28,34.4 W
2025-04-03 08:32:28,33.6 W
2025-04-03 08:32:29,33.1 W
2025-04-03 08:32:29,33.1 W
2025-04-03 08:32:30,32.7 W
2025-04-03 08:32:30,33.3 W
2025-04-03 08:32:31,32.9 W
2025-04-03 08:32:31,32.5 W
2025-04-03 08:32:32,32.9 W
2025-04-03 08:32:32,33.0 W
2025-04-03 08:32:33,32.3 W
2025-04-03 08:32:33,32.8 W
2025-04-03 08:32:34,32.9 W
2025-04-03 08:32:34,33.1 W
2025-04-03 08:32:35,34.1 W
2025-04-03 08:32:35,35.0 W
2025-04-03 08:32:36,34.5 W
2025-04-03 08:32:36,34.5 W
2025-04-03 08:32:37,34.0 W
2025-04-03 08:32:37,33.1 W
2025-04-03 08:32:38,33.4 W
2025-04-03 08:32:38,34.2 W
2025-04-03 08:32:39,34.1 W
2025-04-03 08:32:39,34.1 W
2025-04-03 08:32:40,34.0 W
2025-04-03 08:32:40,34.3 W
2025-04-03 08:32:41,34.5 W
2025-04-03 08:32:41,33.4 W
2025-04-03 08:32:42,34.1 W
2025-04-03 08:32:42,34.1 W
2025-04-03 08:32:43,34.7 W
2025-04-03 08:32:43,35.1 W
2025-04-03 08:32:44,35.6 W
2025-04-03 08:32:44,34.9 W
2025-04-03 08:32:45,35.1 W
