"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 11:41:23,8.10 W
2025-04-07 11:41:28,8.04 W
2025-04-07 11:41:33,8.06 W
2025-04-07 11:41:38,7.98 W
2025-04-07 11:41:43,7.92 W
2025-04-07 11:41:48,7.97 W
2025-04-07 11:41:53,8.01 W
2025-04-07 11:41:58,7.85 W
2025-04-07 11:42:03,8.02 W
2025-04-07 11:42:08,8.09 W
2025-04-07 11:42:13,8.16 W
2025-04-07 11:42:18,8.22 W
2025-04-07 11:42:23,7.92 W
2025-04-07 11:42:28,8.04 W
2025-04-07 11:42:33,7.82 W
2025-04-07 11:42:38,8.10 W
2025-04-07 11:42:43,7.97 W
2025-04-07 11:42:48,7.93 W
2025-04-07 11:42:53,7.75 W
2025-04-07 11:42:58,7.87 W
2025-04-07 11:43:03,7.84 W
2025-04-07 11:43:08,7.84 W
2025-04-07 11:43:13,7.78 W
2025-04-07 11:43:18,8.11 W
2025-04-07 11:43:23,8.07 W
2025-04-07 11:43:28,8.08 W
2025-04-07 11:43:33,8.06 W
2025-04-07 11:43:38,7.99 W
2025-04-07 11:43:43,7.82 W
2025-04-07 11:43:48,7.86 W
2025-04-07 11:43:53,7.98 W
2025-04-07 11:43:58,7.68 W
2025-04-07 11:44:03,7.84 W
2025-04-07 11:44:08,7.92 W
2025-04-07 11:44:13,7.88 W
2025-04-07 11:44:18,7.82 W
2025-04-07 11:44:23,7.77 W
2025-04-07 11:44:28,7.86 W
2025-04-07 11:44:33,7.62 W
2025-04-07 11:44:38,7.80 W
2025-04-07 11:44:43,7.77 W
2025-04-07 11:44:48,8.02 W
2025-04-07 11:44:53,8.02 W
2025-04-07 11:44:58,7.87 W
2025-04-07 11:45:03,8.18 W
2025-04-07 11:45:08,7.88 W
2025-04-07 11:45:13,7.91 W
2025-04-07 11:45:18,7.84 W
2025-04-07 11:45:23,7.96 W
2025-04-07 11:45:28,8.00 W
2025-04-07 11:45:33,7.86 W
2025-04-07 11:45:38,7.90 W
2025-04-07 11:45:43,7.70 W
2025-04-07 11:45:48,8.03 W
2025-04-07 11:45:53,7.83 W
