"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 09:05:52,5.97 W
2025-04-07 09:05:57,5.94 W
2025-04-07 09:06:02,5.91 W
2025-04-07 09:06:07,5.82 W
2025-04-07 09:06:12,5.88 W
2025-04-07 09:06:17,5.67 W
2025-04-07 09:06:22,5.82 W
2025-04-07 09:06:27,5.96 W
2025-04-07 09:06:32,5.79 W
2025-04-07 09:06:37,5.59 W
2025-04-07 09:06:42,5.73 W
2025-04-07 09:06:47,5.61 W
2025-04-07 09:06:52,5.74 W
2025-04-07 09:06:57,5.65 W
2025-04-07 09:07:02,5.80 W
2025-04-07 09:07:07,5.72 W
2025-04-07 09:07:12,5.79 W
2025-04-07 09:07:17,5.91 W
2025-04-07 09:07:22,5.84 W
2025-04-07 09:07:27,5.82 W
2025-04-07 09:07:32,5.77 W
2025-04-07 09:07:37,5.67 W
2025-04-07 09:07:42,5.74 W
2025-04-07 09:07:47,5.60 W
2025-04-07 09:07:52,5.83 W
2025-04-07 09:07:57,5.98 W
2025-04-07 09:08:02,5.94 W
2025-04-07 09:08:07,5.94 W
2025-04-07 09:08:12,6.07 W
2025-04-07 09:08:17,6.10 W
2025-04-07 09:08:22,6.12 W
2025-04-07 09:08:27,6.07 W
2025-04-07 09:08:32,5.96 W
2025-04-07 09:08:37,5.73 W
2025-04-07 09:08:42,5.61 W
2025-04-07 09:08:47,5.74 W
2025-04-07 09:08:52,5.74 W
2025-04-07 09:08:57,5.76 W
2025-04-07 09:09:02,5.76 W
2025-04-07 09:09:07,5.75 W
2025-04-07 09:09:12,5.67 W
2025-04-07 09:09:17,5.68 W
2025-04-07 09:09:22,5.86 W
2025-04-07 09:09:27,5.53 W
2025-04-07 09:09:32,5.74 W
2025-04-07 09:09:37,5.67 W
2025-04-07 09:09:42,5.74 W
2025-04-07 09:09:47,5.57 W
2025-04-07 09:09:52,5.80 W
2025-04-07 09:09:57,5.55 W
2025-04-07 09:10:02,5.63 W
2025-04-07 09:10:07,5.68 W
2025-04-07 09:10:12,5.94 W
2025-04-07 09:10:17,5.82 W
2025-04-07 09:10:22,5.79 W
