"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 09:12:32,6.10 W
2025-04-07 09:12:37,6.01 W
2025-04-07 09:12:42,5.99 W
2025-04-07 09:12:47,5.97 W
2025-04-07 09:12:52,5.76 W
2025-04-07 09:12:57,6.02 W
2025-04-07 09:13:02,6.17 W
2025-04-07 09:13:07,6.07 W
2025-04-07 09:13:12,6.19 W
2025-04-07 09:13:17,6.15 W
2025-04-07 09:13:22,5.96 W
2025-04-07 09:13:27,6.04 W
2025-04-07 09:13:32,6.05 W
2025-04-07 09:13:37,5.88 W
2025-04-07 09:13:42,6.22 W
2025-04-07 09:13:47,6.08 W
2025-04-07 09:13:52,5.93 W
2025-04-07 09:13:57,6.19 W
2025-04-07 09:14:02,6.53 W
2025-04-07 09:14:07,6.57 W
2025-04-07 09:14:12,6.56 W
2025-04-07 09:14:17,6.05 W
2025-04-07 09:14:22,6.02 W
2025-04-07 09:14:27,6.07 W
2025-04-07 09:14:32,6.16 W
2025-04-07 09:14:37,5.98 W
2025-04-07 09:14:42,6.09 W
2025-04-07 09:14:47,6.01 W
2025-04-07 09:14:52,5.99 W
2025-04-07 09:14:57,5.95 W
2025-04-07 09:15:02,6.05 W
2025-04-07 09:15:07,6.06 W
2025-04-07 09:15:12,6.01 W
2025-04-07 09:15:17,5.96 W
2025-04-07 09:15:22,6.18 W
2025-04-07 09:15:27,6.06 W
2025-04-07 09:15:32,5.99 W
2025-04-07 09:15:37,6.00 W
2025-04-07 09:15:42,5.96 W
2025-04-07 09:15:47,6.02 W
2025-04-07 09:15:52,6.08 W
2025-04-07 09:15:57,5.93 W
2025-04-07 09:16:02,5.82 W
2025-04-07 09:16:07,5.98 W
2025-04-07 09:16:12,5.94 W
2025-04-07 09:16:17,6.00 W
2025-04-07 09:16:22,5.85 W
2025-04-07 09:16:27,6.00 W
2025-04-07 09:16:32,5.79 W
2025-04-07 09:16:37,5.74 W
2025-04-07 09:16:42,5.83 W
2025-04-07 09:16:47,6.02 W
2025-04-07 09:16:52,5.88 W
2025-04-07 09:16:57,5.87 W
2025-04-07 09:17:02,6.00 W
