"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-13 13:09:46,5.28 W
2025-04-13 13:09:51,5.32 W
2025-04-13 13:09:56,5.13 W
2025-04-13 13:10:01,5.43 W
2025-04-13 13:10:06,5.44 W
2025-04-13 13:10:11,5.34 W
2025-04-13 13:10:16,5.33 W
2025-04-13 13:10:21,5.25 W
2025-04-13 13:10:26,5.37 W
2025-04-13 13:10:31,5.33 W
2025-04-13 13:10:36,5.35 W
2025-04-13 13:10:41,5.22 W
2025-04-13 13:10:46,5.26 W
2025-04-13 13:10:51,5.36 W
2025-04-13 13:10:56,5.32 W
2025-04-13 13:11:01,6.08 W
2025-04-13 13:11:06,5.56 W
2025-04-13 13:11:11,5.24 W
2025-04-13 13:11:16,5.33 W
2025-04-13 13:11:21,5.24 W
2025-04-13 13:11:26,5.55 W
2025-04-13 13:11:31,5.21 W
2025-04-13 13:11:36,5.16 W
2025-04-13 13:11:41,5.29 W
2025-04-13 13:11:46,6.00 W
2025-04-13 13:11:51,5.38 W
2025-04-13 13:11:56,5.49 W
2025-04-13 13:12:01,5.27 W
2025-04-13 13:12:06,5.26 W
2025-04-13 13:12:11,5.25 W
2025-04-13 13:12:16,5.23 W
2025-04-13 13:12:21,5.32 W
2025-04-13 13:12:26,5.13 W
2025-04-13 13:12:31,5.34 W
2025-04-13 13:12:36,5.20 W
2025-04-13 13:12:41,5.25 W
2025-04-13 13:12:46,5.18 W
2025-04-13 13:12:51,5.41 W
2025-04-13 13:12:56,5.10 W
2025-04-13 13:13:01,5.31 W
2025-04-13 13:13:06,5.35 W
2025-04-13 13:13:11,5.21 W
2025-04-13 13:13:16,5.33 W
2025-04-13 13:13:21,5.50 W
2025-04-13 13:13:26,5.35 W
2025-04-13 13:13:31,5.20 W
2025-04-13 13:13:36,5.34 W
2025-04-13 13:13:41,5.26 W
2025-04-13 13:13:46,5.31 W
2025-04-13 13:13:51,5.27 W
2025-04-13 13:13:56,5.47 W
2025-04-13 13:14:01,5.16 W
2025-04-13 13:14:06,5.39 W
2025-04-13 13:14:11,5.30 W
2025-04-13 13:14:16,5.24 W
