"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 09:44:53,6.81 W
2025-04-07 09:44:58,6.15 W
2025-04-07 09:45:03,6.18 W
2025-04-07 09:45:08,6.31 W
2025-04-07 09:45:13,6.38 W
2025-04-07 09:45:18,7.21 W
2025-04-07 09:45:23,6.11 W
2025-04-07 09:45:28,6.11 W
2025-04-07 09:45:33,6.14 W
2025-04-07 09:45:38,6.07 W
2025-04-07 09:45:43,6.25 W
2025-04-07 09:45:48,6.19 W
2025-04-07 09:45:53,5.99 W
2025-04-07 09:45:58,6.22 W
2025-04-07 09:46:03,6.14 W
2025-04-07 09:46:08,6.23 W
2025-04-07 09:46:13,6.06 W
2025-04-07 09:46:18,6.26 W
2025-04-07 09:46:23,6.28 W
2025-04-07 09:46:28,6.97 W
2025-04-07 09:46:33,6.25 W
2025-04-07 09:46:38,6.33 W
2025-04-07 09:46:43,6.28 W
2025-04-07 09:46:48,6.06 W
2025-04-07 09:46:53,6.29 W
2025-04-07 09:46:58,6.32 W
2025-04-07 09:47:03,6.06 W
2025-04-07 09:47:08,6.16 W
2025-04-07 09:47:13,6.17 W
2025-04-07 09:47:18,6.12 W
2025-04-07 09:47:23,6.19 W
2025-04-07 09:47:28,6.06 W
2025-04-07 09:47:33,6.13 W
2025-04-07 09:47:38,6.07 W
2025-04-07 09:47:43,6.10 W
2025-04-07 09:47:48,6.21 W
2025-04-07 09:47:53,6.35 W
2025-04-07 09:47:58,6.31 W
2025-04-07 09:48:03,6.03 W
2025-04-07 09:48:08,6.21 W
2025-04-07 09:48:13,6.44 W
2025-04-07 09:48:18,6.18 W
2025-04-07 09:48:23,6.10 W
2025-04-07 09:48:28,6.12 W
2025-04-07 09:48:33,6.24 W
2025-04-07 09:48:38,6.25 W
2025-04-07 09:48:43,6.19 W
2025-04-07 09:48:48,6.14 W
2025-04-07 09:48:53,6.22 W
2025-04-07 09:48:58,6.24 W
2025-04-07 09:49:03,6.33 W
2025-04-07 09:49:08,6.04 W
2025-04-07 09:49:13,6.15 W
2025-04-07 09:49:18,6.32 W
2025-04-07 09:49:23,6.08 W
