"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-07 09:38:38,5.92 W
2025-04-07 09:38:43,6.18 W
2025-04-07 09:38:48,6.14 W
2025-04-07 09:38:53,6.27 W
2025-04-07 09:38:58,6.20 W
2025-04-07 09:39:03,6.03 W
2025-04-07 09:39:08,6.20 W
2025-04-07 09:39:13,6.15 W
2025-04-07 09:39:18,6.20 W
2025-04-07 09:39:23,8.87 W
2025-04-07 09:39:28,9.29 W
2025-04-07 09:39:33,6.59 W
2025-04-07 09:39:38,6.80 W
2025-04-07 09:39:43,6.28 W
2025-04-07 09:39:48,6.31 W
2025-04-07 09:39:53,6.16 W
2025-04-07 09:39:58,6.26 W
2025-04-07 09:40:03,6.63 W
2025-04-07 09:40:08,6.47 W
2025-04-07 09:40:13,6.35 W
2025-04-07 09:40:18,6.09 W
2025-04-07 09:40:23,6.12 W
2025-04-07 09:40:28,6.38 W
2025-04-07 09:40:33,6.20 W
2025-04-07 09:40:38,6.20 W
2025-04-07 09:40:43,6.15 W
2025-04-07 09:40:48,6.10 W
2025-04-07 09:40:53,6.69 W
2025-04-07 09:40:58,6.20 W
2025-04-07 09:41:03,6.19 W
2025-04-07 09:41:08,5.93 W
2025-04-07 09:41:13,6.32 W
2025-04-07 09:41:18,6.76 W
2025-04-07 09:41:23,6.06 W
2025-04-07 09:41:28,6.07 W
2025-04-07 09:41:33,6.13 W
2025-04-07 09:41:38,6.30 W
2025-04-07 09:41:40,11.9 mW
2025-04-07 09:41:43,6.22 W
2025-04-07 09:41:45,4.97 W
2025-04-07 09:41:48,6.33 W
2025-04-07 09:41:50,4.69 W
2025-04-07 09:41:53,6.18 W
2025-04-07 09:41:55,3.67 W
2025-04-07 09:41:58,6.08 W
2025-04-07 09:42:03,6.52 W
2025-04-07 09:42:08,6.29 W
2025-04-07 09:42:13,6.30 W
2025-04-07 09:42:18,6.16 W
2025-04-07 09:42:23,6.42 W
2025-04-07 09:42:28,6.28 W
2025-04-07 09:42:33,6.28 W
2025-04-07 09:42:38,6.32 W
2025-04-07 09:42:43,6.23 W
2025-04-07 09:42:48,6.11 W
2025-04-07 09:42:53,6.74 W
2025-04-07 09:42:58,6.56 W
2025-04-07 09:43:03,6.32 W
2025-04-07 09:43:08,6.47 W
