Time,"power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:43:16,7.55 W
2025-04-03 10:43:21,7.46 W
2025-04-03 10:43:26,7.57 W
2025-04-03 10:43:31,7.30 W
2025-04-03 10:43:36,7.13 W
2025-04-03 10:43:41,7.46 W
2025-04-03 10:43:46,7.02 W
2025-04-03 10:43:51,7.33 W
2025-04-03 10:43:56,7.20 W
2025-04-03 10:44:01,7.29 W
2025-04-03 10:44:06,7.37 W
2025-04-03 10:44:11,7.38 W
2025-04-03 10:44:16,7.38 W
2025-04-03 10:44:21,7.29 W
2025-04-03 10:44:26,7.28 W
2025-04-03 10:44:31,7.28 W
2025-04-03 10:44:36,7.24 W
2025-04-03 10:44:41,7.33 W
2025-04-03 10:44:46,7.40 W
2025-04-03 10:44:51,7.38 W
2025-04-03 10:44:56,7.48 W
2025-04-03 10:45:01,7.46 W
2025-04-03 10:45:06,7.12 W
2025-04-03 10:45:11,7.28 W
2025-04-03 10:45:16,7.35 W
2025-04-03 10:45:21,7.42 W
2025-04-03 10:45:26,7.22 W
2025-04-03 10:45:31,7.49 W
2025-04-03 10:45:36,7.31 W
2025-04-03 10:45:41,7.27 W
2025-04-03 10:45:46,7.26 W
2025-04-03 10:45:51,7.27 W
2025-04-03 10:45:56,7.38 W
2025-04-03 10:46:01,7.41 W
2025-04-03 10:46:06,7.41 W
2025-04-03 10:46:11,7.40 W
2025-04-03 10:46:16,7.31 W
2025-04-03 10:46:21,7.40 W
2025-04-03 10:46:26,7.32 W
2025-04-03 10:46:31,7.27 W
2025-04-03 10:46:36,7.25 W
2025-04-03 10:46:41,7.26 W
2025-04-03 10:46:46,7.31 W
2025-04-03 10:46:51,7.40 W
2025-04-03 10:46:56,7.34 W
2025-04-03 10:47:01,7.24 W
2025-04-03 10:47:06,7.50 W
2025-04-03 10:47:11,7.0 W
2025-04-03 10:47:16,7.0 W
2025-04-03 10:47:21,7.69 W
2025-04-03 10:47:26,7.36 W
2025-04-03 10:47:31,7.75 W
2025-04-03 10:47:36,7.22 W
2025-04-03 10:47:41,7.47 W
2025-04-03 10:47:46,8.34 W
