Time,"power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:56:52,7.21 W
2025-04-03 10:56:57,7.31 W
2025-04-03 10:57:02,7.51 W
2025-04-03 10:57:07,7.49 W
2025-04-03 10:57:12,7.12 W
2025-04-03 10:57:17,7.45 W
2025-04-03 10:57:22,7.66 W
2025-04-03 10:57:27,7.39 W
2025-04-03 10:57:32,7.30 W
2025-04-03 10:57:37,7.32 W
2025-04-03 10:57:42,7.52 W
2025-04-03 10:57:47,7.48 W
2025-04-03 10:57:52,7.35 W
2025-04-03 10:57:57,7.33 W
2025-04-03 10:58:02,7.22 W
2025-04-03 10:58:07,7.30 W
2025-04-03 10:58:12,7.34 W
2025-04-03 10:58:17,7.31 W
2025-04-03 10:58:22,7.61 W
2025-04-03 10:58:27,7.55 W
2025-04-03 10:58:32,7.39 W
2025-04-03 10:58:37,7.24 W
2025-04-03 10:58:42,7.39 W
2025-04-03 10:58:47,7.36 W
2025-04-03 10:58:52,7.50 W
2025-04-03 10:58:57,7.41 W
2025-04-03 10:59:02,7.40 W
2025-04-03 10:59:07,7.43 W
2025-04-03 10:59:12,7.32 W
2025-04-03 10:59:17,7.37 W
2025-04-03 10:59:22,7.25 W
2025-04-03 10:59:27,7.16 W
2025-04-03 10:59:32,7.33 W
2025-04-03 10:59:37,7.54 W
2025-04-03 10:59:42,7.53 W
2025-04-03 10:59:47,7.47 W
2025-04-03 10:59:52,7.47 W
2025-04-03 10:59:57,7.34 W
2025-04-03 11:00:02,7.50 W
2025-04-03 11:00:07,7.30 W
2025-04-03 11:00:12,7.62 W
2025-04-03 11:00:17,7.44 W
2025-04-03 11:00:22,7.22 W
2025-04-03 11:00:27,7.32 W
2025-04-03 11:00:32,7.26 W
2025-04-03 11:00:37,7.36 W
2025-04-03 11:00:42,7.42 W
2025-04-03 11:00:47,7.6 W
2025-04-03 11:00:52,7.91 W
2025-04-03 11:00:57,7.56 W
2025-04-03 11:01:02,7.41 W
2025-04-03 11:01:07,7.69 W
2025-04-03 11:01:12,7.61 W
2025-04-03 11:01:17,7.82 W
2025-04-03 11:01:22,7.78 W
