"Time","power {formula=""RAPL_ENERGY_PKG"", ratio=""1.0"", scope=""cpu"", sensor=""sensor"", socket=""0"", target=""rapl""}"
2025-04-03 10:36:21,7.32 W
2025-04-03 10:36:26,7.31 W
2025-04-03 10:36:31,7.44 W
2025-04-03 10:36:36,7.35 W
2025-04-03 10:36:41,7.34 W
2025-04-03 10:36:46,7.39 W
2025-04-03 10:36:51,7.44 W
2025-04-03 10:36:56,7.48 W
2025-04-03 10:37:01,7.33 W
2025-04-03 10:37:06,7.55 W
2025-04-03 10:37:11,7.40 W
2025-04-03 10:37:16,7.12 W
2025-04-03 10:37:21,7.50 W
2025-04-03 10:37:26,7.17 W
2025-04-03 10:37:31,7.50 W
2025-04-03 10:37:36,7.31 W
2025-04-03 10:37:41,7.43 W
2025-04-03 10:37:46,7.27 W
2025-04-03 10:37:51,7.24 W
2025-04-03 10:37:56,7.17 W
2025-04-03 10:38:01,7.47 W
2025-04-03 10:38:06,7.31 W
2025-04-03 10:38:11,7.33 W
2025-04-03 10:38:16,7.19 W
2025-04-03 10:38:21,7.55 W
2025-04-03 10:38:26,7.32 W
2025-04-03 10:38:31,7.26 W
2025-04-03 10:38:36,7.45 W
2025-04-03 10:38:41,7.45 W
2025-04-03 10:38:46,7.33 W
2025-04-03 10:38:51,7.32 W
2025-04-03 10:38:56,7.22 W
2025-04-03 10:39:01,7.41 W
2025-04-03 10:39:06,7.37 W
2025-04-03 10:39:11,7.24 W
2025-04-03 10:39:16,7.11 W
2025-04-03 10:39:21,7.18 W
2025-04-03 10:39:26,7.28 W
2025-04-03 10:39:31,7.45 W
2025-04-03 10:39:36,7.17 W
2025-04-03 10:39:41,7.19 W
2025-04-03 10:39:46,7.28 W
2025-04-03 10:39:51,7.35 W
2025-04-03 10:39:56,7.39 W
2025-04-03 10:40:01,7.57 W
2025-04-03 10:40:06,7.27 W
2025-04-03 10:40:11,7.25 W
2025-04-03 10:40:16,7.41 W
2025-04-03 10:40:21,7.24 W
2025-04-03 10:40:26,7.14 W
2025-04-03 10:40:31,7.18 W
2025-04-03 10:40:36,7.15 W
2025-04-03 10:40:41,7.50 W
2025-04-03 10:40:46,7.13 W
2025-04-03 10:40:51,7.24 W
